Date,1990_base,1990_cc_ideal_h5,1995_base,1995_cc_ideal_h5,2000_base,2000_cc_ideal_h5,2005_base,2005_cc_ideal_h5,2010_base,2010_cc_ideal_h5,2015_base,2015_cc_ideal_h5,2020_base,2020_cc_ideal_h5
2021-03-12,64810825.12468709,242057611.352228,29585866.576606795,42769531.24406267,27080812.842590883,54700385.018962935,9031732.345953714,17261419.620402027,7806633.766201261,8514655.781830076,2781611.151233298,2988385.0064068665,1419700.9223664645,1438294.5336858814
2021-03-19,64022045.688172586,238543758.53175592,29645343.02143059,43100196.573839806,27201111.62305467,55158870.43872589,9085628.802620122,17481451.37092206,7769409.078218564,8494565.528409868,2747360.44583293,2968540.0284530898,1426716.3851982637,1445635.5557047257
2021-03-26,64514576.1031081,238329634.3223434,30116739.49853494,43559358.19301358,28033594.72372655,56992753.41735511,9286185.8186266,17872123.223344587,7879923.129342594,8622836.378211172,2824616.7414899096,3036583.3861829527,1463979.7335852338,1478240.6499255244
2021-04-02,65233235.01072511,241891572.66191086,30417929.049408123,44149159.446748614,28069203.68250969,57546130.911894694,9319395.453828242,18043462.0516763,7987388.290150389,8783200.516095424,2898528.876882497,3123806.381391118,1532397.796480903,1547824.8270148134
2021-04-09,65599457.11847972,242691902.98988634,30852886.2864326,44570302.10406989,28770236.7106174,58373853.625861995,9610751.26722553,18368503.429953974,8236335.378586269,9018449.913286075,2948258.3179864828,3169099.860228966,1534998.1097680891,1544546.6307235549
2021-04-16,65819907.95501482,243373375.76209205,31175505.8916152,44811851.95965312,29265944.290598083,58910300.794948496,9750252.079216022,18498359.83657431,8345325.53601743,9118084.571551785,2969986.8827527254,3177715.3820606563,1538955.5237693205,1541558.1809752784
2021-04-23,65799654.5482286,242926431.55236122,30907382.083001196,44085060.79960702,29225953.791168503,58598530.991132386,9786645.62866954,18474540.944432,8405019.947469804,9189804.490728289,3009614.542630187,3200446.7429394717,1573506.5443434324,1568294.6790568626
2021-04-30,66726058.95272159,245395223.4005965,31199601.39956517,44261658.6959426,29527101.83339766,59105604.07253517,9909190.139181389,18651559.69256587,8433701.942812245,9252515.451547362,2966854.9269287824,3172911.430107737,1548008.0422494367,1544778.3968659395
2021-05-07,67977967.76727575,248621345.43410793,31824969.16675764,44878032.175208144,30059128.234785754,59741860.292877235,10139309.566670747,19050692.13210338,8473292.554718621,9295970.688393392,2917363.0778002683,3136554.1444262764,1538037.5826683126,1534419.4554398616
2021-05-14,66621149.64400942,243162051.0649113,31102461.41288062,44023180.86708788,29539373.871277586,58668081.16300886,9850402.045945344,18654341.930776827,8305301.900289892,9138930.257586395,2849921.4038413577,3071406.9110604837,1527896.5559046338,1530501.9973749074
2021-05-21,66467744.8600642,244850492.91273886,31146637.006233808,44334886.06638654,28921571.834635936,58316158.67405226,9700291.418944942,18604632.608908445,8264579.313763891,9134444.421805171,2878341.284943169,3104109.8763269875,1559651.843496618,1564397.1037097126
2021-05-28,67109159.10971284,248788355.59317946,31386725.85684351,44746339.22228632,28756461.916854605,57690078.857421294,9792013.155480543,18842964.875882797,8337923.2222621795,9252533.328106722,2876167.15533976,3118185.301227765,1577394.8807986025,1587603.6667255962
2021-06-04,66699743.73837257,249672600.8812976,31155019.206695072,44523547.388878,28269292.270634443,57894909.418399185,9567451.898483288,18595050.710961338,8235724.1012912495,9190489.838809349,2879677.062741212,3133220.208294634,1573263.0302921557,1590647.4394046518
2021-06-11,66527903.18825085,249962294.8493333,31263409.41171749,44807985.61333582,28393046.607591823,58177231.33818997,9600554.760348916,18658782.1447931,8337309.020151251,9296386.70121157,2920211.1111789662,3172044.659178108,1594614.8251554612,1613046.8320123458
2021-06-18,65674691.51926108,247087559.63283005,30803058.768348034,44056267.27122242,28146956.38728924,57702820.610437796,9533256.652808627,18510857.21782104,8295325.951438325,9244217.58890695,2888170.6140193245,3130680.4277171963,1565304.470550517,1582584.6398573676
2021-06-25,67765669.67228158,250878688.17644474,31550511.62879097,45081961.68842012,29429956.57403339,59528895.690843895,9798712.891414024,18996133.30164306,8555730.5655892,9530973.370767256,2952506.433931373,3210429.8773482526,1619974.6975572745,1638964.7327276727
2021-07-02,69302616.46640785,254897635.19796804,32236265.827235017,45793282.30019112,30197140.39880564,60572158.12259317,10002738.56217661,19353234.02873022,8777706.712862268,9739714.464916376,2984742.3996339515,3243381.2888160637,1623405.6367343292,1639120.4035018743
2021-07-09,70224364.04458617,259521386.7647041,32657125.35876588,46253748.90668643,30420116.74201452,60918386.959742665,10037204.312065724,19422938.691880833,8839394.959616765,9807899.13446584,3003239.205316974,3263172.554355492,1633646.777573779,1644424.1987568622
2021-07-16,68391102.32192059,251718862.05021867,32083529.49218493,45503657.977569774,30292612.14023466,60712073.597287364,9855518.350547314,19250851.13117109,8747271.59879523,9750820.421579314,2982596.587768446,3245871.496011871,1601245.047756106,1615645.8927122834
2021-07-23,70890105.30520189,260136390.75201598,32852740.822934262,46295537.7585642,31135383.53708547,62309438.15505928,10092734.96158553,19681499.458091218,9022677.138322365,10043112.372899331,3076169.549014823,3340595.2913900786,1664818.4045289694,1676827.6728587963
2021-07-30,70830041.55619954,258606629.192792,32703588.82924612,46074498.10961805,30968419.408668306,62181620.405391626,10110664.801851114,19807013.082522295,9074878.899912285,10107400.964068135,3106246.995632368,3370261.741113767,1673785.4068781335,1688681.077057815
2021-08-06,71210824.45938325,260523281.65757582,32856949.408899847,46332349.64090688,30841375.78322745,61790092.09879823,10093083.519373704,19798131.46249594,9092063.99652908,10153249.761918196,3121599.222058286,3389213.0808709785,1686317.876377121,1704731.720485188
2021-08-13,72226321.04398812,263072529.1164946,33268303.315071985,46797784.47134203,31114504.138603304,62637336.70285701,10291812.178632284,20161496.292204056,9285916.273568451,10350585.89743791,3130819.368994567,3405037.7569781635,1652364.3303874342,1673667.9206153948
2021-08-20,71268468.52895223,260452928.60330173,33298329.629344165,46806000.75952439,31266899.27074212,62658321.35288695,10380005.224225864,20187367.259750348,9293026.915724732,10316943.807905022,3115259.796248966,3376199.866920031,1658642.1762495935,1676217.1072042922
2021-08-27,71527822.6304463,263244637.94828445,33143813.025574043,46728748.43341949,30638173.61932716,61087272.622047424,10348385.739026705,20296867.148673665,9343646.09491903,10449525.526588043,3135409.154745454,3417555.588266987,1672186.4203677557,1694160.5673372732
2021-09-03,71222597.37700266,262685138.4135118,33169364.16271996,46797605.611064844,30447511.108881857,61129563.74718835,10341359.981891714,20390817.880566727,9340592.737431891,10463399.075890917,3146039.054096607,3430326.0124500254,1673787.7834476857,1697621.4196724778
2021-09-10,70184004.00239062,261198885.2156183,32885594.292756084,46579555.20706808,30186476.543430183,60638799.29926891,10173105.330283295,20135651.288237695,9135320.901112748,10250963.380030228,3127274.928877059,3414944.7029224243,1674180.3524560302,1699635.6552535687
2021-09-17,68702619.72809538,256423550.68816155,32419387.40883569,45898122.48047777,30244947.52894848,60809828.935335204,10152712.18871438,20067916.41308587,9041435.479311775,10148514.074548021,3098692.705766117,3375570.861035936,1662148.4876893498,1692830.754596789
2021-09-24,69379470.30067343,261073492.50080886,32648380.95253724,46302695.48159272,30684947.08563702,61021249.70782063,10220644.645738708,20191808.11005498,9048778.524433982,10190241.521063672,3141539.414434181,3432797.3059142614,1700482.7503559804,1734212.8959277407
2021-10-01,67716818.03358032,255414633.6792809,31735845.15146345,45104495.46645825,29949219.598635625,60777381.713988766,9793898.230379837,19421946.99067334,8711797.605716528,9839172.669506118,3020259.353697037,3305463.261284672,1610551.517048643,1652580.814188212
2021-10-08,68869484.68896575,259129148.41901523,32560052.197567564,46118926.62809284,29969850.962603036,61343051.32821754,9855729.664200123,19745826.781245444,8827807.760250583,9984755.075765006,3018017.2042245646,3307437.6412535026,1639100.831168583,1678618.309896637
2021-10-15,70340689.85175692,262475769.3815436,33486244.04759687,47283370.62298052,30695697.00382972,62604577.45222919,10113493.29864107,20248324.14167582,9047362.676888756,10213159.303613313,3074789.520521591,3377537.9688306656,1689432.1699832934,1718377.017256511
2021-10-22,71886617.89038286,266074923.59339073,34089390.59961136,47547216.69108641,31680244.731864456,64203532.28071203,10387479.41763277,20517876.576003805,9201241.17094168,10335537.642829161,3134634.4045080254,3440146.1333312755,1722726.434823967,1745088.438887566
2021-10-29,72384525.61903018,266069463.51963198,34630085.55273196,48131195.35952141,31330835.407028463,64269497.25175704,10466254.545394387,20522963.500515126,9430967.910475476,10552965.399429923,3201698.3160021747,3500894.419187276,1747770.8774362002,1771677.6295988364
2021-11-05,73677827.92637163,271440172.3790533,35270100.45290373,49075261.65254793,32224883.664752297,65290761.936376415,10824151.226712417,21200100.293156464,9676941.76453997,10653834.543611748,3330871.989103248,3599659.1028105514,1835882.7561332567,1862989.4161086835
2021-11-12,72902995.66348797,266611280.60085508,34780382.03904373,48391443.19305051,32306793.014246304,66064304.424624115,10679911.750403022,21078256.241761483,9599091.17594487,10608457.452021275,3346817.540472499,3626314.0335620875,1848216.8835126592,1878372.8065432012
2021-11-19,73303655.69020899,263024791.1451398,34873374.75507804,48400957.84191665,32531670.173650622,67555045.83545013,10833628.622936027,21336809.98740545,9796334.653132802,10785792.546158088,3406780.2128753155,3675797.5949902018,1830442.799432743,1860533.3977622248
2021-11-26,71646527.18164594,255584323.31531483,34579140.05101244,48086964.504229724,32286279.89778813,67633160.96005313,10705034.52002957,21251633.269974586,9635008.252027811,10621940.03093554,3349317.3734226557,3609146.9935814957,1818499.3862353652,1849944.474948609
2021-12-03,72333644.64260507,259620158.20817938,34758521.27815601,48520796.145407885,32513643.003209777,67716530.36683916,10752490.108634995,21485092.455835603,9663981.41612152,10685227.656094586,3320882.3106593057,3606377.5885410947,1798172.2949426312,1833400.541602486
2021-12-10,72921839.8913772,263989775.35030055,35740456.69286651,49664045.44165209,33635343.46442377,69057602.659162,11102463.08739777,22172476.277246486,10028407.360568248,11106827.17423525,3471044.6683598533,3773774.864381417,1864430.7313318504,1894839.9768026632
2021-12-17,70289234.6110432,257074080.5455063,34812098.27237347,48656822.24384365,32837751.76746794,67204351.28449255,10869956.294062853,21911986.614419233,9741428.363271322,10830936.41538575,3412073.2401942983,3708868.0819980362,1830095.929123604,1866429.0504530522
2021-12-24,73453884.33356577,267247651.63873464,35993333.35045566,50209052.920551986,33588297.8795595,68734931.4694252,11189217.460971346,22398700.421287477,10107232.07787201,11255344.022764102,3565879.956279056,3875882.0696943006,1929269.706798206,1958039.9803784827
2021-12-31,73668733.3154242,269758519.1088286,36176095.22243293,50629531.13801357,34355067.19672439,70206498.13121659,11299322.474952716,22622516.43603619,10119039.248302218,11283175.716068955,3590435.122901245,3904573.219210771,1948816.0899884296,1974601.1935345107
2022-01-07,72177800.60249089,268477535.7074505,34868735.09059317,49375164.38398537,33086685.101334907,68995196.31792884,10894203.411833989,21860575.698552072,9664338.305683332,10833390.123496372,3500875.419826421,3825242.858768493,1847788.4575016736,1883671.4284414728
2022-01-14,71219223.73441944,264971418.8282346,34680041.56966712,49243791.33541572,32611818.161392186,67766456.65193236,10770448.893770223,21885688.398595404,9638657.129731853,10827965.259137962,3469146.8782111635,3815455.7606771705,1868794.2195470931,1907223.8807936397
2022-01-21,68796642.2628254,254181756.6221841,33503177.598133944,47509462.07651633,31148009.784955893,65620423.64097878,10287780.629552204,21028672.583619475,9171348.95668953,10293093.889476176,3249238.6965191923,3555924.681705966,1729131.178342156,1767198.0179354607
2022-01-28,70104570.87473115,262975398.9301185,33920445.21485139,47735319.95666894,31545372.4268298,66617193.09432027,10547553.805113412,21490846.497450594,9377376.698716804,10536693.369865747,3288674.223527094,3611632.2093897364,1714876.9647443444,1755650.4185937548
2022-02-04,69872763.96329445,265826749.41719055,33977519.74715764,47862790.04159616,31501723.03106251,67216447.70808937,10604954.502257094,21872940.185181435,9491085.507499397,10739854.171228904,3309359.9534210027,3666682.243210315,1725799.7788389588,1770540.9018795837
2022-02-11,69193150.0740178,266816329.8729529,33407391.33740164,47119191.04320407,31292428.23589333,67215028.75282738,10413799.294689087,21496986.495622534,9213473.926915005,10411336.230544403,3232431.8842832106,3565963.9395261826,1696458.200933503,1747211.769301321
2022-02-18,69165930.69608767,267719799.1422489,33021882.629829653,46496759.33163398,31260445.055654056,67740311.92590515,10322295.269953214,21486888.22680844,9122235.860199384,10343505.942755729,3202003.745932549,3555496.531997558,1698194.630673958,1754541.2695823417
2022-02-25,68078153.80222057,265521732.51998797,33171237.277626377,46927753.8656974,30866070.932691906,67047834.996990316,10401139.588158635,21735343.33132709,9212297.28722583,10469274.637419851,3184979.6479864544,3549705.528302901,1710776.430570488,1758716.100402095
2022-03-04,64885443.66010135,247887356.72801548,32646447.511117782,46355834.76223004,30640214.426509187,67304119.83527014,10169732.643242652,21686224.319861565,9038453.705778284,10317061.988278033,3089028.85008079,3454492.9300631396,1666300.0747792656,1709993.9905708376
2022-03-11,64255670.31639855,248538190.5888914,32208798.141260423,45571065.315329455,30253038.81591488,67588412.0125738,10079279.763852935,21579007.77990212,8834232.271269593,10123431.20621489,3029270.594911781,3400023.4395937747,1640502.7261337065,1694181.7865840576
2022-03-18,68044296.83370803,263849017.00965917,33917278.626601286,47956607.29589568,31741832.51509852,70775785.74977446,10536420.374237278,22446867.869064294,9321766.53933653,10650907.44987716,3263109.748970446,3613718.4250740455,1761583.979916717,1815709.3693863777
2022-03-25,68651633.41370623,265916018.83510745,34470421.82677619,49056915.87230338,31917599.017857637,70949522.12731701,10486221.068758702,22567802.926740382,9532991.268811138,10903129.00721577,3304267.516315662,3689787.1512343925,1786818.2861907128,1848360.7923606269
2022-04-01,68851105.02222955,266665952.98457104,34452058.20116456,48788497.85536141,31408204.22162957,70616165.34144743,10379442.531354249,22450975.240224827,9510344.318489617,10831976.554029346,3350845.5430134907,3712170.0575504857,1780079.4941079358,1839281.9221070611
2022-04-08,67341353.80449238,259211598.46945676,34387221.886941105,48502197.43565298,32851471.771720827,72438130.96040991,10510048.24479938,22615622.511328887,9343886.635936182,10610703.42583216,3263014.213047274,3596816.0964993285,1747927.9086248332,1797276.7036429164
2022-04-15,67415105.8754847,260364284.85602725,34062685.175802805,48108736.73955953,32839269.698621742,73351642.90486854,10458851.70362496,22504758.385313414,9218939.655943068,10444898.049722591,3240008.7302416447,3572965.9695962532,1717302.8175944227,1775623.202678286
2022-04-22,67367385.38521022,257450041.0354185,33800450.37650341,47775703.31749608,32599911.13840204,72633445.29239194,10378767.586312445,22382884.56768597,9029212.615840811,10211129.249867497,3192895.950070213,3514602.617734673,1673640.1194337208,1736871.2639411662
2022-04-29,65313542.23358796,249343642.9231429,32820570.53181885,46443152.73190421,30374824.842151485,69094915.28439815,10119346.116974847,22125614.4244183,8779838.080878504,9968937.760309096,3128443.1556051103,3463137.8063805457,1621983.5346540755,1694201.8119182263
2022-05-06,62540059.761296846,239910549.39779454,31814370.754526395,45228201.31443755,30073609.39679358,69061950.40809596,9873978.62068991,21819299.215211757,8582656.969540203,9843794.37703597,3048027.1877261098,3419914.6758563085,1564668.8463732146,1640439.5788501555
2022-05-13,62613724.58489375,239333404.51011595,31642909.579715878,45083464.91547011,30105277.340199266,68438587.52717659,9742068.353427652,21697192.65340219,8469224.01086818,9767334.282594481,3010490.728383763,3392477.4912368087,1578905.0937273095,1656217.3224512583
2022-05-20,61360531.904921,236888869.53791562,30916170.36241689,44016796.96241826,27235404.739604108,59942529.40207746,9411173.534344092,21150956.278110422,8188253.896588003,9422349.582125451,2915686.175131425,3307434.332800908,1537861.9941026948,1621805.7142490987
2022-05-27,64187009.23043428,247798208.2556994,32493721.701178484,46194501.63324668,30311033.26125042,66601694.44447882,10056224.139803544,22083591.179815646,8632061.811203405,9860467.099311527,3132532.5782539425,3495029.4689685875,1653185.472208458,1729420.2417198678
2022-06-03,64071102.91343669,247383302.67243814,31978024.6189582,45493268.882984534,29750242.8037316,65581731.23773954,9840127.273635875,21910538.197586566,8540118.309281144,9819600.989827543,3097901.2548025204,3487538.837906148,1620250.2366658302,1711690.6877836557
2022-06-10,59642716.48452496,231735324.8546522,29973546.017929908,42624653.34863708,28439205.04444243,63352926.69406479,9203348.09402439,20709112.025934204,8024879.898801348,9299481.14378657,2903239.5314370994,3288952.760202636,1513471.3726301847,1610985.2471003546
2022-06-17,57677382.91093858,224257042.619977,29162792.41271162,41488007.68019901,27456179.48146855,61490438.254806004,8886016.51241189,20071039.423579957,7786508.61505093,9016138.990562519,2799757.591006206,3165789.2755674887,1453415.3174822202,1554473.4946900876
2022-06-24,60261732.15134233,232547679.66245812,31241246.5626122,44238815.15502379,29474277.72747325,65106680.52491673,9465557.58545016,20935542.093588002,8357541.9192039585,9620560.277629983,2989336.98723014,3354466.8934072442,1569764.172515498,1661827.6406593276
2022-07-01,59269462.713729024,229120082.590233,30986694.485456035,43840801.211984016,28970913.561071243,64404482.83931788,9319201.615636367,20700546.193233,8156871.287819474,9406037.073129332,2904588.4763033846,3272545.5181588484,1503771.3458880524,1597431.5366191582
2022-07-08,59736129.49085399,230278927.6524555,31333966.06640877,44399266.55034028,29713445.48990389,66378896.75603813,9503063.942665815,21121207.156905163,8413214.546616666,9694239.825409835,2992566.2987541063,3368997.6081190114,1543098.0447896689,1643947.0078803238
2022-07-15,59406088.66502278,230703894.73225525,31239921.576139703,44513721.65882684,30054267.487146784,67047350.05407167,9529368.957558485,21315714.124585386,8304475.419760777,9551938.073642509,2989683.6176840146,3375933.698286244,1563805.5139245118,1668031.5303001332
2022-07-22,61815565.91204521,239861157.88106555,32095158.709055576,45549593.52254106,30812466.282297734,68610151.19034094,9957298.941747596,21971345.865980938,8556633.037892457,9772709.99657579,3104847.26549708,3496812.952123605,1616978.2652506738,1720004.38653116
2022-07-29,64355831.69443319,243754999.6955312,32970570.97308876,46061054.22461823,30995691.20021591,68501333.92387955,10005443.212296853,22049998.172791846,8864455.54953125,10084899.893732283,3188608.990520925,3578341.7653875216,1687594.2077695923,1779892.6384314606
2022-08-05,64646533.273792334,245791356.20216858,32969652.432946704,45862597.43601561,31453985.58877951,69407418.31421606,10155561.243017469,22319995.54621495,8968763.591605574,10197423.740686562,3218969.8488699505,3620029.7789020077,1712059.130934215,1799518.2978517872
2022-08-12,66592829.00587886,255404648.35364622,33795538.53456254,46805265.79368808,32636066.16350876,71036991.68552619,10468075.861927783,22731917.259468324,9301365.266777389,10499096.019098368,3286262.1639888813,3692812.533373312,1746132.7272470982,1818404.4835898527
2022-08-19,64852717.09795419,248696891.28836817,33239925.79087909,45981447.44952809,32543287.72116829,70891242.62833074,10375424.88842323,22662501.885436673,9111760.398126578,10310132.022523738,3205261.597219392,3624401.653683395,1708709.8880001735,1792332.140321137
2022-08-26,63089059.85680011,243721514.38918707,32164644.52164741,44665893.224265985,30872512.954517115,66944485.38133518,9999406.642637592,22086072.346338063,8753854.66138001,9924884.649780495,3032602.9677498043,3445827.6348644192,1650658.2812097576,1737539.028694242
2022-09-02,61996299.70189049,238889029.50022626,31388628.169723246,43607053.70502245,30681078.47311496,67068888.10401014,9800137.238552988,21636338.127861407,8544908.283114959,9685436.153307281,2950700.432888763,3337846.040340997,1604921.8871806308,1692770.4696521717
2022-09-09,64667330.14240513,248653198.42182034,32393271.628138896,44878797.71391407,32002424.020273674,69533446.32908514,10269842.333581705,22370345.188298516,8932796.869141452,10097653.111119088,3110458.1721629924,3496147.179882329,1674088.5929223422,1765698.806306034
2022-09-16,61816769.42639767,239443922.06099012,31035834.225621875,43039729.94543506,30990122.43580989,68026303.99604025,9866278.587804288,21734726.99016837,8514171.311468648,9636006.825332263,2947853.762527986,3333952.4195295987,1591053.8020036086,1687202.3904141071
2022-09-23,57585361.93245071,222440924.95734704,29440599.191152453,40842383.04696803,29705565.602427263,65759629.46148424,9387722.250318382,20974197.338474084,8138057.87330816,9255993.687678726,2811587.228016099,3202005.0191569855,1506586.0832622608,1607147.762093957
2022-09-30,57241615.27039769,221878676.88126957,29344430.77489214,40754802.08869361,29937417.549216773,66274184.75074892,9464774.70478743,21057020.151972614,8004942.526312613,9098330.051166901,2774773.399945861,3158147.264681668,1521762.000842152,1625345.2425758513
2022-10-07,57081589.41641212,221696218.4067971,28871646.613654524,39940018.36793574,30277513.141897444,67473217.22694442,9462883.580394628,21013366.20636621,7982166.840768137,9100186.425855255,2782630.00833578,3185544.4462652616,1509226.4767276945,1616053.6000192242
2022-10-14,58686819.29349071,226975384.2230193,29647889.209630813,41013503.57472104,30520384.91211096,67432680.0429213,9490224.445323288,21138649.385730583,8007391.8463038225,9105814.304085717,2717748.256421372,3099416.1649993984,1462985.0991577315,1565162.8468665187
2022-10-21,59795940.686982624,231252171.09127188,30744179.306853507,42392586.51774757,31304874.018615942,69593101.64518613,9748953.533825776,21531477.024410576,8254804.434170491,9352526.23503964,2821179.304652282,3226198.9284449974,1540746.3693771951,1641058.3844682986
2022-10-28,62647062.04512304,238425211.19736904,31835477.13594825,43567016.65877981,33669535.21307551,72954217.827928,10122667.253987826,22125957.64035464,8442455.130607411,9507039.182108104,2941164.7355757966,3349379.8809153694,1624695.343402557,1717315.4342972673
2022-11-04,62652067.54855762,238104035.87696198,31353373.115277704,43133595.60468266,33203119.565600816,72839358.89569825,9836868.803131117,21738781.56730858,8085749.081387228,9137018.029660987,2846288.120862713,3235686.1721962546,1629630.5989789728,1736932.3034195546
2022-11-11,64169277.76824797,239729426.59768307,31650577.6850328,43636349.67526791,33838052.97671217,74329030.10442707,10069708.535565617,21846696.59804591,8460213.07621892,9552565.080277877,3033383.785714303,3456826.2171104965,1681991.2254492429,1770449.8219769364
2022-11-18,65214123.38024347,243050292.68642953,31909536.151562247,43862839.728874534,34653086.030247405,74969215.66962774,10344842.058896547,22222441.968571708,8601919.409475978,9641997.355665453,3049161.616503084,3476605.5295109223,1709403.3290634465,1796652.2501828764
2022-11-25,65000512.42627873,242692524.66725808,32323093.36171881,44361636.464537255,35425279.694711246,75404380.4145964,10577628.490063513,22635794.082356904,8698169.173709465,9729057.047729552,3051216.259135628,3489729.67693507,1729551.2253815432,1821304.379744486
2022-12-02,65824938.020265296,245742755.1047436,32720167.17335769,44885841.16795511,35733329.21906671,75480016.79886338,10733331.362538025,22896822.744403947,8862540.891943421,9898732.431585172,3092540.789437616,3544457.2438784633,1759007.4762943196,1847358.1594108518
2022-12-09,66490747.19390739,247077897.55976024,32783609.35648194,44927870.249208994,34886757.65159496,73710251.33002812,10685557.225648183,22773020.5067223,8778201.334197141,9782475.708863748,3049674.423127841,3490092.7245646715,1732841.8428872714,1823085.8159114982
2022-12-16,63291067.205620326,236914061.22412762,31433659.51416187,43234528.5697163,34026040.4399077,72715583.34471278,10386665.243348803,22327054.140370484,8421506.637824977,9429475.697317189,2940534.6146806017,3380728.7255854136,1667018.9352136245,1768337.1919636931
2022-12-23,64852824.05479052,241349944.076928,31796337.4859326,43610069.55216181,34673100.507511705,73658333.04617424,10466147.545194307,22575331.531322766,8487238.292150248,9488899.670298567,2946093.5468080733,3378643.0263756206,1657609.6407457418,1761022.5009656514
2022-12-30,64605736.18065031,240955942.7566675,31721169.495238297,43548277.149032354,34872899.26960223,73866585.83942427,10457879.104516542,22553165.414834395,8463167.107934155,9473911.813368121,2957663.986077168,3393307.4464115165,1670878.4309124695,1775036.8505141425
2023-01-06,66099085.73180889,246314752.05712232,31399275.961729053,43469355.063582554,35557233.40345618,75298150.75065815,10404436.9011819,22264729.50117625,8439390.618432773,9468190.978874974,3042743.1661843653,3493398.3754927916,1693392.3695068231,1796117.840123268
2023-01-13,67498605.31937928,251280213.88483047,32072681.5208938,44279241.62632786,35267951.059826694,75316206.04785036,10568832.325577948,22572212.685090866,8636458.71611365,9716580.338906903,3112285.168878307,3578988.6596814813,1718303.0849428389,1822855.4039596377
2023-01-20,66278979.05091251,247175129.926063,31772741.19095288,43943220.44689557,34670716.0407663,74534328.56276128,10405235.336716872,22357853.511551294,8680304.185031055,9796088.573840003,3137554.279365498,3600834.5399665134,1720760.931312255,1822761.8782681886
2023-01-27,66678385.911489,253122738.68293008,31800037.03855166,43770159.05900895,34696354.10342505,75212328.03837168,10523584.568783045,22574963.55479162,8703817.03956738,9821675.372134728,3129580.342652709,3614167.2118086787,1719635.7791269554,1819133.838393974
2023-02-03,68350919.72689821,256171246.4359855,32305969.107035637,44094826.09353429,35009513.67793394,75948666.44929652,10602400.691254478,22568766.814432055,8848923.203314766,9992673.170183009,3203311.8246852737,3696332.961429925,1772696.4765897223,1869305.991699336
2023-02-10,68142899.8322092,254716804.82649434,32691355.22125685,44546760.69442779,35623642.61186737,76571254.13999337,10667782.989889584,22647150.90084319,8787267.701087827,9889966.472152624,3164720.8575858325,3664516.951610618,1773071.8634278828,1872693.5895233487
2023-02-17,67801278.65034488,253003739.2725384,32590175.227118038,44403750.121746555,36269561.92620615,77068494.7816428,10623581.669371543,22650445.620161977,8754019.061102366,9876611.341165977,3164404.222227672,3668519.8556789164,1784234.593039456,1883953.4881544271
2023-02-24,65509713.64923202,246610903.63308856,31480388.087140724,42891412.03118799,35042975.173144974,75418704.23588447,10273207.37466172,22197557.825145774,8488658.996695973,9625030.353129812,3073914.964902812,3584681.109175627,1743378.4128169096,1855061.033907499
2023-03-03,66822450.295403846,252859633.9052173,31863741.59174897,43508070.22535466,35116724.24924948,75697651.31118354,10336027.188980572,22377875.245343417,8626552.192862447,9804136.81979077,3147836.3646740527,3661790.9116881513,1771694.4202485308,1882605.1568726876
2023-03-10,63838239.91412661,239519535.58652583,30860006.93234112,42406643.8736204,33849192.808682024,72577587.13330235,9917404.461496131,21692670.344364427,8322820.080672837,9476283.261629405,3028622.013391593,3530398.251028751,1722083.1257637043,1836074.404746894
2023-03-17,64839037.71397921,243197047.76636872,32005143.159880564,43995183.08466819,33609604.36315811,72338315.60352296,10113801.787446387,22039546.137309678,8670763.284951637,9869979.111398416,3099951.2226757626,3623345.5155295916,1783952.581630683,1905555.7047430193
2023-03-24,64859330.114038646,246053724.16398776,32164198.830189563,44309778.40801074,33547414.37356701,72263474.39480554,10149845.683135629,22237447.12314136,8760477.28377252,10014499.182507556,3104523.984569651,3653238.7979444126,1784850.271951621,1912000.859968586
2023-03-31,66830480.60401069,253140914.4908534,33335411.924835235,46118288.00649117,35145437.44212738,75331378.19537655,10482161.544976668,22803908.39486358,8986715.255641676,10257198.398318768,3221403.690802254,3790712.7799772006,1849247.2514332724,1972196.1061479996
2023-04-07,66201028.1432262,251978026.7504148,33682624.22233061,46433172.72800369,35572035.1375098,76222796.18549123,10535596.954150109,22727094.885328706,9047688.758082176,10343594.200064376,3173012.2867035624,3738969.6567456177,1822437.7290841788,1944746.5822324115
2023-04-14,67240534.17639215,255207469.21510375,33592492.49341799,46326296.19234207,36199455.63393132,76445231.19790387,10505310.482318152,22722693.13217514,9076212.292424047,10402737.766547283,3195135.2731780554,3761599.735929531,1833479.6404215768,1954254.2025367406
2023-04-21,67915498.9079335,255942406.75351983,33250317.683633287,45734913.57981161,36701372.65424844,77594936.0503839,10522014.266503772,22643588.56889774,9052159.312523382,10369706.590077361,3215622.430117997,3776632.7997011323,1841307.074265526,1965231.9619696226
2023-04-28,68438158.25498953,257464568.49672017,33862047.76702029,46510357.85208751,36936139.32347456,78281148.1589515,10559242.034704208,22812879.53672,9160248.994867103,10465461.53313373,3240577.1725811525,3798290.0012767427,1859164.8173589995,1986038.8770567486
2023-05-05,67530441.80724345,255810649.3026659,33736212.875110544,46512583.659920156,36920340.736908965,78416025.86495388,10376565.63087336,22461837.06650596,9078234.002226047,10384508.248853942,3260692.942759449,3793435.299650802,1828108.472939792,1952705.97131078
2023-05-12,66232669.89906787,250838061.1648474,33256235.804372903,45891487.476874426,37112604.2695709,79087502.75145644,10254704.924382282,22157576.174941923,9100805.902935447,10450734.853216613,3267709.1786533343,3788886.1093540923,1857598.1835508896,1980778.2706474545
