Date,1990_dow_none,1990_dow_all,1990_claude_none,1990_claude_all,2000_dow_none,2000_dow_all,2000_claude_none,2000_claude_all,2015_dow_none,2015_dow_all,2015_claude_none,2015_claude_all
2020-01-02,5641802.313106924,192071700.3703985,4569014.165124788,166640566.84877667,2313724.460788464,13205494.621089645,2086558.284134751,12615322.421116257,206203.53920700328,253331.51594309186,192435.7634495814,238037.2891749208
2020-01-03,5603615.009729286,191009689.64698547,4533282.03347824,165785598.22066158,2306837.389561408,13106555.458849903,2080437.3649214807,12520981.028622665,204316.5457942871,251161.2146534522,190796.40588683198,236461.59495778359
2020-01-06,5609174.326850769,191343556.96895385,4538295.510592054,166254202.06911674,2300919.1172917993,13146420.860832512,2075630.995298152,12559231.796631288,203945.64016874152,251390.50886002538,190570.4608152462,236961.93386011297
2020-01-07,5575112.906955028,190305942.39077204,4513935.80822977,165340090.15719187,2290196.519751176,13116553.331815032,2065320.932446081,12529355.71961517,203906.52679500345,252284.58810441336,190304.59584467986,236878.43261240816
2020-01-08,5610551.800884557,190731762.96941832,4536768.531664318,165548460.97043574,2295729.9712380073,13104243.181761244,2069604.614190897,12515299.400405575,204494.83083467567,252863.58405932464,191301.37629916443,237931.25357173162
2020-01-09,5653382.947226294,192006428.56453103,4564498.193577956,166590257.55434087,2318656.3193766954,13192701.166081354,2090099.8926519032,12601367.08877298,206023.19359455584,254876.31216867312,192533.60538559876,239280.44295625412
2020-01-10,5635166.541317824,191944595.64017734,4547830.279705266,166470235.6502176,2309019.2195391757,13228885.51507246,2081486.6951692349,12637186.450989181,206004.8941051576,254994.44064409687,192057.51267843336,238857.733595734
2020-01-13,5648496.8839457575,192379394.976425,4562023.737458493,166826858.71958128,2308071.9257459785,13219890.357797863,2077655.442448771,12625157.313640488,207481.08090771735,256801.06831219082,193328.56167712162,239907.40780983563
2020-01-14,5651350.468516355,192690343.6859932,4567712.185786472,167094351.14156905,2316538.270529335,13346281.622644769,2085521.7081177135,12746840.13275752,207596.85884019843,257185.56980345448,193513.30043308096,240373.83760367127
2020-01-15,5682618.415918112,193530505.8951782,4585515.7169419695,167751147.2709326,2308934.649404448,13212974.073498106,2077007.1088674983,12618181.78162928,207900.39220730183,257375.894134262,193356.06716265017,240323.84751427744
2020-01-16,5721131.973711835,193903281.86332136,4611114.660181596,168197400.82991835,2322554.957211781,13235269.849613542,2088593.1010636948,12638980.605210029,209993.22476539333,259207.31093338144,194987.52847408853,241039.04073998742
2020-01-17,5748898.427872809,193980511.75833136,4625564.07918231,168228155.4929527,2332294.9231145056,13260711.640316723,2095503.3911248718,12662196.272813005,211327.66728123577,261030.0423087142,195982.3987120822,241666.4854505183
2020-01-21,5737050.326981809,193248849.8312064,4610817.170061588,167557552.93341267,2326753.894264478,13148175.222286893,2091303.3316924833,12553511.006069062,210061.64278413373,260126.21590244904,194680.87427148447,240810.98775305823
2020-01-22,5747765.531269933,193342140.51292595,4616274.968952636,167530738.60868862,2325503.620951188,13206680.66714302,2089634.8742346135,12609006.45764883,210243.74753866906,259968.45250125154,194669.52615699562,241250.1400558024
2020-01-23,5733617.835678244,192835217.38563994,4601689.835027199,167090002.90896353,2326102.1767750788,13188404.885040164,2089952.8580282757,12589399.098590171,209481.63266315107,259535.50492839006,194429.25977493345,241544.14602958993
2020-01-24,5684443.8437787695,190717656.50485888,4560513.011664953,164912524.84598237,2292520.1394678936,13039783.394569451,2060654.1672078245,12449183.33300416,207834.11217438756,257252.090078883,192600.45414186115,239445.27959169875
2020-01-27,5622074.096655279,188688126.81605682,4499397.416323262,162975087.26629147,2271618.339182693,13003788.3077118,2047232.033795296,12419969.901036816,204546.31187969432,253048.09749431766,189025.5051449191,236434.45163727333
2020-01-28,5657900.62517244,190065099.0619212,4509623.549488665,163692459.97718024,2272639.2378181205,13016466.835609335,2046432.0205207039,12427962.489889055,207337.07809972248,256785.819362677,191645.72648855913,239299.76608539803
2020-01-29,5649020.0233607385,190527239.00499094,4501367.996523311,163895851.55699736,2259069.8250227864,12947920.629204653,2036334.0025772043,12363947.269287886,207011.67681645916,256258.12845410156,191118.7844671011,238786.2660351474
2020-01-30,5643820.613790757,190354084.11023322,4497613.7504589865,163801413.65017596,2252690.3077522377,12979608.769253977,2033511.1578771465,12399087.613020228,206997.41886526905,256611.96577557272,191610.98756138096,239353.11050917787
2020-01-31,5550473.624337455,187888547.74642,4421986.075737988,161475076.2446012,2203243.524583918,12653312.938174311,1987406.7858835335,12087573.165396865,201184.40783631583,249689.87648725757,185745.82726021452,233452.5585003978
2020-02-03,5611455.848816233,189631610.17242587,4467973.913389402,163260768.65007845,2216217.74676044,12740741.80045201,1995082.9496912265,12166348.683119088,203840.1602336578,252767.57538411298,188330.89043133712,237306.15909199047
2020-02-04,5680626.47977457,191285248.09694898,4521747.833030379,164760276.83512932,2240890.2726400397,12859861.588998526,2013572.3088628117,12274773.979437146,207948.86467802568,257651.44108380727,193160.34435644976,241591.8842794093
2020-02-05,5692391.663339426,190250140.39109835,4533260.5019898005,164289695.60193127,2273172.0212604697,13058974.03258881,2048912.5559805054,12468969.652250413,209825.06293105407,260407.47743639498,195507.71860173022,242931.13119401984
2020-02-06,5691051.90889273,190220706.87834698,4528158.460349961,164170808.1353978,2255201.6311061364,13182830.672608431,2032629.0539069497,12586393.239697052,211495.57009283578,261339.54988303682,197233.52024514892,244696.03421202808
2020-02-07,5640979.96664587,188906243.08349344,4482113.530858002,162797515.5783058,2238400.5071670017,13127729.066083098,2015470.467180021,12531532.29923603,208294.95881190308,257569.86993221162,194484.030223197,242583.1930435476
2020-02-10,5669057.627634297,189844278.11228988,4497004.460244088,163514478.9252539,2252596.3757804884,13204606.711193811,2026966.7722610552,12603058.62932592,209075.92323315257,259206.40184888057,194899.50709061616,243555.1879306953
2020-02-11,5677357.793409568,189597689.43579572,4506457.284148348,163389390.38904226,2259619.8685328015,13237475.284958968,2034500.817037185,12634269.522245852,210675.02647057103,260809.73097957083,196121.66137451673,244148.96332880834
2020-02-12,5705894.96129453,189160814.74608216,4534966.918556932,162845655.9656697,2282355.5636131964,13392287.92830345,2051482.337669839,12780691.583860066,212666.16296474115,263817.621735036,197968.70825239434,245884.56196270508
2020-02-13,5704534.288722218,187925280.37412006,4521789.754113183,161408185.18912482,2286281.948416173,13328747.141887395,2052025.7931483495,12716759.307273746,212797.9864338823,262869.11711583764,198082.61204352186,245483.41422897694
2020-02-14,5727639.83974034,188686335.9711399,4535861.941044741,162123118.80742213,2287348.1330789635,13327859.996895837,2054039.967294862,12715970.127491891,213275.27048469146,263218.1080862241,198190.7232304481,246027.32318835924
2020-02-18,5683434.326117071,188372871.2781438,4490198.632457514,161424481.24783954,2296282.1948066116,13384465.39023531,2065088.4203966006,12773993.697496302,212181.8017572441,261743.7803919051,196910.96514059496,244960.71277138838
2020-02-19,5694471.879442454,188568793.51497623,4501990.0074429875,161678115.1910099,2297026.08768831,13428187.708160749,2063794.9904183475,12814376.731826095,214510.1074924456,264940.2947884707,198783.52203123507,246832.87928274425
2020-02-20,5708179.6334444415,188522517.27717012,4504585.675946146,161607068.25755683,2309222.517078721,13479961.62043974,2078166.8047428888,12865492.484016279,213835.17468088656,263361.23296122,198233.05690389432,245801.17911728282
2020-02-21,5667037.169736108,187498622.7268283,4473784.914694807,160875011.2783807,2293399.1375337765,13435660.368302546,2067407.2863649179,12827495.546370607,211659.21358969627,260102.34225427936,197375.23424493975,244713.00586025295
2020-02-24,5510978.160730276,182910851.06727412,4342476.939409242,157046915.4386105,2244835.842322234,13140383.013031749,2028123.9643728086,12551513.679775141,204235.3765619798,250895.4378804597,191044.11195630732,238487.21027653205
2020-02-25,5373618.424857803,179034599.6803768,4222711.353383692,153915945.49847674,2177108.109316028,12861736.554002231,1967203.5660068402,12289191.699650336,197026.44396508188,243322.52099976307,184041.45139258946,232331.881237898
2020-02-26,5317568.478655305,177293498.79537004,4182566.6571630775,152849795.08449668,2178083.1724712118,12795092.579776498,1972073.709533258,12229139.959095437,195853.75654383903,242587.86426508476,183904.93492640977,232739.7722136441
2020-02-27,5112932.059271914,172344597.97625497,4037358.65034289,149084901.82769173,2098061.146074303,12382342.575353418,1900528.1086016602,11840253.252145167,189307.739739867,234058.94241836277,177381.25519696609,225927.91989931648
2020-02-28,5024898.87059608,169367112.9614757,3983507.697817268,146932766.07378754,2079645.097280939,12255906.553693766,1879961.543367767,11713712.209739964,187744.92311354552,233682.37442684002,175792.51000439478,223511.61562224943
2020-03-02,5245434.474879535,175914182.45536885,4144290.1081908364,152530773.21553874,2153286.847011435,12685936.991443926,1943883.9402496815,12119598.520659868,195957.63939940365,243961.07149300294,184584.7937339021,233956.59111037254
2020-03-03,5126029.0828036945,171945424.71317545,4035118.7098716516,148938208.56881452,2093339.209781886,12406153.559861902,1890257.805982391,11853656.951391019,192020.11005386768,239451.89441711156,179580.6273885781,229485.23584573012
2020-03-04,5352682.388662631,178219593.5617793,4206443.155125911,154281679.34561485,2150035.4332292746,12593709.20485345,1944013.18980165,12027962.67226839,199326.55251029276,248146.66436258267,186593.9711705652,236643.4155867831
2020-03-05,5190600.797167063,174058172.37432304,4077309.379688288,150965881.58623388,2061733.6769318676,12248553.619313847,1865536.8193513192,11707161.562389217,193514.51222131526,241764.07621442233,181314.96777560818,231965.5953885218
2020-03-06,5134943.245217767,173557001.3969753,4042691.2407284426,150498739.4634185,2066152.476611569,12246515.837283844,1875401.5965665313,11716139.410927145,191345.3698360853,239169.68181261912,180215.84201250834,231795.13717850106
2020-03-09,4806941.8176673185,163999587.64783254,3772902.663588561,140916074.33254397,2010679.8576086608,11991932.358341059,1832196.9749379312,11492631.269057617,179274.9656416948,225077.64206127494,167054.55979867443,217837.5613083408
2020-03-10,5061128.5720105665,171122743.22683778,3967766.279645916,147207260.85953686,2104227.8488545762,12435790.999685207,1916288.954418508,11909573.826259103,189614.24203208127,237615.58528901212,175678.36820963456,225738.13115663477
2020-03-11,4817071.977160031,163868544.89188868,3780629.986887619,141765243.59696093,2004871.086142408,12092095.847664228,1830971.3536977875,11588026.944543958,181149.67319680288,228257.7855394879,168174.4117061977,219436.22602922405
2020-03-12,4322491.805493075,149176701.3611269,3399081.7045142795,129598624.15832382,1793559.8694090522,10636302.593812605,1640261.05912779,10195926.630880654,164958.01796857876,207914.2446401847,151959.26750381666,201734.46259727393
2020-03-13,4646090.688492009,160194181.1979689,3641913.6462769094,137907775.6471727,1894545.3317704964,11464434.995000426,1728693.4811664324,10986301.124554308,178185.01408453853,224508.31239243242,164752.95858545147,214756.26354511196
2020-03-16,4072543.8551948983,143470202.68174398,3261141.9392686104,125037731.6200483,1618796.7867483827,10383066.091882136,1479930.333919074,9963607.223298036,159831.75481852962,201189.46453439418,146486.30954638985,196109.70161122316
2020-03-17,4258204.557346023,148726916.97349086,3398223.165962102,129631701.25365978,1700707.7561080493,10923338.158570856,1560602.5201844466,10490827.922267817,170801.62224430888,212276.38358121674,156621.5370908169,206738.83520098505
2020-03-18,3998878.248465938,140332595.7573759,3220662.574437256,123070306.33906187,1570229.0174962212,10411674.356054075,1436535.5432847743,9997450.971561529,162762.65812993143,201484.25305250316,149037.144046694,200316.18045501615
2020-03-19,4070009.1013135123,142112964.46577257,3282190.950891334,124740026.26462993,1603156.2966942012,10431226.946681667,1456466.9179987505,10003246.026225898,162073.82182172092,202604.711528115,149665.41581190252,201435.22317762367
2020-03-20,3872366.0781457424,138252794.7793416,3123880.5843747053,121989868.70976312,1519355.2729556668,10344423.202260677,1378506.1009955623,9922948.465941168,153431.71014943928,192009.14083541802,139174.25714094113,190269.0876567689
2020-03-23,3741246.4403614216,132972091.26408282,2953313.668170868,116648085.58244058,1481563.0985876548,10242886.479717197,1346478.655504044,9826337.39691874,148813.60898034004,188519.12960340272,135170.5015393006,187214.7657637755
2020-03-24,4190335.951159231,144718611.79630497,3304689.296274694,125883232.84405597,1622215.9145279047,10764113.37262759,1464842.0857317843,10316392.813790338,164766.8935146141,205070.26218323503,150406.63667630803,201727.26367065593
2020-03-25,4301957.501207117,146484832.4895267,3421355.391546698,126960721.35160758,1696227.5763287123,10531307.659942335,1527798.9531569087,10087273.149104523,165636.18726756613,203716.90079890384,152654.85102451884,200449.13260329346
2020-03-26,4569509.393595269,153044737.3648223,3612054.4733775416,132459140.194134,1807417.6630539803,11012398.598310146,1626314.2806595885,10551595.953728018,173695.35517511136,214265.40028073388,160703.91810980742,210448.05485963495
2020-03-27,4442813.23651112,148770038.2623963,3506708.720384685,128691028.4457114,1755254.9489115987,10822360.719801312,1580663.0950402813,10369953.154701842,168360.47611856577,208312.79471421064,155402.45300130625,205316.16560166393
2020-03-30,4589453.1584540745,154628057.7838533,3622782.5268752505,133854097.9341174,1798533.4990829823,11256818.786449378,1621977.9874759798,10790348.590668863,172543.957161475,215206.81082306526,160289.30792642114,213196.86181825082
2020-03-31,4477241.911842219,153353118.95966583,3555164.289619139,133463438.225235,1762122.1643546312,11131743.328045936,1591376.9883182289,10667474.251036227,169117.14159015572,213569.78246456326,157257.3651139282,211503.7063467443
2020-04-01,4284654.510395835,148358650.2610889,3407788.8577897786,129745961.86347544,1671969.517555163,11033003.272305246,1509933.6288324357,10576866.433185615,161836.70606338923,205974.6239156765,149453.0626518306,203695.6518174901
2020-04-02,4379445.808315175,151619579.48506236,3494124.202628641,133093393.66423967,1697003.653343385,11027444.74535076,1531692.873551438,10568768.850353602,166124.44401859594,211054.57303343582,154272.1122941034,209590.4632596718
2020-04-03,4327416.888132928,150781004.02373827,3447893.573872494,132324465.53588925,1660419.6501708906,10989309.242633248,1499765.351666456,10534354.481852511,164155.86730298877,208574.38292890953,152625.68842318046,208484.46344829
2020-04-06,4647920.114329967,157844136.6781914,3699451.211111964,137743253.4610733,1823377.5269857328,11590150.899440706,1649379.845032201,11109311.947474645,177412.0192898681,221285.81918897992,164221.77943293567,217915.7649612773
2020-04-07,4647642.269833557,158258318.8539774,3704010.263439734,137899109.96930188,1822208.0129835438,11550301.858499387,1647679.9443868424,11070318.277508955,176468.9107111334,220959.2007001471,163320.02887639598,216735.51241118397
2020-04-08,4764504.973713938,161301297.82983357,3807846.684542519,140239015.16835964,1882796.449523213,11886425.01471926,1703701.299524855,11393066.294408489,182212.83307551555,226701.95503365863,168748.476599635,221844.48304403538
2020-04-09,4868862.967290826,163766940.36311215,3870103.3109134496,141937487.15196896,1900556.2837770968,11940859.294307854,1714642.9133262387,11442464.002082119,184351.7181523142,228672.4905473366,170477.36826804254,223113.69203160785
2020-04-13,4765750.709137444,161797917.0321229,3788562.362871676,140661848.30741838,1879253.6238294381,11930715.761478603,1700009.5429759407,11438363.035940409,182881.89224984174,229272.83956060174,168680.99312704738,223838.44108836917
2020-04-14,4910335.667170659,164435680.190443,3887797.52242037,142897871.58917126,1949812.6580476,12165818.913843159,1765430.2727052262,11661091.937438235,190526.34785642428,235599.06304626522,175055.55849939454,229377.49079718205
2020-04-15,4780176.761606972,161651007.77517462,3792736.4214145257,140502810.2541766,1907171.2054609032,11978902.903868737,1727335.353993608,11483507.69057255,186357.91198784846,231899.74048306904,170341.92666939378,224854.455598737
2020-04-16,4805478.494700551,161988059.44735485,3811562.362971843,140938374.01351163,1933649.8885901081,12125471.377525382,1751478.6721534925,11627328.418787641,187130.82534898934,232672.34052408187,170756.954594245,225785.06522240723
2020-04-17,4969466.520082695,165451440.34069943,3938038.1045313166,143719438.02492225,1997581.8270425044,12361057.553369338,1804657.578977084,11849140.071360486,191404.9885811291,235751.604015155,176869.31711889285,230777.83772708653
2020-04-20,4879417.434194263,163283299.84941843,3869871.858269901,142390224.88035542,1956992.8508415876,12156248.97834348,1769224.6832038711,11652727.30511996,187108.4133331067,231835.00170848635,172296.47816799188,225913.00080979156
2020-04-21,4738237.608396083,159096046.75805357,3763141.364090649,138897606.27465996,1898208.7165969152,11899738.319475256,1717764.6199290364,11408955.486363156,181916.19776032178,227381.1363250009,167016.4515645376,220743.48506771098
2020-04-22,4845104.578561585,161976500.7863105,3846250.984140364,141426252.30423182,1942194.709211943,12048422.668720601,1749902.5308481695,11544530.011360358,186716.7856000067,232637.93508270287,170458.27129989042,225880.79578925454
2020-04-23,4783730.738439027,161824383.90684512,3810428.246122447,141766619.79749238,1932776.8670896003,11986018.229218509,1747041.4713618134,11486147.039374087,185723.56938680587,232474.54387703826,170227.334901132,224584.1248096595
2020-04-24,4881309.413191423,164091092.3522731,3868648.560974311,143721305.10277295,1980677.8030394318,12228977.859076682,1792787.587674906,11719033.324124847,189320.94245131346,236741.50790863292,173237.03682790315,229183.0128343795
2020-04-27,4979762.7946534725,167403058.8781799,3950286.958582726,146798460.98031598,2035068.291769404,12569691.55049048,1843245.7415320103,12047873.327390498,192857.6280738482,240006.4312991383,176001.6053246684,232177.27914199434
2020-04-28,4968898.780593447,166980045.27199367,3943832.751421992,146061321.21353486,2032357.5014355662,12594999.224838039,1839554.576476488,12070908.238508131,192390.614607581,239701.6314728038,176236.6096058145,231824.45804137332
2020-04-29,5021986.036159222,169106886.04560152,3978293.9586505326,147012756.8794242,2058102.7050617666,12627845.678023264,1868415.5305750184,12104089.99301717,197457.35077170352,242954.7254709121,182149.24507080147,237288.574840878
2020-04-30,4939656.776668854,166358916.2321654,3900305.2775294026,144848151.778448,2009026.400570168,12442158.860775914,1820306.549747786,11925260.537892293,194900.41273019425,241688.76808350376,179012.7648773306,235909.24323387758
2020-05-01,4836765.8165900605,163068909.35033625,3808556.7241438353,141960125.77651367,1963545.8765138353,12174004.560334893,1781402.0724330933,11668334.367530594,189593.5212905848,236634.82005507543,173070.02017751217,229309.10555055406
2020-05-04,4840983.2668923875,162346972.643746,3799151.8621232184,141419472.45976084,1977359.1050473268,12253193.392385894,1798113.0256231404,11748643.728440069,189767.2804124877,237637.67412312666,172996.21031419325,230236.87461852955
2020-05-05,4882572.690782642,163337063.27535236,3826202.575483433,142350589.15646964,1997319.3807327095,12291402.157672863,1815059.1958829337,11781451.36247494,192857.76239293997,240896.43611729096,175591.48743065022,232254.34294630657
2020-05-06,4854239.950237972,161878539.53419363,3805526.141601273,141201451.67949834,2002940.3312838236,12291867.202535888,1818249.2282858652,11780395.996262783,194093.93531700448,242336.7208969938,176013.58391956097,231911.82258354843
2020-05-07,4909209.322566903,162164328.3189997,3835424.4405995677,141056846.28365225,2006160.078697808,12409867.924930777,1815134.0523171218,11889687.445955783,196362.21026351003,244266.03435346822,178247.6563334306,233778.34938032858
2020-05-08,4987370.212305482,164485196.80283165,3896876.9672970073,142893909.6772002,2053056.3329529902,12630639.242266925,1857187.68464316,12100934.90522555,199178.90929455557,246728.02502411423,180895.13293150553,235801.64415360108
2020-05-11,4990014.55291921,165104797.2494444,3893404.774756334,143866258.944341,2052876.973833534,12880482.91383046,1858931.3719833218,12341872.603303906,200572.8257613563,248731.86778955054,182002.38999722205,239338.6949465582
2020-05-12,4874728.566630541,162603900.30881447,3793041.9896976273,141681529.7560437,2004582.7309474337,12628914.14106141,1816284.743369068,12103067.737671746,196524.55590696872,245633.72597153825,177434.4660130303,234639.7588167547
2020-05-13,4787258.968380394,161050490.03818598,3721650.8656780343,140692935.89557603,1968470.4424806756,12351199.006131193,1783953.65848309,11836870.317464685,194075.29233541444,243711.55313227986,174739.93725182355,232182.3709515607
2020-05-14,4865220.47265901,164405048.24925387,3781995.376996094,143280705.2533374,1988392.051275639,12401260.94248649,1802280.965989278,11885056.281475455,197282.62098171582,246760.73569000728,177745.32613556672,234703.36400186166
2020-05-15,4888995.949747583,164445092.31772113,3791696.24198205,143476625.4677909,2019881.8552233484,12562594.959310118,1834264.8657502166,12040712.020484429,196556.83180835066,244968.1112805162,176259.16829368612,232793.3827503556
2020-05-18,5059906.7460537935,168413762.33411017,3945118.504625354,146733636.21320257,2078698.1003859444,13033727.755430236,1885046.1215240313,12493539.869085109,202151.75508945924,251114.27454429708,182290.6523465819,237226.9698384688
2020-05-19,4975490.3619943485,166427624.2175867,3892025.439097906,145072997.28714707,2075929.9214478852,13054425.332705405,1882463.1567923953,12514616.762504056,201123.25796414248,250134.48440960632,180817.11540770865,234798.90746391218
2020-05-20,5051664.7592586735,168028824.02126333,3958133.2689375454,146062975.17112094,2088149.6841876875,13104427.209843324,1889237.0131339773,12558218.007270798,204087.14034033922,252983.0373744748,184392.76237394102,238458.4772830493
2020-05-21,5044953.890244366,167622678.34464696,3942196.909151175,145724858.5143486,2111308.9360325863,13162037.04708725,1909645.769658782,12612456.292204471,201949.0519111202,251055.7011769517,182686.33581898376,237063.31458997345
2020-05-22,5034969.845790576,167413132.8294406,3929247.6620499063,145643549.51657167,2107144.3604664234,13191400.714703595,1906980.2728666544,12641523.279615425,203224.4933368749,252321.71483011203,183030.31319679957,237409.807731084
2020-05-26,5136921.439855669,170339727.35093996,4028053.814798778,147750115.04149467,2118094.3863009894,13235242.804593455,1914709.6891248492,12682401.442208016,205646.30438812904,254063.4231608428,186277.37574550117,239648.014727883
2020-05-27,5238069.128361746,172471594.74538827,4110175.6455289978,149358181.30395293,2175090.529123727,13411989.40093482,1967246.9350026902,12851448.526970817,208322.25871475082,256228.01952134207,188508.67713318364,241795.6412808144
2020-05-28,5211393.52052534,172649750.7827029,4090526.8486413644,149713001.4294616,2186926.85039835,13516479.372722942,1981941.3676242742,12956966.115522623,209237.45500324643,256291.94390471614,188139.8249767758,241746.863082925
2020-05-29,5232157.857864829,173128876.6066465,4099806.159749077,150412046.5960513,2190299.0597396926,13590276.08602199,1986099.3284185822,13029634.915599046,211404.55605790426,258703.11952042487,189659.68232230237,243794.54579616847
2020-06-01,5231791.517236099,173853883.83052987,4099407.0705298143,150656523.37034303,2189103.49706705,13583567.382132387,1982222.5712382009,13020043.086029066,211191.22717395308,259213.6756351539,188727.8771919094,243239.8610153336
2020-06-02,5287852.677814536,175367694.99180242,4134402.108559621,151805510.1579338,2203291.0994096524,13652974.952878669,1996261.10661449,13086655.052853927,212949.6604232248,261639.50219996125,190289.70729279827,244243.64973285058
2020-06-03,5388435.5615017675,177261248.06462318,4227960.39554138,153262300.3988795,2230337.659864927,13693186.847754879,2015936.437386237,13119423.434664479,215356.04297515057,263454.5625121454,193798.35344907927,246726.1046311522
2020-06-04,5346375.146549351,177331649.02992198,4198974.254563151,153337333.57871196,2200886.740171023,13635240.412620991,1991278.0761353574,13064036.551345263,213435.90552106913,263238.82608231384,192695.62163662963,247386.64261369396
2020-06-05,5461516.896392823,178838086.61500242,4290065.307857385,154672934.0845764,2251531.1575635234,13712222.652522847,2034854.7030742445,13135070.856336199,218788.85842399357,266810.6999041182,198348.13265681145,250389.06462691282
2020-06-08,5532578.071728609,180555906.02813223,4348918.938869397,155956418.4985337,2259127.2261431282,13805681.910375034,2037186.0367175422,13223955.234252544,219677.3793095262,268676.05060891196,199719.48266649817,252077.4605622569
2020-06-09,5456857.567866491,179452797.49504048,4280735.160507215,154988718.4077477,2239521.3617015574,13663813.963730732,2022183.8976856577,13088838.465108572,218535.0241960738,268117.0198096232,198111.68147784178,251530.03944610138
2020-06-10,5391091.6372383265,178182218.31715885,4225783.4764618855,153939998.05308795,2207365.7141583413,13468237.199754952,1997004.804605754,12904573.388416477,218965.1309133449,268753.54693743936,197484.36232000333,251299.87947142555
2020-06-11,5079167.380181156,171146198.24996674,3975770.7280199407,147351963.636534,2115405.6262897495,13011441.001483938,1922063.2622602745,12475588.587935608,207155.04552740144,257613.41029178002,185595.0470247608,240856.31588720458
2020-06-12,5132212.296673717,172829419.98438323,4016439.741272871,148709735.5040457,2122255.6660746085,13057592.30756726,1921448.8303052506,12512081.358275417,208264.54684860318,260414.84692763523,186858.22196912405,243444.41283602084
2020-06-15,5144152.397413853,171889763.02146494,4035658.02882387,147780459.0366406,2140284.0682353466,13206776.94727313,1937049.9357219967,12655105.46167761,210212.9332417286,262599.3179895672,188612.0623800098,245538.35042180988
2020-06-16,5251304.51122278,175832526.01935402,4106890.990209016,151368603.76945812,2201181.9869323084,13439957.389242865,1995782.1361195631,12880018.707818216,214879.08868348488,266673.0082936102,192867.6973268819,248994.87168140747
2020-06-17,5241273.323910724,174847015.919451,4094959.6333019044,150440015.49216387,2195454.435662685,13315487.411185175,1991212.1988867084,12757512.275534065,214469.61451301014,266573.66067750787,191746.54850551838,248143.36551795003
2020-06-18,5214898.749530237,174533990.39990276,4071552.255606098,150085329.35355872,2179437.0158140142,13294113.154185198,1977353.3984224987,12740030.259769998,214592.6612034717,266879.04284625524,191359.0812985104,248087.71027851294
2020-06-19,5164284.328451013,174340528.23631665,4038967.3417680273,150288538.39405528,2164664.732077312,13339448.136496281,1967325.1586814628,12786116.71250829,213153.72731191514,265745.08262271766,190234.09151451444,248318.90084593618
2020-06-22,5198845.66846039,174382703.98144835,4059055.5996051943,150114570.3126597,2177309.1934918407,13461128.451744188,1974784.5296224756,12900603.564847317,215069.4803951788,267651.8150363087,191377.0238857391,249338.6317202405
2020-06-23,5233262.657612884,175030211.89974266,4090233.550031557,150725187.21594298,2180488.4114282513,13423938.786940547,1974222.7511573418,12860966.42586258,216408.35964989036,269099.7426058864,192418.6908202116,250257.54008174295
2020-06-24,5105606.648960488,171805923.51615304,3982698.271572631,147865070.29774398,2118595.779225794,13213977.070412291,1916708.001260768,12659896.194620198,211964.41351222282,265530.42580843024,187961.2074752701,247084.51784478297
2020-06-25,5137664.645500961,172816239.52980366,4016188.8324971376,148766740.10716963,2120193.108977266,13305819.87608927,1916851.6962058535,12749946.695676396,213966.92965195057,267429.6511921352,189588.36118212296,248542.50962228904
2020-06-26,4993997.845170938,169661970.4834716,3899044.234487962,146557977.91924632,2088494.3456103187,13098494.835940402,1898954.691569148,12561826.153938808,210419.7885765373,264276.54529067065,185762.13882527594,245304.47905567827
2020-06-29,5088110.3906995775,172373893.01340377,3971869.403333779,148925852.08529493,2128076.7413216475,13362489.025292555,1932951.113016151,12810197.409795454,213463.83608808654,267951.14723262953,189066.16448805772,248803.37326478102
2020-06-30,5169980.079025192,174247866.28488037,4030690.2391235586,150388410.24220228,2138763.426501144,13440511.53628694,1940693.7156390762,12879396.31854494,215969.4632627772,270327.2461417603,191718.29311923942,251725.08268611794
2020-07-01,5156467.4022278795,174588348.63063064,4023292.362755649,150646184.8121796,2151984.538092862,13423758.492198512,1954195.137515162,12864361.12459034,216228.95646089583,270640.23066153005,191749.37836032003,251729.04206264182
2020-07-02,5187157.708553774,175214360.95401207,4049706.7988365954,151216415.6325468,2169235.2657796466,13473302.524687031,1970957.0729326257,12912068.095449515,217735.96734703804,272056.51805929444,193012.90206997725,252923.48325556645
2020-07-06,5246949.23444416,177521068.94921649,4101713.848403854,153096458.66440788,2173940.004759891,13431510.910026198,1971128.061715686,12865054.949742973,220622.89759475016,274743.07965713076,195326.9353700775,255428.70589710728
2020-07-07,5186930.7452439135,175906583.77368557,4048755.0041225567,151616703.02182087,2141842.292907489,13258965.909791127,1944530.8422552536,12703650.90249582,219353.8070563846,274026.3581258932,193557.07913773402,254342.96406905568
2020-07-08,5192858.664812141,175783647.2451163,4052482.389143193,151656606.08909616,2142902.2360084243,13251435.083336951,1943422.1152086223,12694575.635498455,219936.17407306412,274733.78996876965,193736.41266207412,254247.71382645334
2020-07-09,5142473.876218764,174376031.4714541,4005117.3300739652,150158431.6158277,2127744.455063011,13139280.045769412,1931429.275521661,12589873.796520539,219754.23841511895,274703.0159773638,192919.6679067684,253592.8095543783
2020-07-10,5194309.037728858,175495945.49684513,4044426.2751740925,150972881.5720582,2147777.3400026355,13246343.578610355,1948973.2018075283,12691164.963253284,219880.56850697918,275047.06650159037,193556.40210146658,254772.41583084827
