Date,1990_base,1990_cc_h0,1990_cc_h5,1990_cc_all_h5,1995_base,1995_cc_h0,1995_cc_h5,1995_cc_all_h5,2000_base,2000_cc_h0,2000_cc_h5,2000_cc_all_h5,2005_base,2005_cc_h0,2005_cc_h5,2005_cc_all_h5,2010_base,2010_cc_h0,2010_cc_h5,2010_cc_all_h5,2015_base,2015_cc_h0,2015_cc_h5,2015_cc_all_h5,2020_base,2020_cc_h0,2020_cc_h5,2020_cc_all_h5
2023-05-05,67530441.80724345,422071832.6666257,255810649.3026659,997764422.0594968,33736212.875110544,61550030.06310054,46512583.659920156,138000414.384531,36920340.736908965,117288636.71344733,78416025.86495388,140334134.0973995,10376565.63087336,31767741.182948824,22461837.06650596,32052086.99473745,9078234.002226047,12370656.23796337,10384508.24885394,13153021.546561599,3260692.942759449,4309772.139066715,3793435.299650802,4348176.207057411,1828108.472939792,2053011.9892784043,1952705.97131078,2178235.895604736
2023-05-12,66232669.89906787,414764310.93589234,250838061.1648474,981413244.8612264,33256235.804372903,60715619.21259394,45891487.476874426,135848930.0291191,37112604.2695709,118564952.95786516,79087502.75145644,141884791.35812894,10254704.924382282,31315805.067133896,22157576.174941923,31637900.498823695,9100805.902935447,12457809.964931207,10450734.853216613,13194781.082328526,3267709.1786533343,4298111.218766149,3788886.1093540923,4332291.74753739,1857598.1835508896,2083014.8429861474,1980778.2706474545,2205085.63494689
2023-05-19,65041357.41630509,410902325.0708509,248280821.64440504,975418732.4071604,33154227.55707478,60530877.892017715,45793174.791747354,136465440.01685005,36689021.694620185,118318707.17856881,78730105.85902783,141186550.25325745,10282657.985498836,31300088.51970928,22177251.438727316,31629972.59926253,9146006.07841419,12552894.744051397,10516622.005708264,13279677.755166477,3295289.90922318,4348770.617622065,3832213.196768392,4367921.49546968,1879002.688777557,2102536.685564438,1998674.125829199,2213296.967049358
2023-05-26,63853656.48074408,404227728.8347671,244162793.74714494,960220992.5141102,33093996.179631934,60110901.28419852,45558034.18811218,134418976.07201326,35193576.690941945,112708831.1889505,74820350.44125497,134133826.27120517,10268459.78938426,31340866.189190593,22209419.525827482,31704008.999877352,9136145.7858113,12549685.381582862,10518024.512347663,13301246.576585505,3262868.5660062577,4348992.574059927,3831961.113803921,4363542.042561884,1901567.2117263528,2131168.1053977925,2028064.4972947186,2205457.641180051
2023-06-02,64959900.02991524,415356457.61461383,250787302.60002124,982982800.1714681,33767232.567334,61452398.640147656,46526358.8205395,138222261.52447334,34696619.46846665,111550682.62756582,73651696.45644803,131725702.73841201,10469295.629484212,32031589.25709399,22701364.125200495,32470128.602601282,9296499.771078676,12809837.539393114,10721461.096872838,13619775.180223908,3256160.975442878,4387963.273140446,3857350.4805062027,4430114.5872894535,1893458.8054541864,2125645.93481651,2022141.197882775,2223827.169093049
2023-06-09,66345693.0208497,422743285.5607412,255301747.93231973,1000551482.7693112,34239666.40174624,62690355.721160956,47395163.25360635,143191929.68706822,34919409.88363738,112258377.46950534,73906968.28745162,132122956.06783333,10549683.265974067,32348269.714149345,22911832.631867394,32732495.60798621,9319723.051236674,12892725.956883578,10785129.033795279,13764873.890812473,3272398.5309248907,4438633.968616299,3898010.8005433744,4468333.168442059,1919402.2202076835,2159673.5073186667,2054607.9025967335,2251811.1769838296
2023-06-16,67838512.93450253,425904316.90896297,256977740.5441785,1006019894.261361,34778311.72214165,63743535.15390836,48305870.22309636,143348670.19458866,36068553.52921387,115542317.47243674,76164715.66834907,135697721.14466587,10610287.632300705,32062495.36168577,22674088.4676115,32170208.958101753,9455463.772459734,13008838.970021613,10874345.63773715,13881433.157591518,3341940.461351433,4499765.329640266,3949181.5006998596,4525064.4877642905,1926119.8503282687,2157626.9558779993,2051898.5467549884,2256090.9533563727
2023-06-23,67503832.83854683,424330221.11883163,255669805.41437393,1007668451.2375438,34582181.587021045,63182856.74215148,47867519.671389535,139089782.41660777,36028088.5823048,116886696.08137628,76924381.11110221,136727250.85776183,10637644.01290298,32041558.609908495,22687131.414502777,32344649.3040637,9410543.142239597,12953142.20569127,10841335.831245853,13835689.973611848,3324509.821882828,4461469.664203575,3919288.779531411,4491963.687655917,1916871.954787928,2147367.039221456,2042841.078383995,2252817.89728287
2023-06-30,68558569.71497314,432429204.5097424,260349083.42373687,1025401084.08742,34924818.12655473,63668550.57618663,48224341.57762624,140719129.83057225,36851752.00979719,118275348.07178603,77783299.17329812,138023498.95125696,10856439.44838328,32622582.493358333,23063688.049074344,32822598.27787481,9539056.344484497,13105867.589903157,10958268.655858763,14010773.027175266,3416193.721967309,4593233.907418177,4033203.4681535168,4595459.832985016,1989600.16571368,2218255.504810966,2110263.8916232204,2313023.9348334563
2023-07-07,67940422.93885168,429036664.1678141,258131971.98509553,1021010097.8012221,34326318.72207325,62603784.10135737,47438608.06741133,138832734.20334494,36218456.6974173,117741696.7472063,77358652.45336029,137397689.1595286,10653566.182712674,32298088.715089355,22839042.80091035,32556098.321489308,9386823.833690628,12963887.856650477,10836052.657429319,13930765.838263888,3348096.8269204283,4525911.672943693,3970351.195226243,4552762.807402432,1946059.1386933145,2180296.107610434,2073941.4198846482,2291813.998474457
2023-07-14,68387434.84241787,431708205.97252756,259713529.95581543,1026762449.8594947,35112325.19570584,64047413.67799955,48515566.64808028,143251622.89932808,37088788.616993405,119385528.9748656,78602992.89901127,139239574.7431254,10910147.556111766,32898524.08876976,23241087.580431312,33129793.742260676,9651647.688073676,13300198.56640771,11121097.415632384,14237134.121941013,3440365.08434328,4659636.673611627,4085379.533539992,4666311.999300469,2017140.8442020535,2249686.7311798087,2138137.535825259,2349805.05854469
2023-07-21,69248429.54347683,433746400.4489598,260662574.0184145,1031418742.0960109,35655629.48207474,64854697.60263495,49068649.05980958,142166286.49469122,37120155.26765168,120217204.66270563,79072638.59865686,140164375.30854708,11166827.736226823,33465650.810446333,23651302.233686272,33625902.76330053,9771634.77659553,13397375.816574099,11201904.262056366,14284498.19877316,3443988.601210765,4659220.531226531,4076943.912544715,4679653.878520631,2000348.158538344,2240512.293863733,2127207.263373063,2346595.056912416
2023-07-28,69283044.02161555,433854659.6759815,261107822.26907375,1030634298.547571,35688160.61935941,65233106.313522995,49295275.38742795,145015361.65331048,36949903.92180069,119918603.46329819,78992963.05353028,140268323.05123174,11207434.68632958,33679232.28103819,23798027.007946935,33773564.470854335,9964845.986295724,13685395.298924997,11432506.065393228,14453156.878436662,3489895.4374318253,4727187.815288608,4135723.4973484077,4719197.2929426655,2007668.5701531493,2247730.4859502814,2137708.101103936,2344481.873342965
2023-08-04,68951354.19381063,432872483.4863375,259974551.94219375,1029824750.9482523,35373876.0138366,64687637.7249235,48839313.85793247,143722036.91659835,36585632.43081202,119091347.47280344,78284353.65462282,138950095.66708267,11046181.8314052,33132236.03590959,23450666.887722608,33335214.030957222,9725466.49555822,13347137.234487066,11159304.532033117,14130974.714239608,3405098.239457972,4597329.02606716,4026240.591250613,4593940.598046516,2032333.2516735373,2283932.5855288696,2169358.1559168245,2367078.154725083
2023-08-11,68316266.98840483,433900914.08747464,260179673.3912596,1035080527.0525048,35184670.25439759,64650243.63276384,48754928.2041081,145524166.15535447,36787322.65504207,119742840.13385698,78707835.64621103,139797730.08013812,11017597.842503158,32999908.643769063,23369539.220879965,33226516.603159167,9721184.098437006,13352312.847523397,11160982.632410932,14148174.879791806,3391376.306208128,4551796.864736198,3991940.25840068,4554986.741762098,2018193.8075002215,2273595.079896814,2156340.6976261633,2376435.0133986897
2023-08-18,66725724.55085991,425076165.1838186,254441187.56873506,1019258268.2702279,34409709.896458305,62979934.21189241,47571665.818169996,141542765.54925966,36368855.60797834,116321498.88412414,76914309.58588466,136328030.54379573,10915311.018649928,32442273.967803545,22990289.083931323,32668322.22465377,9581626.110863842,13109573.14398341,10961495.89968637,13926657.896044781,3332616.854593986,4462132.981803827,3917486.316778681,4472741.7887740005,2021758.8788184049,2279274.5776739875,2161844.2877243096,2382657.4860992995
2023-08-25,66877871.531588666,427524224.2051,255298992.4002352,1028226967.1709913,34405327.34870063,63121494.1560879,47673950.48360865,143679457.72592407,36173386.09617974,114957950.43944737,75739303.13390754,132717478.9410935,10971278.645307306,32677411.618978195,23138672.615407597,32836474.194256954,9677120.080102546,13271632.441182036,11084611.684070427,14099495.978683267,3327677.220465695,4459114.713744829,3919766.984392646,4482001.340542621,2008257.9229415543,2272363.1908049383,2153633.5622470533,2388187.2243753807
2023-09-01,67261959.80979592,429057632.2439098,256302051.89131433,1035146496.149668,34668647.02813167,63951657.42451777,48326987.64400186,148156721.88438216,36899333.81535011,114963339.42246376,76183849.89378883,133234204.2618902,11107343.365223823,32856896.498761177,23258258.591885705,32924962.904449396,9868228.044881344,13575777.708466632,11329960.116367016,14375118.930678949,3383504.329979157,4570180.981973128,4013651.207434992,4575603.886605763,2071255.8308465776,2341026.3472532853,2220314.612968756,2447173.5548511622
2023-09-08,66486043.45887307,428030568.72955835,255011739.95825633,1032032846.8787591,34900389.91774498,64613390.4414145,48760104.53325708,148776121.35662988,36904849.90462525,115315733.95511,76093405.08496691,133022547.63306561,11013683.43328384,32652146.589068457,23113813.072060212,32760676.93109591,9692541.497822436,13319498.452689156,11130641.850700833,14106903.988536116,3278817.1293846406,4417584.77295421,3883327.994237995,4436009.295923855,2039452.552896471,2314530.727003142,2193201.5219691535,2428711.0280889412
2023-09-15,66261873.34325848,429616535.95195425,255864561.79996452,1036187674.2346034,34565387.45775768,64234404.839463964,48374891.04192499,149163221.03411058,36194569.72142111,113687436.6441965,75060670.81787264,131344128.59536806,10996173.161410024,32941767.791084763,23278482.61951539,33104570.1872775,9711991.026221655,13405728.110322792,11195040.518130185,14230433.789057404,3219740.672021613,4393031.214846478,3851267.206334532,4430517.682277636,1986128.1495604515,2260490.3839308107,2141149.826471251,2394193.9916864685
2023-09-22,64411092.50303066,419683017.2396858,249382644.24718553,1017448083.8045816,33986585.297433466,62885231.483386196,47319632.079108626,145537001.28437418,35729760.25581257,112042985.05706911,73806601.19438723,128518057.21971953,10822431.940913334,32554723.95366957,23016094.038301248,32883234.660135556,9514399.905099656,13157286.248401705,10982096.418698933,13961242.16347722,3148091.487396789,4291616.752805199,3766414.504907602,4337007.895988805,1961137.727604331,2245710.315356053,2123396.5250525847,2375790.456974413
2023-09-29,63614214.811774336,413632388.00936896,245930015.22118798,1003993104.6705102,33893173.41315812,62854691.349791676,47241857.319522,148487710.81870264,35108652.15142045,110719237.10312143,72986593.63910171,126874088.48635459,10721035.824182404,32379430.496954124,22896250.347594682,32786158.801968418,9449668.87206945,13086398.383623868,10924739.761545263,13904590.20590235,3126126.2941587456,4294878.207111113,3762630.652363333,4342904.8614341,1962477.0344861504,2249936.0950920815,2127689.911374042,2381908.4218636192
2023-10-06,63830734.11517399,415025649.46576786,246802946.95041975,1007357857.2172259,34434767.14246325,63571867.88599987,47798007.091577224,150010923.2512791,35082959.42357467,112093965.07320525,73488990.57260923,128163881.15694298,10786003.674674995,32642783.277375057,23025424.9085442,32985830.4293556,9634045.189848332,13323401.265077576,11121687.304138005,14101951.52490595,3156146.362893975,4337011.053959904,3798652.4399089357,4386264.207541987,2000163.4273792435,2291206.2145939944,2164248.8449497977,2418287.5080875624
2023-10-13,64465488.10452685,418948457.5350404,249134452.03288788,1016904635.4174284,34880207.30509032,64397290.82395188,48396807.92255831,151592571.35626653,35431567.93343518,114307443.7450927,74767758.60472697,130747084.6826583,10806815.453875694,32769531.424270928,23114056.094164662,33189858.57472738,9667809.200244116,13370364.345681652,11172214.888560254,14153255.645761317,3166063.698069595,4343376.134523025,3808601.6626562825,4373795.335574656,2011795.7420689045,2303774.054044416,2176725.38700335,2428311.3431314854
2023-10-20,62873536.88074202,407293842.2428492,242752978.27476966,990748466.4303854,33904398.741202585,62626959.57932037,47103346.40015264,147939681.7174049,35127853.21774168,113962525.52595997,74500829.98002174,130366249.18433638,10653460.483090688,32513817.428757023,22921994.879361596,32995698.080157418,9549375.224716997,13267341.021632954,11074204.321845008,14144640.249516947,3067805.266423144,4254154.049528428,3722135.634310537,4319901.308699533,1944773.6164304945,2250050.76435803,2123890.3441020465,2402750.8940175623
2023-10-27,62574103.86691743,407003436.3040944,242456990.0588076,992884533.4106177,34291025.09887429,63828137.995193735,47901343.43995332,153554757.6630536,34785313.42535353,113724455.01491943,74316757.63248554,130779021.10892783,10505359.663531749,32324122.76612104,22824710.64798392,32967412.765740864,9297894.798867822,12958434.63813304,10809623.784176534,13919258.242293222,2998819.4066379755,4192861.425107804,3662021.364722575,4277328.657670975,1894874.9138257129,2204960.4603193165,2080292.444141474,2372857.284046354
2023-11-03,65136954.56661825,422723797.8139834,251604662.33472735,1032998024.2929676,35622429.444077566,66147475.187715724,49694446.81967288,162354649.22732174,36515210.173224136,119736620.82379483,77985167.38710925,136718863.78564867,10953481.623223852,33508824.99007306,23686896.255559936,34092627.40813671,9734498.172816971,13553475.34044914,11288347.906967802,14596475.52551095,3188735.9522838737,4476606.392731903,3898284.0367804132,4565448.399377254,2031718.4108876504,2361275.025531816,2227980.8460793192,2522441.5890952726
2023-11-10,65010730.29924292,421211188.192753,251398464.34325087,1024391232.9172986,36237925.27395701,67127183.2152026,50448620.20856438,164361900.20507973,37332886.64426478,120594924.82695733,78350553.50959186,137153023.8014559,11049543.07045697,33840249.33317336,23943743.86147438,34457817.57080227,9867755.536835715,13640256.300752176,11385107.286466805,14749654.792381091,3257511.748551981,4588480.888109809,3995430.700938414,4655145.335531471,2080641.0896889472,2410883.763737865,2274151.4842227637,2562746.1252641436
2023-11-17,67080100.78709318,433700614.8752596,259057828.86855268,1041091673.1349748,37120462.95613195,69247258.372212,51934990.535502486,169143945.21785483,37621739.74454464,122732455.00587869,79583161.73300233,140346291.14566484,11244948.862170875,34231532.01998712,24195715.670420717,34621360.75626281,10019399.521353368,13783851.98857101,11524569.562886592,14862597.349466128,3362145.746472979,4715382.706966338,4108646.1375082624,4764325.64038429,2137390.4834088683,2468109.452782951,2328396.3256426835,2608561.033237275
2023-11-24,67558008.13111351,435549943.0377053,260123531.4977016,1045981586.9907417,37483113.82757828,69724759.81621933,52306096.010217115,170046241.24351704,38246402.54729796,124384495.22151953,80693434.90980418,142630832.04427156,11387607.154837472,34567562.30124724,24445094.48760291,35031117.90935168,10118294.259369986,13927320.196408598,11640049.909745127,15005319.117227847,3384721.583410726,4743697.368207499,4131167.927769893,4802276.708868088,2157691.232098216,2495353.393200608,2353104.288791707,2639780.332005874
2023-12-01,69100444.9251186,440836141.22204375,263648283.1116638,1053018762.4346915,37763969.62029788,69750778.49950841,52420885.93107121,168051288.98025578,38335713.2289592,126271920.39430635,81756317.68369265,143919146.15521723,11524774.874112053,34968827.738334395,24723041.98431713,35344467.040860355,10142287.302803485,13926656.56366793,11647313.901270673,14998608.846138384,3410431.2757593454,4782253.044856152,4156220.851248939,4842928.362417926,2173354.3189973803,2492756.862748297,2347871.713340967,2646056.421947165
2023-12-08,69657163.09443457,441889504.3428701,264266003.87891495,1059374510.6220716,37944411.82442994,70447221.66766402,52893262.30231462,173045449.6295043,37971935.80442714,125909980.16290501,81379783.92983936,143919262.92474422,11492063.057053404,35001850.74025188,24746198.60611438,35389732.15719986,10215160.574374264,14029394.820091035,11738900.500819586,15102748.462763987,3449112.077984469,4852752.3316397015,4217008.5962170055,4899116.140064137,2191219.6596379103,2514734.058428547,2369965.4780356213,2656751.7366631706
2023-12-15,71814703.80040175,452405750.64310336,270525654.1946712,1071241099.5856922,37849995.11000807,70536935.1870478,52953847.972946815,175752562.16259375,38254598.40627132,125815398.76035036,81817044.18141866,143974364.3237721,11656428.882590553,35304111.15420746,24910466.605082765,35229928.0452695,10276233.936201524,14121917.637198087,11795191.394963983,15200172.230775703,3578587.679632471,4986882.290739804,4327643.962776291,4995264.447916515,2253161.2980003417,2563090.19154302,2416940.356150411,2688324.3854654673
2023-12-22,70756576.93067876,451138681.5991633,269152034.61721796,1069190041.5366299,37767429.85029157,70886580.51849441,53120786.6939044,178852706.86908656,38322962.41533761,126743538.7842929,82334301.88341078,144682829.93245462,11724479.050742336,35288692.02247091,24921773.94203479,35207972.1729972,10361009.31200816,14263373.77781371,11895784.963216094,15323382.974490441,3599774.7213117457,5008024.380272854,4343118.422562552,5011531.103883217,2258096.1338083544,2572558.7893065666,2425705.7124572345,2696327.3858342804
2023-12-29,71132607.40841661,453985764.0564164,270801881.3229084,1076921068.5536578,38131566.91049538,71923789.12287927,53825166.83963851,182689157.93806297,38530331.92218166,127864987.06103173,83101969.87634781,146027063.70924318,11820730.98114368,35521476.14500236,25099120.896675177,35488614.09432685,10404510.06183298,14311751.628558889,11937462.234773023,15408551.071570123,3618146.352651312,5037867.815604128,4366042.158936502,5050727.974524005,2272993.0515670003,2588338.98333613,2439372.441724675,2723057.8059402024
2024-01-05,70955246.73198794,453927363.08870834,270586794.3824882,1076570597.102219,37995795.18472785,71554950.93729544,53516205.99011564,181019506.24735662,37960039.44615202,128354047.80432159,82730003.80441013,146309060.84320137,11785963.080973094,35629111.19446098,25133109.400607344,35625111.51930018,10239365.57505916,14108821.782415705,11769048.059361188,15195507.601820987,3530263.0912283934,4909778.879266629,4257814.490402021,4942482.130213911,2212221.006725466,2527650.412877577,2382110.755415557,2683603.48835252
2024-01-12,71117335.17669645,452144976.01283324,269485314.90836596,1076210552.462813,38158589.655721165,71464566.86800635,53597853.27766659,180347618.49752674,38423549.96279043,129305278.9450415,83403697.23514603,147488642.4571174,11829632.244889466,35610500.559379354,25132496.840054363,35598760.35054548,10358842.045502,14251180.333754372,11887995.883103613,15370079.038209025,3575272.309017316,4992677.021545506,4327335.674826542,5029849.8125300715,2261543.7302118503,2593644.849561672,2442148.551627147,2733258.6089214026
2024-01-19,71652036.27079774,458538924.5521275,272893743.1667761,1090860080.757257,38442827.92251571,71947115.47275095,53945150.85853506,183237070.80021343,39576929.74376316,129621997.26903377,83785602.30141675,147832289.10668406,11913127.720662825,35763935.18028598,25237450.60494267,35622048.6639427,10553917.006296111,14529017.219181826,12104265.2401625,15626258.667225787,3705711.9072642224,5191722.299510743,4499439.848171228,5163122.49117339,2361592.9139220794,2694177.6874515666,2538868.2495975923,2779053.0585924736
2024-01-26,72712758.33100401,467040892.7360506,278398627.4419824,1100840206.8762274,38336874.163207725,70916681.31335722,53374679.09408041,174327371.4045429,39872009.68563041,130712309.17830762,84479521.79066195,149258715.0387362,11976133.535917724,35745080.41465732,25238819.110758036,35597939.97928498,10630721.969725182,14650885.081485543,12200624.87623868,15760245.263805142,3664249.899981361,5162376.245063463,4468710.241483262,5156569.354327979,2359134.930332747,2697604.379219954,2541210.032546685,2790876.1011367403
2024-02-02,72896124.32947616,467299225.3930477,278274355.63680905,1100921897.7833922,38563059.896739386,70833385.21194991,53327305.42881214,173043777.05247405,40526809.47195263,131624526.19393241,85330171.55613382,150280086.60066205,12110401.375595426,35664148.01857323,25225125.623317633,35473215.11676438,10580825.972359717,14444849.49302084,12056782.734180147,15575694.444589738,3721143.171856839,5142558.92259397,4465743.573615559,5118299.57684302,2410235.2228297414,2734506.4067473975,2577199.123783846,2818633.5454324647
2024-02-09,75535681.94089857,486366781.9966309,289382306.72524476,1128919278.481397,39503618.67907256,72361179.02027138,54474634.96388352,177294564.32644466,40379363.77077024,132599780.54500787,85825286.79274811,151763789.7131682,12378094.781180548,36474393.04242326,25797671.348263495,36267674.93133482,10810176.07404342,14821327.663891265,12345589.258766303,15977757.262421342,3781668.647325904,5287975.124472659,4582666.328134505,5270545.037531877,2478755.372625314,2804793.2141332175,2645785.7880376345,2862133.8825717405
2024-02-16,75345823.37400281,488996837.1984377,290675255.3766821,1135874420.7223794,39085316.45640323,71845847.51149198,53998310.479478724,176840782.7785487,40642657.5442809,133801162.8288117,86558722.37743394,152815199.75446394,12338760.760363571,36530000.89468719,25817218.53942497,36382650.74359784,10663519.868503597,14656391.804372,12205748.811646523,15847942.560377212,3820669.874221658,5337376.901151274,4623705.313673299,5305263.727453898,2489459.322268542,2817197.6468463815,2657233.0478802924,2863655.7396791764
2024-02-23,76449519.76696056,493771182.5218985,293565333.05582654,1145324639.760882,39560514.088955775,72555655.75029173,54573176.54995829,178125521.30100054,41298822.45728244,136421947.20375827,88050810.80168694,155325297.26856688,12533591.107924215,37021587.59880103,26151502.17235018,36833166.74091995,10810032.916474428,14867207.248265829,12369667.315908097,16080863.61859148,3872444.637351114,5434588.591133963,4704843.796964382,5398084.304530138,2545222.08246148,2883261.9773197426,2716573.8676486206,2913567.1344983806
2024-03-01,76862013.98628943,500281864.7608418,296924160.5214279,1161552422.8630395,39143600.86858129,72292355.12594949,54378417.77043124,183875558.68729404,42411412.12931561,138354590.1542052,89198153.35128872,157134372.24351373,12450916.001905438,36527595.80036549,25779057.573492877,36081673.51904849,10625568.428805623,14685526.063599186,12201102.726943074,15998463.16512467,3946037.739758304,5551057.576673621,4802288.756305612,5505858.654058339,2598003.4211276257,2930023.100866922,2765458.5479623987,2933741.9896978773
2024-03-08,76838431.40360835,500913404.6982506,297157322.5367117,1162545243.7464862,39056020.77535437,72187398.06426713,54254247.915007,183098782.09216258,42559652.55198298,139678866.38788605,89807452.48986922,158951196.33432737,12466673.748776002,37127075.948615134,26099246.374009483,36530760.457345985,10604498.01095278,14708303.845863884,12196692.080618951,16038603.908445008,3952527.1451192927,5562559.252477076,4804690.700909624,5544371.90424733,2552111.848570472,2879682.5355170676,2715905.3844599035,2911760.3437763695
2024-03-15,76722300.46364208,502825882.97118175,297459741.7541195,1171245301.9550228,39260404.08070014,72023432.7356166,54267600.635064356,180195454.5334428,42571703.76969209,136259658.43683124,87973122.55953774,154819426.4033359,12521211.992774306,37152440.06888396,26107893.224823594,36607020.787453696,10635824.558202429,14793760.281932501,12265470.142791621,16142740.945864137,3930748.649044098,5561147.291871454,4807236.192815397,5554640.076955882,2560970.709504477,2886036.5764336376,2721872.948676375,2921381.3078404567
2024-03-22,77178645.80433899,509656955.2364514,301373951.4534073,1185384758.1868746,39523857.895279,72266361.24915208,54513813.14170253,179640337.4325484,43437336.42473819,138020948.2765138,89132349.7532641,156799952.49511728,12646961.235261554,37466125.144827336,26323870.989824433,36789236.83723697,10751483.070655717,14987073.409033287,12406070.133376222,16290655.455959214,3959067.8898851834,5611143.05235012,4846585.868336177,5589245.951711588,2637356.297154875,2961650.518698831,2795706.9021181534,2969965.0508927642
2024-03-29,77311890.03455733,513848419.62757355,303498463.4626683,1195340091.331222,39576856.86489878,72971303.28135967,54886669.51805844,185709501.59453982,43147844.95312941,140104374.0027515,90213905.18060437,159787610.88589525,12646287.369334418,37506269.47197703,26347938.96233628,36920761.576614335,10753726.60971858,15022523.000250492,12432285.901066957,16344313.081980133,3980976.4155364176,5645786.578748493,4875466.702753381,5627381.101929865,2624548.7330170097,2954481.6529123317,2788538.6990079284,2984384.8231440624
2024-04-05,76114820.2456309,508339529.3355312,299389751.8453871,1189013105.7932124,38161352.94490898,69628198.56792724,52603435.0586952,169215906.61059573,42089563.13577577,137494819.96149075,88499854.87047535,156865538.9019584,12273127.09101601,36536675.89838206,25639338.618720483,35883286.134064235,10587432.684803154,14883458.94555164,12289150.156148037,16216205.793200577,3928981.858093679,5603207.129325375,4831807.986809691,5599432.570147669,2578866.653622637,2916538.980226432,2751472.898642179,2946124.3721492724
2024-04-12,74252620.87903242,498501760.19958246,293696177.32265174,1169938514.6248705,37226812.56655482,67919741.29748663,51338912.1568633,165791264.1025955,40783584.40528189,134503866.33151096,86390101.93125163,153609384.0747932,11969537.007225234,35864039.83274311,25153688.78680782,35346517.052149646,10537785.856457492,14916205.620458547,12302648.544819484,16266012.990710631,3844400.408811759,5542935.35849692,4771987.797288078,5561545.808450547,2499587.945021584,2837316.6017531105,2675784.5681473147,2902695.8624062752
2024-04-19,74919635.11673278,503203019.0410475,297141205.46663207,1173935055.1292403,37624075.6354236,68577132.5991437,51700565.54210652,163740056.71525696,40830939.69022786,132866444.42683579,85774979.2918342,152188870.97917664,12048689.2712534,36422866.8592691,25530978.164714932,36039940.99639428,10411583.292081011,14686939.952800766,12132217.247754345,16029151.311484465,3710843.9242987502,5330324.974196345,4591626.833502811,5350638.30092839,2406761.814257085,2744047.2246750887,2582763.427225397,2820308.089915102
2024-04-26,75116735.88956176,508560564.8157229,300208687.39877206,1192026998.328373,37515579.074080974,67974333.87607938,51362266.402026795,158881523.59000376,40502087.45728332,133325410.95659915,85925299.70237525,153009178.84066492,12239229.399858622,37271143.38697221,26078976.753041867,36881900.64798771,10753057.368771102,15281134.285764392,12610510.505551599,16503375.03964194,3868925.072470731,5582826.293836777,4811502.972512733,5569285.647401292,2508155.8115064846,2858124.375754881,2694859.1459483407,2915959.0629442194
2024-05-03,74773562.15382849,505108086.34293956,298441862.03574556,1184165074.1831093,37578242.06398836,68138494.19300601,51450444.28976658,158513483.13357502,39546046.910109065,130185567.55983107,84088683.15066606,149470689.8041885,12246481.73848306,37659975.43929247,26308549.77461867,37151729.74702907,10784297.843632633,15360215.642250355,12652757.964142293,16616718.126128655,3893992.658332173,5677199.6194343995,4878094.5746617615,5671856.68587971,2511651.115089164,2867533.1124050245,2703495.786206983,2930162.350306722
2024-05-10,75556662.66370244,513984767.5375935,302210269.9474064,1210318872.4967005,38035042.48407304,68701196.48044974,51897078.10123178,158048376.2689671,40000600.41862855,131038450.14004217,84854150.24679388,151109187.53631505,12500536.405121263,38370158.40411294,26803335.860880315,37890227.23634317,10972130.6690952,15608366.899150835,12862971.109042415,16883101.264766373,3953296.184893972,5763428.442987018,4951508.634018091,5760921.387146436,2568313.9395093736,2938558.7085681595,2769694.8707841327,2970678.6959952293
2024-05-17,75538370.83964173,515129608.00838363,302791226.06164485,1215573738.0261903,38548167.776436605,69771870.52706079,52697597.97513258,162183560.03105626,39863661.32951788,130359679.03423485,84317393.8649051,150275042.47152156,12697517.766147517,39083834.16423274,27270669.910853546,38235809.53122117,11223727.386371717,15921527.450531268,13105456.73344386,17114007.20330562,4051827.899130328,5880629.888799458,5045768.856376718,5796959.751108829,2645357.17105406,3022631.5793174985,2851316.9268275606,3020871.024104813
2024-05-24,74666230.87973873,512496712.32456565,300727872.24741125,1216751370.633052,38215016.07123034,69051825.61480391,52216568.209299095,160454904.75525406,39328550.55440304,127679626.2961948,82502085.86713193,146779528.31906807,12765447.784398636,39400245.57830359,27424360.20691746,38304450.94955623,11280989.456504945,15956020.116267817,13123195.222530244,17266383.806133054,4073346.778481382,5974929.685510706,5115317.970019368,5912165.210613709,2617940.8311853614,3001373.2574099307,2831194.9420593763,3017081.4015816334
2024-05-31,73813925.61300296,505852168.3197197,297662413.6319996,1199094294.1439424,37511415.26430964,68018057.27988267,51404549.887754105,159536828.252348,39297449.76163209,129644471.9128061,83443640.4287989,149522711.35439312,12690950.975351518,39261199.44701901,27290479.147499163,38233170.222350776,11226809.350482129,15935143.331047,13093300.78873075,17281490.895127863,4017134.954601463,5929750.277373236,5071414.103163272,5878085.407093618,2565021.9126226534,2942880.50126465,2776784.607542884,2977244.394926761
2024-06-07,73946242.37794866,504782785.3444234,296864378.69531584,1200792136.2709637,37915612.5408541,68681371.10361803,51948872.91007354,162245304.36191806,39738991.89306085,129416195.29252562,83426293.19267133,148602757.68405026,12853445.29486991,39602317.10889011,27542065.27371147,38606280.71800018,11347021.636961978,16099036.575848091,13224587.875809241,17504616.735944245,4053736.452633701,6006690.491323352,5138432.92950714,5971207.928784067,2606704.9962518555,2989253.763499133,2823610.8962256927,3015820.7829909334
