Date,defensive_1.0,defensive_1.5,defensive_2.0,defensive_2.5,defensive_3.0,defensive_3.5,defensive_4.0,defensive_4.5,defensive_5.0,growth_1.0,growth_1.5,growth_2.0,growth_2.5,growth_3.0,growth_3.5,growth_4.0,growth_4.5,growth_5.0,spy_1.0,spy_1.5,spy_2.0,spy_2.5,spy_3.0,spy_3.5,spy_4.0,spy_4.5,spy_5.0
2011-04-20,2561273.118477486,3469585.377124832,4440414.573610729,5368400.483549065,6130011.04221537,6609365.148913179,6726575.299221475,6459253.51233234,5849316.981366498,4177419.340421458,6640371.200576926,9426816.190618807,11949605.102944473,13520355.427233607,13645733.550826043,12274355.789822798,9828621.07281478,6995896.420668952,1002792.1380619946,756435.3340512707,498463.26960643433,286638.75158834254,143617.19609980608,62567.58809570402,23637.967101786184,7718.601566921927,2169.347102365831
2011-04-21,2559226.671900068,3465488.3691508565,4433475.652194915,5357961.556765301,6115750.475016703,6591465.720388832,6705789.973052098,6436827.822628713,5826775.413651611,4176447.7219891944,6638171.753153249,9422763.989464162,11943289.804737836,13511876.41119362,13635829.954490077,12264236.805916222,9819548.903944353,6988748.915173425,1007877.4938052603,762202.7397977613,503536.4842034792,290287.94003227336,145812.27345361476,63683.63623278879,24119.962682422556,7895.6971172413005,2224.6594902817087
2011-04-25,2552588.707223609,3452066.7095158985,4410633.678571307,5323502.523609421,6068594.48869681,6532209.821180088,6636928.205723541,6362493.970254045,5752032.9035105305,4155697.937286406,6588818.476030241,9329466.813960796,11795578.330520067,13311438.242128743,13399920.474342415,12021807.310922517,9601224.257866126,6816125.714762203,1006784.4756722649,760976.3143927576,502462.1221881144,289516.2932117636,145348.18351466456,63447.53746206076,24017.8882457902,7858.14101892041,2212.9108274974224
2011-04-26,2562900.964446694,3473046.7848352883,4446426.675923281,5377550.869198868,6142573.073902058,6625150.219030433,6744882.0718087405,6478948.329328623,5869034.290521847,4179970.5383806145,6646660.784014356,9438779.40918238,11968442.254237378,13545626.84556016,13675035.503083773,12303948.945332788,9854765.819820695,7016146.767907737,1015410.3470088312,770769.5272896267,511089.80122579733,295732.88416636764,149094.3681176595,65355.74731189987,24843.549439898245,8162.081793975442,2308.0217089301946
2011-04-27,2577365.391091877,3502509.736549012,4496772.942031683,5453709.918129667,6247008.785042664,6756603.089678731,6897862.992793057,6644294.85820057,6035480.841494337,4211193.963523018,6721251.712365923,9580123.815304033,12192580.12130139,13850131.855263148,14033765.79245016,12672883.330745827,10187241.801893,7279183.006568422,1022001.261043404,778287.6052008457,517742.70412772,300547.4729566967,152008.16356793203,66846.27655463536,25491.20838238103,8401.496903440495,2383.253305748234
2011-04-28,2588990.1534465253,3526267.7861198955,4537495.595189089,5515493.881327853,6331978.211131746,6863860.382604274,7023040.326177148,6779971.927149963,6172443.453131227,4242422.342569563,6796133.211146565,9722546.206663223,12419263.18830549,14159229.782614721,14399243.90233885,13050132.370872369,10528449.71176638,7550107.578855707,1025277.3937697011,782043.6731567511,521080.3470660815,302971.98629687115,153480.73520685657,67602.16839626947,25820.76825409184,8523.728897804174,2421.7888354897686
2011-04-29,2597646.0367171313,3544014.3419875903,4567996.660361246,5561886.547030905,6395935.403535755,6944785.267168028,7117706.177504453,6882814.993303188,6276498.42517338,4232856.522768722,6773267.326298334,9679044.76087401,12349913.68376551,14064451.165642606,14286879.241001386,12933813.236958742,10422923.111367358,7466054.215985638,1027649.1841885591,784771.1540610474,523509.5971253066,304740.21132374665,154556.724546644,68155.48531909396,26062.430393112485,8613.513871623336,2450.14277339013
2011-05-02,2610722.0273536025,3570838.0384028903,4614150.238352188,5632181.163114248,6492984.615766645,7067767.163090412,7261793.261540648,7039594.641418888,6435377.736323066,4232652.290718272,6772899.414045163,9678460.269101042,12349092.952986322,14063431.134916969,14285756.370688394,12932718.214154404,10421977.412166882,7465331.489357872,1026028.2064251304,782928.5178184516,521876.9703009198,303555.00179480284,153836.50991481153,67785.36699635372,25900.81397033541,8553.46257865412,2431.1728367197084
2011-05-03,2613212.0294781392,3576011.095360185,4623118.443895795,5645915.611732153,6512031.79969833,7091998.561935184,7290283.986281501,7070697.743586414,6466996.318800916,4232512.481459576,6772686.12779575,9678170.388230791,12348742.101165334,14063053.234392097,14285394.496008877,12932410.529800134,10421745.511028968,7465176.873601801,1022299.0580560387,778674.2675637817,518102.24246423866,300813.23158901813,152170.24196945585,66929.1945051776,25527.0689254299,8414.647789773038,2387.3429389703883
2011-05-04,2606460.3042845624,3562216.71549839,4599395.996312836,5609753.217712261,6462026.933135124,7028506.515274689,7215730.482991254,6989383.247425324,6384386.928752069,4232646.503198616,6773130.096220719,9679132.792732328,12350388.54305229,14065404.811427755,14288267.355156641,12935449.550663717,10424547.715919293,7467437.094277582,1015481.6699250618,770899.2294338457,511210.83270008495,295814.4555905402,149136.9068228302,65373.08323856881,24848.9066573792,8163.195531847096,2308.0856135835797
2011-05-05,2586560.099734624,3521484.9921099106,4529329.73180909,5502981.559794827,6314481.799758792,6841322.899233539,6996145.105606109,6750130.3393985005,6141586.615086287,4275833.5866322145,6876915.097634161,9877001.063301917,12666095.206327043,14496962.490897309,14799814.876212185,13464789.464284586,10904508.152733939,7849479.299212105,1006255.0945560645,760406.6665688232,501939.66154586675,289111.1198477345,145082.5441461223,63300.07607798643,23948.498874032706,7830.4619882510615,2203.56370942492
2011-05-06,2593445.8190702093,3535610.4692522576,4553608.480308733,5539903.556476602,6365367.467727833,6905683.867523521,7071401.180689243,6831846.772431345,6224221.769301408,4246119.302319834,6805354.080579202,9740080.164889606,12446728.315254575,14195775.889657522,14441178.898891121,13091961.75700082,10564879.533056354,7577869.032845256,1010660.3154588002,765413.8009277153,506352.6073069921,292290.9835123538,146998.46557050847,64275.701647294896,24370.463803871568,7985.713863772281,2252.1162169514637
2011-05-09,2600494.1539606247,3550087.659612375,4578524.046341083,5577843.8035452245,6417725.602724967,6971995.0023222035,7149040.424289877,6916262.844549747,6309700.187312448,4277153.24710853,6880085.1917849695,9882808.06389774,12674828.458845159,14508062.478192445,14811898.43085545,13476125.03896362,10913688.448605238,7855888.439206245,1014538.6427229397,769833.441282707,510257.0666616047,295110.9234955567,148701.36631350068,65144.78914757797,24747.182676922243,8124.623560706631,2295.6530922941943
2011-05-10,2615492.544609286,3580864.5374528714,4631502.799825106,5658571.689886832,6529232.103075575,7113363.233774509,7314743.712885322,7096640.426223604,6492568.060340987,4328098.578522106,7003132.841478059,10118593.93195139,13052940.89507648,15027528.498105412,15430723.372097574,14119643.458825508,11500037.888252197,8324882.075629935,1023160.8083923601,779661.1093845385,518948.44162959955,301396.9884045684,152503.36947626146,67088.4102411635,25591.129986171876,8436.366361372031,2393.5339590170156
2011-05-11,2613156.270072966,3576131.31019831,4623395.919002197,5646241.974639249,6512207.055188397,7091766.506390586,7289400.722787326,7069011.702574578,6464508.619616079,4325846.227863414,6997792.621634816,10108427.854909854,13036665.991758762,15005152.757136522,15404010.802159436,14091781.530581359,11474560.478987733,8304423.136973967,1012353.5822556565,767322.3279134596,508004.30420931417,293454.48349825956,147681.89280054468,64614.27149067278,24512.668102599877,8036.438242704811,2267.4701256337253
2011-05-12,2651875.500359498,3655677.378287524,4760572.9216621965,5855699.237953009,6802152.198582016,7460183.091725127,7722219.656891036,7541243.248144931,6944366.663689995,4390685.751370254,7155252.420108946,10411820.594890187,13525884.198846027,15680967.07276779,16213511.656218171,14938187.363110047,12249968.58747169,8927992.035789263,1017134.8894588192,772772.233302128,512821.2185609577,296935.3146703864,149785.04648866592,65688.20227848245,24978.41321280603,8208.25501457731,2321.343521974509
2011-05-13,2646596.2260918817,3644826.9641311574,4741790.419450203,5826873.045302589,6762018.902934163,7408876.299283477,7661563.576875993,7474638.4128097575,6876246.553741169,4379461.701671672,7127944.813002254,10358964.440715382,13440175.23047329,15561842.321759056,16069910.47084843,14787057.81197331,12110599.417157482,8815167.083982447,1009265.320173423,763817.7818032476,504904.34495135234,291207.92979069764,146319.20506543134,63915.329548012036,24208.087604959936,7923.50985790604,2231.8776912794033
2011-05-16,2640649.7957146456,3632608.8579067746,4720653.733594326,5794458.802587737,6716928.114365457,7351282.666682209,7593536.90408053,7400009.308088138,6799991.282412966,4343885.767668451,7041219.243769212,10191039.367006883,13167954.862080658,15183722.996926261,15614465.517427312,14308177.502581192,11669425.771905294,8458396.608177077,1002827.0516460079,756522.7951462445,498480.84283647523,286579.5460366286,143529.5901513804,62494.05749343775,23593.000748994033,7697.057158322819,2161.012509700578
2011-05-17,2644093.6562624834,3639780.764799844,4733137.28699285,5813665.091057322,6743693.307099094,7385501.9941833075,7633972.638846044,7444373.556942118,6845315.281943414,4309483.077390458,6957698.844093583,10029985.465732982,12907949.326969204,14824063.62110708,15183053.306783002,13856456.152173307,11255013.021773467,8124674.487253034,1002638.7703581689,756323.398277563,498311.66347117646,286460.5554573837,143459.11291717735,62458.63279954634,23577.838265956194,7691.52691208144,2159.2959999753834
2011-05-18,2650551.3919002265,3653180.773569635,4756427.923451558,5849477.144694393,6793591.2208140725,7449301.023520833,7709378.216814899,7527131.546373842,6929896.467741731,4346994.710195576,7048668.767537376,10204958.454067886,13189539.653157469,15212239.722930262,15646983.866710223,14340407.980628464,11697294.117457543,8479451.720920188,1011560.3633406295,766431.8306035484,507197.7249467918,292848.4679846572,147299.02000545396,64409.44530920914,24419.58559963665,8000.479372592168,2255.6761963114814
2011-05-19,2655012.1863088235,3662469.015838752,4772609.51975541,5874405.2053076485,6828382.068444075,7493852.815355784,7762111.96116326,7585088.554791463,6989211.438906947,4327774.274662519,7002047.019121516,10115083.58722078,13044458.707497478,15011553.547759967,15406252.954794055,14088334.450965028,11466031.986038467,8293215.1164373895,1013931.9239040848,769140.9695578308,509594.2477243731,294580.7577825953,148345.66726818538,64943.77833879094,24651.233804486328,8085.896081768936,2282.4437042409722
2011-05-20,2645744.4282402,3643358.4652332673,4739462.7021302115,5823459.450888551,6757368.44683728,7402974.4900945155,7654573.126952775,7466900.712150166,6868236.013521713,4298777.090331064,6931800.210869618,9979901.60757971,12826662.33507867,14710894.077077571,15046353.50106518,13712279.04354304,11121767.225589804,8016579.811065084,1005837.8874901923,759944.9855288789,501476.6510585892,288717.7510571995,144803.7306794198,63135.12051104086,23866.758869573412,7796.450897483053,2191.671700098828
2011-05-23,2626398.6058992133,3603463.60516125,4670323.448549632,5717321.284193084,6609625.779087489,7214184.528969489,7431519.808013019,7222151.77805931,6618123.578152882,4287258.050002087,6904063.60053682,9926777.531320404,12741431.023864938,14593698.212936949,14906597.665296478,13566790.373614145,10989063.966296952,7910331.277959496,994131.1704158294,746691.4679984656,489821.6158925635,280332.5902935858,139758.1762395555,60568.96692307235,22758.22544847729,7389.101294183414,2064.446447175776
2011-05-24,2621919.1477133166,3594309.828349048,4654561.144422392,5693253.00713269,6576283.968678188,7171771.237161024,7381625.52912503,7167634.693418576,6562641.775046457,4312538.111914715,6965253.565148952,10044203.619436672,12929947.623768272,14852909.92687803,15215585.015081823,13888249.525877284,11282042.256281005,8144692.481837674,993265.5535189485,745729.703243975,488986.30203847843,279737.54205528303,139403.196213962,60389.84832314038,22681.426113276262,7361.082687960499,2055.75679821795
2011-05-25,2594595.8463982134,3538189.691903438,4557717.861621661,5545236.387529362,6371162.435801944,6910836.391937512,7074726.352338424,6832414.4900777675,6221639.734826757,4328832.035899899,7004854.216811588,10120465.709482426,13052780.008592186,15022337.452018587,15418168.587749911,14099648.191467268,11475287.778639397,8299733.085094107,996540.317482953,749431.1373803763,492228.30348826345,282058.40826665756,140792.0875245973,61092.161909218594,22983.002940752936,7471.224664265539,2089.9425546773027
2011-05-26,2592418.79574935,3533800.386281112,4550233.9462921815,5533904.634133388,6355584.998590955,6891164.8936580885,7051747.984522319,6807480.0613583485,6196436.422548294,4356894.959707451,7073097.227507863,10252048.94761644,13265033.224822832,15315582.52944983,15769395.311902065,14466796.079029784,11811501.767608711,8569959.21028984,1001094.8217389017,754582.3745639138,496745.35627851245,285296.42664059217,142732.64887455932,62074.91389259856,23405.651119413527,7625.825306668337,2138.0029257830374
2011-05-27,2596403.9963399866,3542012.7027841527,4564387.971402683,5555471.900147214,6385354.417460413,6928864.108654331,7095873.174436821,6855432.102141748,6244958.880145441,4362413.551550477,7086663.47570404,10278390.35062929,13307756.606896436,15374886.37336748,15840728.127783667,14541659.865750663,11880318.44071965,8625472.107293816,1004895.6251572534,758893.3230670618,500535.2276070779,288019.8045865939,144368.6736933023,62905.38570186419,23763.638690220378,7757.075668736734,2178.897957907246
2011-05-31,2626952.1622898537,3604587.3390249326,4671958.024220749,5719181.017815143,6611197.533292981,7214816.690482889,7430589.787497946,7219259.767461591,6613238.34962698,4373595.788836575,7114039.448691583,10331455.005822217,13393757.352623997,15494228.782743432,15984274.87391851,14692334.594246576,12018858.439657144,8737266.991245648,1015319.7367645068,770715.3989828621,510937.73435628647,295504.7151899717,148871.85099800033,65194.94828654614,24752.245128734983,8120.156171902746,2292.224800141314
2011-06-01,2604571.9798211576,3558588.7800031085,4592521.726485438,5597680.1429046625,6442703.7469294965,7000336.132228498,7178176.673444344,6943403.713310709,6332487.892454566,4296947.945572314,6927156.176648129,9969707.86186359,12807664.435774216,14680732.599064695,15005275.057114158,13663985.854574155,11072533.130010063,7972920.256712655,992476.203441969,744718.9916315045,487965.15508899186,278899.4260483525,138834.2635005377,60066.99263130728,22527.337751449464,7299.058431825798,2034.6937120845748
2011-06-02,2578738.1894117864,3505708.534658698,4501584.503664976,5459180.030195862,6251460.634933078,6757949.9595349375,6894163.544180771,6634370.491131935,6019354.50690355,4272165.3098141365,6867352.7182803145,9855067.352352675,12623687.7585081,14427779.616456052,14703729.607154623,13350238.112547897,10786558.952005545,7744152.919703312,991385.2155111822,743504.4798925035,486909.9763364179,278148.0766690298,138386.4461750409,59841.313307198376,22430.724740464826,7263.87496667647,2023.8043402098053
2011-06-03,2553682.2015122413,3454677.6627554656,4414268.892439598,5326867.131561467,6069687.517290957,6528740.330379207,6626965.291994464,6345129.852504493,5727792.433698697,4220081.491339401,6741892.403100957,9615128.436951296,12239619.422929646,13901135.683635646,14077648.64085937,12700650.237720922,10196155.989598334,7273209.90015621,981488.8939503611,732385.0580858544,477206.57965894265,271221.73728812404,134252.1885995283,57755.97327614343,21537.5123096706,6938.496675893081,1923.085384434303
2011-06-06,2550656.4748358037,3448600.134104485,4403967.816322138,5311376.843086598,6048550.902087522,6502255.240545553,6596275.412129123,6312100.72558745,5694686.948439965,4198129.974848958,6689410.374215083,9515445.993682755,12081115.92167328,13685211.846525267,13822623.52284736,12437767.232084759,9958777.504727019,7085095.896712493,971066.8371676129,720732.9046804382,467089.26225077896,264036.4276195107,129985.16600119059,55614.67695987112,20625.050975977298,6607.825982671147,1821.26060680738
2011-06-07,2548474.449271553,3444237.1081870906,4396591.870377526,5300305.153262006,6033464.570300949,6483373.416655468,6574418.185699298,6288599.17507707,5671151.172422326,4213275.20684863,6725730.36988563,9584445.717239412,12190730.31939749,13834313.10387769,13998404.80863164,12618597.304062469,10121709.591688482,7213920.751216773,970428.0416297971,720034.7398371551,466491.60001228156,263616.50280897407,129738.02993949526,55491.65049156201,20573.014362881553,6589.100462342212,1815.5332912095937
2011-06-08,2556106.2496553357,3459770.7458439087,4423083.183129782,5340273.709332905,6088104.745331381,6551912.842185044,6653882.85738625,6374138.801279732,5756886.029551783,4194734.4013445955,6681456.252439884,9500437.805368325,12057275.295758177,13652675.727753717,13784065.273725409,12397848.31935214,9922553.126598302,7056236.005486212,966328.0452386581,715484.589398813,462566.6512113291,260846.37488854953,128102.99527945941,54676.08979840663,20227.564428142647,6464.6598758570835,1777.4429748892092
2011-06-09,2566228.199544659,3480383.7834440493,4458272.925431097,5393430.4780902695,6160869.476585509,6643311.775192231,6759998.795327428,6488528.984426345,5871701.323423835,4225220.5992644755,6754415.421995467,9638874.114373133,12277000.957879141,13951333.645721624,14135935.704995153,12759608.286526654,10248322.202971682,7313669.337407313,973665.6064377121,723646.7776566828,469608.1146187297,265812.1771784241,131030.39769821429,56134.1162723587,20844.126789136113,6686.3716628668035,1845.182476106142
2011-06-10,2537841.2569088032,3422697.9861369366,4359801.42926339,5244570.842189814,5956864.666027593,6386708.5208168,6461621.800598368,6166364.243480406,5547793.365299479,4168906.7179174786,6619502.765019465,9382287.712203544,11868595.264487654,13394509.718857316,13477797.083690874,12080748.634831633,9634962.5634123,6827341.6096121175,960085.0356966625,708519.8362074181,456524.9977172177,256557.78466662427,125557.0723345504,53398.8522838431,19683.459411723,6267.543561999937,1716.7670865102082
2011-06-13,2552054.399023751,3451512.9383985405,4408792.872319405,5318285.27509662,6057378.879230642,6512475.429081484,6607074.675780123,6322549.442872279,5703946.383297456,4173119.6417304855,6629656.375266849,9401589.216852076,11899222.919118712,13436084.904109728,13526684.184207587,12130890.591924941,9679995.43235798,6862824.919148256,960801.387903673,709325.6051675994,457222.74110058555,257050.2478413779,125847.18759383982,53543.122484100546,19744.337789469133,6289.3796364285945,1723.4197565087093
2011-06-14,2572465.7943280283,3492983.1883869306,4479475.351403448,5424912.797536389,6203157.5627130885,6695367.659165923,6819164.640282838,6550904.1358336015,5932871.820213581,4212846.203940556,6724443.908311743,9580928.052977623,12183058.010914236,13820775.029096605,13978597.02569269,12594131.21635337,10095893.839293731,7190474.045826724,972953.938463778,722796.1083582211,468805.4768427987,265192.3240321445,130631.55372497646,55918.2684480427,20745.40980126396,6648.1507319644525,1832.6607612853747
2011-06-15,2547782.266071899,3442772.0312577984,4393673.474370885,5295072.760826201,6025042.477069663,6471118.36832887,6558176.220872051,6268872.195115438,5649090.974339235,4167472.5599673116,6615928.841088732,9374894.971570212,11855679.760710595,13375211.255455622,13452920.782171354,12052924.977892652,9607858.437911432,6804294.630600979,955612.8545380273,703485.4260118679,452111.24459407886,253390.29586202727,123656.19897673545,52435.081758717,19268.664728965912,6115.782156505978,1669.6067296632416
2011-06-16,2566977.4228599286,3481741.293983135,4460036.576475788,5395093.131034539,6161656.801064765,6642340.9553004475,6756525.589455034,6482199.914038756,5862710.042554717,4185152.0340175163,6658147.963892724,9454774.866940046,11982058.93362697,13546400.343558569,13653882.721583571,12258756.952514017,9792488.123939322,6949605.178525318,957683.4038268145,705784.5159466355,454086.77138524177,254776.58824641618,124468.91625750321,52837.458703257966,19437.751679470108,6176.18557680112,1687.9357797824393
2011-06-17,2576826.372476602,3501842.216518919,4494422.068003628,5447134.944295102,6233024.732635869,6732139.013404526,6860950.9868140565,6594937.929293649,5976026.772637518,4209054.929208715,6715308.7652353505,9563115.468780987,12153792.48666879,13779483.658861788,13928053.034252498,12540141.508369742,10045403.542911993,7149067.373249509,960505.101653702,708916.5218031469,456778.991997967,256667.05932370087,125578.10330962544,53387.10579168627,19668.941333375362,6258.854390859547,1713.0460815007193
2011-06-20,2594807.157101521,3538558.595185768,4557307.440264164,5542453.629319356,6363954.7871662835,6897162.974248858,7053193.820982069,6802855.534107029,6185389.9582249615,4251520.135842666,6817056.262200436,9756425.581241975,12461000.219522148,14197542.981033161,14421131.46856544,13047570.587594317,10502740.066449754,7510735.156923337,965382.7612795045,714329.3765473472,461434.7384622726,259939.4938847893,127500.31388356877,54340.8162633461,20070.60525957667,6402.6728184098765,1756.789676245145
2011-06-21,2603177.4221169883,3555744.3785658446,4586873.709881792,5587450.621565008,6426000.471934519,6975656.0793365305,7144965.9925899,6902465.5166620575,6286046.796325011,4317130.06430054,6974981.696051205,10057902.371591877,12942424.020664483,14855862.514757203,15201353.105672255,13854390.2777884,11233424.99896507,8091352.514648926,978576.0623715724,728985.7341259348,474063.6991849389,268834.66273287893,132736.93078010596,56944.97253353363,21169.950765312224,6797.238564847465,1877.0883334396092
2011-06-22,2594836.9989461596,3538719.9942913237,4557647.214552805,5542998.639676364,6364699.020251087,6898062.2939872565,7054171.873268857,6803820.040568884,6186254.210268137,4295806.500851919,6923430.432441447,9958907.752019973,12783309.059111422,14636803.13577552,14939931.755120542,13582167.686429836,10985161.56078667,7892693.525655463,972642.8639494617,722369.0330795872,468332.2328345973,264774.30019202444,130332.12796411826,55741.693921450395,20658.82259070318,6612.642333856613,1820.454655569178
2011-06-23,2568789.4779189294,3485500.2614581715,4466310.548430666,5404194.412130448,6173488.119859318,6656330.321522501,6771691.015476937,6497338.15583396,5876653.158332542,4305885.420857965,6947921.3063798,10005999.01604424,12858982.722605688,14740883.85061491,15063963.939098263,13711106.26466827,11102531.337244658,7986423.676706121,969808.8214493252,719224.8668466519,465619.9345508508,262859.92387630517,129202.27337565536,55178.264521783225,20420.281682497916,6526.773825427057,1794.1958206090212
2011-06-24,2555445.71847152,3458404.675988928,4420070.696945044,5334305.959765987,6077728.114954015,6535912.507549883,6631720.494988541,6346280.3661881825,5724868.5464903945,4258921.2470214395,6834375.575117038,9788090.031752048,12509047.823778575,14259613.22603028,14490266.039252743,13114404.999090645,10559007.056381928,7552038.754503709,958510.048429935,706668.8418141657,454787.32377424766,255218.02786642697,124695.78526003877,52933.25253928525,19470.86662028796,6185.417469356378,1689.9384482414828
2011-06-27,2567662.6596741113,3483267.759629206,4462492.796112548,5398349.828508686,6165335.315830456,6645865.475270019,6759257.260990035,6483612.308771305,5862541.232198418,4281019.20072535,6887690.511853999,9890016.986674761,12671987.354900679,14482606.528872238,14754720.237075007,13388008.748914683,10806881.967755558,7749053.164865293,967015.0445251663,716087.1609450069,462874.53196751286,260893.31689954555,128024.12142264849,54581.92623097633,20164.04704828858,6433.177640802912,1765.1578724577212
2011-06-28,2588889.934634865,3526525.7435485036,4536438.2148935655,5510214.777394118,6318690.008441854,6838763.937678837,6983508.926535026,6725636.501916524,6105720.840496259,4364596.133568423,7089514.054960026,10276533.23771392,13291151.379806252,15331870.01729525,15764232.723056952,14434937.920194352,11757654.282032415,8506583.581197973,979600.940843379,730080.1190667319,474940.0581187317,269396.39678978804,133032.1470829326,57073.2355849451,21215.988083339038,6810.7717075023465,1880.2822726781205
2011-06-29,2604680.1566327442,3558853.0274606426,4591939.544711562,5594533.345538287,6434763.692911331,6985370.3840364255,7154641.439959436,6911081.811463199,6292803.601397966,4354976.936017812,7066205.033780083,10231607.129542787,13218639.907619026,15231606.918182073,15644055.298492055,14309248.21799886,11642532.417235546,8414073.387200749,987953.4480185824,739430.7759202147,483056.303124017,275153.4686169986,136444.6262215121,58781.59804576934,21941.873752360625,7072.954830782901,1960.7144247957292
2011-06-30,2617448.145317351,3585085.216358992,4637124.199019426,5663396.5649677925,6529856.923485763,7105847.5671379,7295703.049533975,7064405.016982302,6447947.324625022,4395348.397701169,7164590.208132541,10421674.479231464,13525704.161127249,15656306.628535869,16153049.361864265,14841396.159759013,12129682.074552825,8805289.029297221,997363.8113383949,750008.8637843692,492276.0737663599,281720.53904591216,140353.42996975966,60746.55846803729,22780.24566006679,7377.016738492582,2054.3777226506613
2011-07-01,2648971.866916617,3649916.4039312536,4748987.779288032,5834223.746353425,6766259.148647399,7406021.137430497,7647962.021952939,7448164.49629015,6837163.934965659,4465103.571892879,7335275.071821062,10752839.484444698,14063076.771679685,16402844.754282711,17051741.549917314,15785149.246446019,12997468.734832436,9505270.556574514,1012063.140048975,766603.0555694214,506804.35848853894,292115.91988556396,146569.2295129092,63885.57081241973,24125.671085781545,7867.206258326193,2206.0634231562494
2011-07-05,2644644.221270365,3641037.9605850955,4733642.355030967,5810711.226656026,6733585.554593455,7364342.279284775,7598812.4144309135,7394349.306063433,6782301.889637314,4463963.644536992,7332598.504177559,10747737.447020875,14054862.869896632,16391466.615111643,17038044.54118204,15770739.701989127,12984179.506472083,9494510.20684281,1011193.4413342641,765628.7466712646,505951.6328778948,291504.18109614647,146201.9599757045,63699.191951724315,24045.35681035832,7837.778129859747,2196.90336714496
2011-07-06,2652916.2818175093,3658186.653324263,4763425.574822629,5856463.611876113,6797256.883134065,7445628.167362399,7694707.517057474,7499361.8666267,6889351.800054599,4469792.206194331,7347092.071220948,10776192.029552165,14101502.480296627,16456857.064161675,17117445.23307929,15854815.113984378,13062110.589882093,9557866.166607996,1012364.3456982968,766972.4021919308,507141.62965377717,292363.83396871673,146720.39961326364,63963.10268954867,24159.334334131054,7879.609389268688,2209.9401419769783
2011-07-07,2659433.5972629436,3671733.0895631937,4787001.82921627,5892749.1984995855,6847843.45980665,7510320.18220329,7771154.255788778,7583214.950222704,6974970.9313035505,4507411.120634065,7439977.2360900575,10957971.546483975,14398970.940669559,16873560.969546456,17623217.34814802,16390285.435606385,13558464.781734718,9961453.97857663,1022830.0983608912,778879.6118615104,517645.5333604258,299935.76313417,151281.35214988023,66283.23861392266,25160.98171215912,8247.170142968145,2324.490398079122
2011-07-08,2650123.2679777294,3652517.9985797773,4753657.358228318,5841494.028012636,6776417.812624964,7418973.92595392,7663172.951157526,7464708.086404458,6853886.121073733,4484255.938254202,7382781.310513747,10845782.078334697,14214827.217389809,16614734.300562572,17307943.32936081,16055264.571029868,13246745.893171415,9707026.153214054,1015537.2590242977,770563.4881423713,510282.5393348693,294605.61015161435,148056.34295373183,64635.11052223684,24446.110310547272,7983.599835888982,2241.957384974783
2011-07-11,2630872.7257504254,3612786.0139381094,4684767.716050807,5735728.652780283,6629235.164532943,7231023.242699267,7441341.433544687,7221644.571321104,6605942.377633772,4430757.123368677,7250795.685281339,10587385.43060202,13791626.956458911,16021274.666615596,16586790.502716418,15290823.156760937,12537246.759953335,9129386.40202137,997138.2250936052,749636.3322588552,491810.8405648732,281277.747802213,140019.78706856503,60542.34409945341,22677.145400633333,7333.714627496884,2039.187493167846
2011-07-12,2628152.819153325,3607248.6701736185,4675250.269407736,5721214.745800461,6609153.198338335,7205510.970236628,7411374.895021828,7188960.130878066,6572749.067462337,4439870.143226816,7273296.361101475,10631319.250256227,13863289.292806746,16121287.68112174,16707690.794128275,15418278.094965575,12654869.014704382,9224590.038207581,992793.5820962015,744750.4930906378,487542.8505002472,278229.08700431016,138199.65389533082,59624.54550366841,22284.374635505643,7190.849353147767,1995.0572002608283
2011-07-13,2627909.803232297,3606813.4769169856,4674554.490442221,5720202.094108311,6607797.151571458,7203829.530071193,7409436.580317778,7186877.416755077,6570659.671187696,4437724.984235146,7268156.456999719,10621429.944094196,13847294.821493663,16099084.606682526,16680945.533878973,15390150.54783578,12628954.09139075,9203637.804409664,996080.5320882023,748462.5300008858,490788.77879302733,280547.06620553066,139582.29298243692,60320.847475414615,22581.90601436041,7298.892078136768,2028.3716425161035
2011-07-14,2622144.1886475086,3595008.6169796567,4654211.418152,5689136.736144823,6564782.007787815,7149161.856148923,7345214.274039183,7116829.957741017,6499528.87395728,4409618.838124746,7199238.838904251,10487272.728571951,13628791.722685326,15794358.675537305,16312683.19758848,15001926.30757799,12270617.957678128,8913512.93779667,989167.8276533901,740684.6554349285,483994.44655407243,275694.83741667226,136686.31029550752,58861.119742998824,21957.48724228229,7071.873292074736,1958.2810952837906
2011-07-15,2633511.7637422904,3618451.26325169,4694733.558982549,5751104.063290048,6650635.477473898,7258283.459916247,7473382.520352502,7256568.090693357,6641352.171848352,4419436.119287509,7223410.682666415,10534347.76418558,13705385.530282654,15900989.898193084,16441267.013476005,15137148.667354004,12395102.010403262,9014022.69760903,994872.1477521678,747105.0847917225,489594.109827188,279684.4543488266,139060.90456720738,60054.47196988064,22466.36257172826,7256.286037361414,2015.0289072234373
2011-07-18,2611850.955414068,3573873.5951772844,4617674.103351836,5633157.553775583,6487010.05194751,7049989.207346825,7228315.875952106,6988899.355394219,6369183.67528549,4381852.865110442,7131398.372988808,10355558.223292278,13414748.544891123,15496468.26126693,15953388.613023752,14623878.214828234,11922328.187385809,8632044.710617274,986675.7037002655,737885.8224597975,481544.56059735926,273939.01954222674,135633.90845225737,58328.19775547507,21728.422765449777,6988.18281336233,1932.3139659404844
