Date,2000_defensive,spy_2000_defensive,2000_growth,spy_2000_growth,2005,spy_2005,2010,spy_2010,2015,spy_2015,2020,spy_2020
2021-06-04,9890950.071129074,4571915.925705116,29726453.81066028,4571915.925705116,9443856.918545272,4930738.339074539,9822379.354709268,4630679.187351543,3490830.881329739,2320302.383657789,1566006.3491372715,1325376.496461523
2021-06-07,9890950.071129074,4571915.925705116,29726453.81066028,4571915.925705116,9443856.918545272,4930738.339074539,9845456.949658459,4630679.187351543,3499476.651465678,2320302.383657789,1571181.683343331,1325376.496461523
2021-06-11,9803458.00291828,4554215.75780932,29908840.252075195,4554215.75780932,9532303.812019106,4911648.990567239,9941327.335051447,4612751.517547545,3529912.6415590337,2311319.335319378,1588212.3097877647,1320245.3026920548
2021-06-14,9803458.00291828,4554215.75780932,29908840.252075195,4554215.75780932,9532303.812019106,4911648.990567239,9925002.578257628,4612751.517547545,3523615.1741597843,2311319.335319378,1591335.441316799,1320245.3026920548
2021-06-18,9728410.510069795,4603006.391000537,30677255.288670164,4603006.391000537,9746892.218974248,4964268.909562481,10092667.069988836,4662169.2612960655,3593207.311776322,2336081.1691617835,1621110.323637966,1334389.4732170503
2021-06-21,9728410.510069795,4603006.391000537,30677255.288670164,4603006.391000537,9746892.218974248,4964268.909562481,10160727.075160792,4662169.2612960655,3614978.8339691726,2336081.1691617835,1631463.9567391307,1334389.4732170503
2021-06-25,9844682.57602799,4660719.41072509,31750795.40157707,4660719.41072509,9956892.390679074,5026511.479995515,10425648.335428335,4720624.071843893,3701690.143328247,2365371.2216061126,1674491.5278495976,1351120.2007994794
2021-06-28,9844682.57602799,4660719.41072509,31750795.40157707,4660719.41072509,9956892.390679074,5026511.479995515,10429684.17649118,4720624.071843893,3705888.992999933,2365371.2216061126,1686845.0544120616,1351120.2007994794
2021-07-02,9927724.315615721,4666026.667986616,31814268.173105054,4666026.667986616,9996189.115693161,5032235.272226167,10536504.648153706,4725999.543777814,3742760.6400722526,2368064.718572093,1711270.1607516082,1352658.7492219368
2021-07-05,9927724.315615721,4666026.667986616,31814268.173105054,4666026.667986616,9996189.115693161,5032235.272226167,10532542.6957434,4725999.543777814,3741946.315535943,2368064.718572093,1708038.9731277765,1352658.7492219368
2021-07-09,10047966.692497844,4707496.885376095,32360021.964668043,4707496.885376095,10174832.47203328,5076960.239643524,10707356.814507104,4768002.781737791,3803948.263695267,2389111.3532485114,1728797.7982704889,1364680.766320313
2021-07-12,10047966.692497844,4707496.885376095,32360021.964668043,4707496.885376095,10174832.47203328,5076960.239643524,10786013.25731219,4768002.781737791,3827764.8877506433,2389111.3532485114,1723665.3688829658,1364680.766320313
2021-07-16,10027029.998259077,4715185.001367827,32499308.798476998,4715185.001367827,10236684.081788933,5085251.750006291,10811089.307092082,4775789.713801151,3845516.959332907,2393013.164688472,1740428.3409783477,1366909.5142682404
2021-07-19,10027029.998259077,4715185.001367827,32499308.798476998,4715185.001367827,10236684.081788933,5085251.750006291,10858406.68355449,4775789.713801151,3865212.2873503775,2393013.164688472,1757926.597143384,1366909.5142682404
2021-07-23,10185577.437339038,4771383.025598032,32846014.82413503,4771383.025598032,10363695.386666408,5145860.421984305,10907246.85362051,4832710.056476296,3889591.504342318,2421534.3386770533,1765263.4459300959,1383201.0519239337
2021-07-26,10185577.437339038,4771383.025598032,32846014.82413503,4771383.025598032,10363695.386666408,5145860.421984305,10885650.823650647,4832710.056476296,3885363.5326377093,2421534.3386770533,1763949.406799941,1383201.0519239337
2021-07-30,10001144.256876325,4783402.225558434,32893954.19721487,4783402.225558434,10381138.051728945,5158822.937265163,10968066.077095808,4844883.740334375,3926011.6569068064,2427634.22738257,1784369.5572599806,1386685.360339192
2021-08-02,10001144.256876325,4783402.225558434,32893954.19721487,4783402.225558434,10381138.051728945,5158822.937265163,10923952.018480623,4844883.740334375,3914678.6375772557,2427634.22738257,1787076.9799621815,1386685.360339192
2021-08-06,10062830.88300133,4819676.909974884,33175886.130604375,4819676.909974884,10496184.062125599,5197944.605313431,10979989.956996785,4881624.666651627,3932287.354026606,2446044.066514715,1785190.1664123393,1397201.217350431
2021-08-09,10062830.88300133,4819676.909974884,33175886.130604375,4819676.909974884,10496184.062125599,5197944.605313431,10927597.540719379,4881624.666651627,3919539.07212381,2446044.066514715,1780237.5591575073,1397201.217350431
2021-08-13,10177465.755180454,4762829.046370441,33381773.082994502,4762829.046370441,10631945.325247075,5136635.091944442,11018042.201471318,4824046.132156179,3941985.998550344,2417193.091218861,1786841.3503443103,1380721.2943772723
2021-08-16,10177465.755180454,4762829.046370441,33381773.082994502,4762829.046370441,10631945.325247075,5136635.091944442,10990713.817458047,4824046.132156179,3934060.570709646,2417193.091218861,1788721.5280877782,1380721.2943772723
2021-08-20,9997608.078191988,4832129.218332153,32927088.704009287,4832129.218332153,10500917.178319033,5211374.221086098,10912436.370676408,4894237.025689176,3918003.400643865,2452363.7629467873,1787076.3641536282,1400811.0818124227
2021-08-23,9997608.078191988,4832129.218332153,32927088.704009287,4832129.218332153,10500917.178319033,5211374.221086098,10948546.429429715,4894237.025689176,3935219.6051727594,2452363.7629467873,1806990.328839795,1400811.0818124227
2021-08-27,10151968.956059372,4907166.927489257,32654701.872322764,4907166.927489257,10477020.007382343,5292301.192498023,11001148.865884783,4970239.201518066,3970299.5919613135,2490446.3038882194,1823046.820754968,1422564.153758907
2021-08-30,10151968.956059372,4907166.927489257,32654701.872322764,4907166.927489257,10477020.007382343,5292301.192498023,10931111.685189605,4970239.201518066,3950278.274474208,2490446.3038882194,1818037.8961336156,1422564.153758907
2021-09-03,10066863.93863472,4861580.94287698,32534853.204702802,4861580.94287698,10434560.80061176,5243137.435835645,10873384.540475667,4924067.295995451,3942828.208053269,2467310.867787447,1821055.4433179314,1409348.9954850045
2021-09-06,10066863.93863472,4861580.94287698,32534853.204702802,4861580.94287698,10434560.80061176,5243137.435835645,10879789.342052732,4924067.295995451,3941444.1434957916,2467310.867787447,1817211.2906525142,1409348.9954850045
2021-09-10,10005396.083687844,4841981.815634594,32644182.90003734,4841981.815634594,10533378.135001725,5222000.08998834,10858786.131708873,4904216.259343334,3936634.2984010833,2457364.074714889,1812786.602799271,1403667.3025098192
2021-09-13,10005396.083687844,4841981.815634594,32644182.90003734,4841981.815634594,10533378.135001725,5222000.08998834,10835627.024504174,4904216.259343334,3929987.2095513935,2457364.074714889,1806547.04488155,1403667.3025098192
2021-09-17,9900794.998568535,4814151.507504487,33101104.14575562,4814151.507504487,10630410.290835183,5191985.546957517,10850975.16984125,4876028.245668127,3920281.801271816,2443239.8582285023,1810202.608283971,1395599.4296783132
2021-09-20,9900794.998568535,4814151.507504487,33101104.14575562,4814151.507504487,10630410.290835183,5191985.546957517,10932774.108753549,4876028.245668127,3944935.6013857657,2443239.8582285023,1819819.318294691,1395599.4296783132
2021-09-24,9711838.223083803,4661639.014757948,31878141.62471528,4661639.014757948,10231601.956009327,5027503.258264246,10540267.991018882,4721555.4956331225,3805794.609663752,2365837.9317259258,1758482.5369037623,1351386.7895974815
2021-09-27,9711838.223083803,4661639.014757948,31878141.62471528,4661639.014757948,10231601.956009327,5027503.258264246,10516581.511086697,4721555.4956331225,3792997.8721076027,2365837.9317259258,1743529.430226267,1351386.7895974815
2021-10-01,9894116.2353389,4765052.571846275,32047028.084066045,4765052.571846275,10278474.211142024,5139033.128673412,10628671.674829762,4826298.23681226,3843493.8622324774,2418321.5571717652,1765103.727669711,1381365.8837469902
2021-10-04,9894116.2353389,4765052.571846275,32047028.084066045,4765052.571846275,10278474.211142024,5139033.128673412,10629304.784636814,4826298.23681226,3847206.471645998,2418321.5571717652,1767793.799289438,1381365.8837469902
2021-10-08,9989941.610381644,4806765.329937999,32404075.29580945,4806765.329937999,10342762.123445373,5184019.672366182,10729819.695637075,4868547.132872743,3880272.9624295007,2439491.284175055,1787627.7243918285,1393458.2122315369
2021-10-11,9989941.610381644,4806765.329937999,32404075.29580945,4806765.329937999,10342762.123445373,5184019.672366182,10742270.25292062,4868547.132872743,3885475.5057185437,2439491.284175055,1796913.650575585,1393458.2122315369
2021-10-15,10003384.868617823,4927232.751126634,33573449.262033336,4927232.751126634,10644735.22370372,5313941.86295691,11019590.186676823,4990562.933057452,3998396.0495452285,2500629.9510008204,1856462.6382581836,1428381.139780368
2021-10-18,10003384.868617823,4927232.751126634,33573449.262033336,4927232.751126634,10644735.22370372,5313941.86295691,11010768.053647466,4990562.933057452,3991820.513257632,2500629.9510008204,1859434.8312317445,1428381.139780368
2021-10-22,10107815.62129829,4978613.902867929,33266994.50917353,4978613.902867929,10586650.875231791,5369355.6148529565,11065300.539509917,5042604.491532494,4022082.760074547,2526706.5042003463,1868758.4750553938,1443276.2892069255
2021-10-25,10107815.62129829,4978613.902867929,33266994.50917353,4978613.902867929,10586650.875231791,5369355.6148529565,10981934.560507568,5042604.491532494,4009442.0698290686,2526706.5042003463,1886852.26734512,1443276.2892069255
2021-10-29,10199712.2113311,5071924.543678318,34156733.31803738,5071924.543678318,10852515.756149065,5469989.65134094,11154390.545826638,5137114.462708849,4075955.7919020527,2574062.7779838787,1918051.9137599878,1470326.5963887621
2021-11-01,10199712.2113311,5071924.543678318,34156733.31803738,5071924.543678318,10852515.756149065,5469989.65134094,11211622.044467991,5137114.462708849,4092884.5339594237,2574062.7779838787,1952932.6539963793,1470326.5963887621
2021-11-05,10213330.54428008,5037815.401246203,34131909.17181976,5037815.401246203,10848030.482202575,5433203.485751719,11138904.311998684,5102566.912288956,4060441.947272707,2556751.977484511,1938050.7572230962,1460438.5196111882
2021-11-08,10213330.54428008,5037815.401246203,34131909.17181976,5037815.401246203,10848030.482202575,5433203.485751719,11164922.64113865,5102566.912288956,4067160.2019719356,2556751.977484511,1944190.597825567,1460438.5196111882
2021-11-12,10180276.220878463,5102557.151525624,34900452.28590511,5102557.151525624,11019330.717306778,5503026.429880399,11373137.841797866,5168140.794320786,4164383.252738234,2589609.1953198,1984611.632681575,1479206.8424663143
2021-11-15,10180276.220878463,5102557.151525624,34900452.28590511,5102557.151525624,11019330.717306778,5503026.429880399,11269827.753116935,5168140.794320786,4135545.3114245967,2589609.1953198,1993614.9617743613,1479206.8424663143
2021-11-19,10194610.948114727,5099407.657975183,34841935.13608757,5099407.657975183,10945742.69128507,5499629.751365269,11280869.75722012,5164950.820036104,4148218.3444972187,2588010.7894192636,2002671.9891405248,1478293.8193934176
2021-11-22,10194610.948114727,5099407.657975183,34841935.13608757,5099407.657975183,10945742.69128507,5499629.751365269,11196295.663903777,5164950.820036104,4117364.8153002327,2588010.7894192636,1980915.4142878123,1478293.8193934176
2021-11-26,9990466.46057331,4968620.235973365,34381782.10168802,4968620.235973365,10801473.57737507,5358577.604647669,11131882.656342257,5032482.375105595,4078392.616171192,2521634.5979155945,1970465.3352412733,1440379.17311145
2021-11-29,9990466.46057331,4968620.235973365,34381782.10168802,4968620.235973365,10801473.57737507,5358577.604647669,11120809.276849428,5032482.375105595,4075066.1463954565,2521634.5979155945,1963693.7803438231,1440379.17311145
2021-12-03,10355787.566730047,5065841.933996932,35354449.41563152,5065841.933996932,11148089.993975546,5463429.65390332,11436191.641645344,5130953.672678128,4160193.22275559,2570975.780328644,1988605.7812215555,1468563.2770189694
2021-12-06,10355787.566730047,5065841.933996932,35354449.41563152,5065841.933996932,11148089.993975546,5463429.65390332,11598663.312342096,5130953.672678128,4212506.979830964,2570975.780328644,2003520.8118073887,1468563.2770189694
2021-12-10,10904299.709850462,5066928.417346788,35417839.877732165,5066928.417346788,11237446.154154407,5464601.408851345,11624571.947174532,5132054.1206997745,4203045.852168805,2571527.1837112606,1996879.3670034122,1468878.2433304884
2021-12-13,10904299.709850462,5066928.417346788,35417839.877732165,5066928.417346788,11237446.154154407,5464601.408851345,11589509.337758733,5132054.1206997745,4186432.6429295014,2571527.1837112606,1973175.6621280366,1468878.2433304884
2021-12-17,10753865.083156165,5129968.14001599,35443592.58795075,5129968.14001599,11270534.113261553,5532588.743373846,11668684.508245528,5195904.098801826,4219379.431736735,2603520.6020399057,1979698.1135536472,1487153.1565456365
2021-12-20,10753865.083156165,5129968.14001599,35443592.58795075,5129968.14001599,11270534.113261553,5532588.743373846,11739531.414929513,5195904.098801826,4244847.638598167,2603520.6020399057,2001990.5328320179,1487153.1565456365
2021-12-24,10904317.042794595,5190576.798736737,36431557.87340215,5190576.798736737,11542614.924100796,5597954.214237833,11926988.063875323,5257291.766263838,4319203.479567388,2634280.226141778,2033046.472690908,1504723.315983367
2021-12-27,10904317.042794595,5190576.798736737,36431557.87340215,5190576.798736737,11542614.924100796,5597954.214237833,11914500.456785457,5257291.766263838,4313511.678812163,2634280.226141778,2029139.04610117,1504723.315983367
2021-12-31,11004202.066495148,5100971.090898404,35764665.174376905,5100971.090898404,11278401.049744677,5501315.8888140675,11557799.206256459,5166534.347908451,4167166.451563231,2588804.2504534097,1959558.869548735,1478747.051098441
2022-01-03,11004202.066495148,5100971.090898404,35764665.174376905,5100971.090898404,11278401.049744677,5501315.8888140675,11553609.327679316,5166534.347908451,4157450.734709474,2588804.2504534097,1939170.9619983567,1478747.051098441
2022-01-07,10998011.59745278,5063799.430153095,34771999.31722185,5063799.430153095,11048281.855219709,5461226.8461146,11341971.107375652,5128884.916341958,4052763.81064587,2569939.185033696,1896089.7076965142,1467971.1649520493
2022-01-10,10998011.59745278,5063799.430153095,34771999.31722185,5063799.430153095,11048281.855219709,5461226.8461146,11352232.535084926,5128884.916341958,4058147.4158333875,2569939.185033696,1896146.1281318648,1467971.1649520493
2022-01-14,10913738.146727266,4869980.4173131995,32934410.24192461,4869980.4173131995,10606879.195492953,5252196.1349245515,11020449.651354292,4932574.729659706,3913459.614648457,2471573.702203595,1837269.5544714332,1411783.9628337703
2022-01-17,10913738.146727266,4869980.4173131995,32934410.24192461,4869980.4173131995,10606879.195492953,5252196.1349245515,10902127.26421012,4932574.729659706,3870373.2689311886,2471573.702203595,1796205.2223979149,1411783.9628337703
2022-01-21,10668530.360720398,4700908.687933467,32438316.480419867,4700908.687933467,10427848.64953345,5069854.97387669,10776396.227432927,4761329.905579196,3828109.3321271255,2385767.7637165627,1773589.507023914,1362770.8794837217
2022-01-24,10668530.360720398,4700908.687933467,32438316.480419867,4700908.687933467,10427848.64953345,5069854.97387669,10941345.211155597,4761329.905579196,3878120.0872173416,2385767.7637165627,1786958.9704788055,1362770.8794837217
2022-01-28,11031908.763243448,4868346.27281498,33514222.013961352,4868346.27281498,10804461.823949432,5250433.736170965,11311073.07967126,4930919.581349894,4007427.762115997,2470744.3541936846,1850458.4524797655,1411310.2321823414
2022-01-31,11031908.763243448,4868346.27281498,33514222.013961352,4868346.27281498,10804461.823949432,5250433.736170965,11356208.932803802,4930919.581349894,4030758.4871278224,2470744.3541936846,1870755.565554545,1411310.2321823414
2022-02-04,10806803.35490599,4897996.696885553,33096445.776004605,4897996.696885553,10682242.22760086,5282411.245186958,11294964.171744859,4960951.105085445,4012628.120191607,2485792.3014362417,1850792.047315173,1419905.7478943227
2022-02-07,10806803.35490599,4897996.696885553,33096445.776004605,4897996.696885553,10682242.22760086,5282411.245186958,11208439.0912465,4960951.105085445,3978748.286691453,2485792.3014362417,1835235.8412179563,1419905.7478943227
2022-02-11,10762519.781678373,4764352.173695913,32399415.478145868,4764352.173695913,10436811.476015475,5138277.760449515,10994306.55940414,4825588.836379172,3894823.417327684,2417966.096676821,1796613.5025033131,1381162.8416828446
2022-02-14,10762519.781678373,4764352.173695913,32399415.478145868,4764352.173695913,10436811.476015475,5138277.760449515,10970581.847206507,4825588.836379172,3883925.895788969,2417966.096676821,1789937.509381752,1381162.8416828446
2022-02-18,10555773.478348007,4668859.373681063,31511895.737467434,4668859.373681063,10218094.936810588,5035290.300095861,10750350.800685119,4728868.658502652,3810020.6800245396,2369502.350821206,1754956.4566226667,1353479.9370149374
2022-02-21,10555773.478348007,4668859.373681063,31511895.737467434,4668859.373681063,10218094.936810588,5035290.300095861,10754561.93777477,4728868.658502652,3815414.744670957,2369502.350821206,1761169.9773916467,1353479.9370149374
2022-02-25,10938731.401287345,4749635.680707186,32761639.412294596,4749635.680707186,10519602.55775036,5122406.257697626,10998875.10218292,4810683.190933999,3894678.862347105,2410497.29928078,1796703.1235238067,1376896.6009569524
2022-02-28,10938731.401287345,4749635.680707186,32761639.412294596,4749635.680707186,10519602.55775036,5122406.257697626,10815856.239269903,4810683.190933999,3840367.258126356,2410497.29928078,1770121.0893717592,1376896.6009569524
2022-03-04,10458245.14835295,4638119.284239761,31746911.34961644,4638119.284239761,10158315.956055244,5002137.604373128,10535326.927570064,4697733.46382577,3745844.5182623547,2353901.385282123,1734207.9144297217,1344568.5325388487
2022-03-07,10458245.14835295,4638119.284239761,31746911.34961644,4638119.284239761,10158315.956055244,5002137.604373128,10497339.599126298,4697733.46382577,3732944.4862612477,2353901.385282123,1723688.6332973165,1344568.5325388487
2022-03-11,10674705.584831385,4808063.94801285,32822322.1711433,4808063.94801285,10569618.831398547,5185420.2112285625,10772062.185474014,4869862.442206783,3839381.219814165,2440150.348484964,1769794.8027964283,1393834.675382272
2022-03-14,10674705.584831385,4808063.94801285,32822322.1711433,4808063.94801285,10569618.831398547,5185420.2112285625,10946933.309855564,4869862.442206783,3895708.965149017,2440150.348484964,1820283.353286223,1393834.675382272
2022-03-18,10815479.953244654,4926006.965974033,32872613.54328649,4926006.965974033,10645153.602074178,5312619.873238459,11149623.198671203,4989321.392774,3946133.624376686,2500007.850275948,1839271.8827584027,1428025.7905444305
2022-03-21,10815479.953244654,4926006.965974033,32872613.54328649,4926006.965974033,10645153.602074178,5312619.873238459,11169254.70294917,4989321.392774,3957569.243722945,2500007.850275948,1852971.9196978104,1428025.7905444305
2022-03-25,11000411.499708207,4938581.251798173,32926938.43977543,4938581.251798173,10729704.063096827,5326181.039761882,11218947.877373617,5002057.297066176,3977881.629155328,2506389.451741214,1868533.0549014613,1431671.0156889712
2022-03-28,11000411.499708207,4938581.251798173,32926938.43977543,4938581.251798173,10729704.063096827,5326181.039761882,11280805.47392078,5002057.297066176,3993717.9084669207,2506389.451741214,1866398.121269079,1431671.0156889712
2022-04-01,11351634.358235994,4907198.747698007,33859930.070853546,4907198.747698007,11088952.006341789,5292335.510085177,11453972.235997194,4970271.430714927,4034065.47799791,2490462.453027313,1885991.5171729708,1422573.3782847896
2022-04-04,11351634.358235994,4907198.747698007,33859930.070853546,4907198.747698007,11088952.006341789,5292335.510085177,11359950.600307224,4970271.430714927,4000108.96430362,2490462.453027313,1848093.862707013,1422573.3782847896
2022-04-08,11384511.048139755,4787135.089602615,33885262.00603728,4787135.089602615,10950416.49596781,5162848.771544771,11200364.187263103,4848664.583228141,3917128.663493768,2429528.7008331614,1802731.2362363876,1387767.4997199331
2022-04-11,11384511.048139755,4787135.089602615,33885262.00603728,4787135.089602615,10950416.49596781,5162848.771544771,11172188.908457166,4848664.583228141,3901942.5050405767,2429528.7008331614,1782948.5466032817,1387767.4997199331
2022-04-15,11551400.691746384,4790087.297858809,34703041.454960965,4790087.297858809,11180909.846058063,5166032.681019552,11310046.505429609,4851654.736492297,3933089.6778728175,2431026.9820713154,1796652.352952086,1388623.3307323589
2022-04-18,11551400.691746384,4790087.297858809,34703041.454960965,4790087.297858809,11180909.846058063,5166032.681019552,11243896.207168374,4851654.736492297,3906837.56485105,2431026.9820713154,1774230.55376254,1388623.3307323589
2022-04-22,11481549.071191406,4678005.562349268,32299402.63229018,4678005.562349268,10556091.937311366,5045154.318563297,10854796.359710224,4738132.403986537,3783315.768980742,2374144.1517014243,1714034.2378850454,1356131.373237744
2022-04-25,11481549.071191406,4678005.562349268,32299402.63229018,4678005.562349268,10556091.937311366,5045154.318563297,10880938.758541333,4738132.403986537,3784760.1384089296,2374144.1517014243,1706324.5543943057,1356131.373237744
2022-04-29,11208457.869072445,4524919.245171615,31271776.492489465,4524919.245171615,10257305.797346674,4880053.169381697,10543837.465908522,4583078.454101506,3662089.899402194,2296451.0023905216,1657774.514118522,1311752.3842068329
2022-05-02,11208457.869072445,4524919.245171615,31271776.492489465,4524919.245171615,10257305.797346674,4880053.169381697,10470688.486405252,4583078.454101506,3643127.8351114346,2296451.0023905216,1652897.7480861628,1311752.3842068329
2022-05-06,11117760.167901767,4290148.330786981,30270958.2813161,4290148.330786981,9911045.475958196,4626856.486138364,10058879.800246643,4345290.007265893,3474698.2263888856,2177301.9364163536,1593390.1997497748,1243693.422267329
2022-05-09,11117760.167901767,4290148.330786981,30270958.2813161,4290148.330786981,9911045.475958196,4626856.486138364,10009284.702381464,4345290.007265893,3461187.3324189917,2177301.9364163536,1582488.4684422342,1243693.422267329
2022-05-13,10550759.967118349,4258656.930861316,29756342.197173405,4258656.930861316,9794985.993908009,4592893.51405229,9943009.509563396,4313393.845440947,3432631.7121337242,2161319.671759776,1566609.464157877,1234564.216485683
2022-05-16,10550759.967118349,4258656.930861316,29756342.197173405,4258656.930861316,9794985.993908009,4592893.51405229,9919686.055768952,4313393.845440947,3418380.7477913005,2161319.671759776,1553128.8305561256,1234564.216485683
2022-05-20,10964092.534384845,4431973.829646094,30870851.794159755,4431973.829646094,10172384.099256562,4779813.022532928,10239794.768998377,4488938.402484656,3537984.0428831847,2249280.084836811,1606238.859379691,1284807.95408318
2022-05-23,10964092.534384845,4431973.829646094,30870851.794159755,4431973.829646094,10172384.099256562,4779813.022532928,10362670.473401755,4488938.402484656,3576371.1935323738,2249280.084836811,1634347.741794581,1284807.95408318
2022-05-27,10918040.061493874,4564065.880206637,31236755.99633409,4564065.880206637,10274790.124011056,4922272.190323813,10532313.75943557,4622728.24448639,3666080.8128625997,2316318.3910433287,1682377.4419736709,1323100.8059263274
2022-05-30,10918040.061493874,4564065.880206637,31236755.99633409,4564065.880206637,10274790.124011056,4922272.190323813,10541639.879004238,4622728.24448639,3671069.158098615,2316318.3910433287,1683874.1218089315,1323100.8059263274
2022-06-03,10666486.665227884,4389656.134030255,30480726.773247983,4389656.134030255,9979568.787959807,4734174.06337772,10269564.661802927,4446076.793581664,3577822.4673978854,2227803.3447558586,1647670.9740541836,1272540.2571121352
2022-06-06,10666486.665227884,4389656.134030255,30480726.773247983,4389656.134030255,9979568.787959807,4734174.06337772,10145123.07208943,4446076.793581664,3539078.9015658116,2227803.3447558586,1622135.1050700797,1272540.2571121352
2022-06-10,10188776.2314335,4009234.5781369535,28417626.23563558,4009234.5781369535,9419363.243162112,4323895.48845747,9601614.728260785,4060765.64396263,3337946.337894818,2034734.8244072706,1529387.4474781002,1162257.8728509801
2022-06-13,10188776.2314335,4009234.5781369535,28417626.23563558,4009234.5781369535,9419363.243162112,4323895.48845747,9483921.378285043,4060765.64396263,3300580.759145075,2034734.8244072706,1508839.7221079902,1162257.8728509801
2022-06-17,10718935.659308126,4151858.410677802,29707416.194833737,4151858.410677802,9854875.707136625,4477713.014983059,9909713.242334295,4205222.633920371,3434221.6532506184,2107118.136784105,1571569.0042184705,1203603.8377717482
2022-06-20,10718935.659308126,4151858.410677802,29707416.194833737,4151858.410677802,9854875.707136625,4477713.014983059,10066555.64827921,4205222.633920371,3490183.727023469,2107118.136784105,1601127.3921998183,1203603.8377717482
2022-06-24,10898928.898280634,4142962.8945429665,29594435.438418105,4142962.8945429665,9842819.588765414,4468119.342841084,10037392.205567148,4196212.782887299,3481429.7275871327,2102603.5552329714,1600463.9064377202,1201025.0703139484
2022-06-27,10898928.898280634,4142962.8945429665,29594435.438418105,4142962.8945429665,9842819.588765414,4468119.342841084,9940040.052198328,4196212.782887299,3444139.9254463646,2102603.5552329714,1567987.7737499455,1201025.0703139484
2022-07-01,11009675.757049376,4271891.30923807,30838360.7777348,4271891.30923807,10181733.001944719,4607166.579855881,10253538.521073367,4326798.326516858,3555713.5211983197,2168036.2781438,1612502.281590043,1238400.7992949183
2022-07-04,11009675.757049376,4271891.30923807,30838360.7777348,4271891.30923807,10181733.001944719,4607166.579855881,10331055.712739194,4326798.326516858,3588936.0983868334,2168036.2781438,1635040.5538809036,1238400.7992949183
2022-07-08,10850688.19394364,4150211.1845382066,30592968.718823157,4150211.1845382066,10048230.146376176,4475936.507888088,10214367.242530415,4203554.235829628,3541342.494080621,2106282.1496836785,1614960.484876086,1203126.3148152342
2022-07-11,10850688.19394364,4150211.1845382066,30592968.718823157,4150211.1845382066,10048230.146376176,4475936.507888088,10228983.178703666,4203554.235829628,3537461.723496269,2106282.1496836785,1611401.4033879393,1203126.3148152342
2022-07-15,10816865.146059727,4379515.387059693,31842765.946534287,4379515.387059693,10388191.458927758,4723237.429658479,10593571.854949493,4435805.706644837,3694988.350061347,2222656.7935615177,1676155.6239384925,1269600.5032081364
2022-07-18,10816865.146059727,4379515.387059693,31842765.946534287,4379515.387059693,10388191.458927758,4723237.429658479,10620289.659496209,4435805.706644837,3698317.948876476,2222656.7935615177,1687114.82405188,1269600.5032081364
2022-07-22,11135786.955610575,4459464.722216207,32180313.5842778,4459464.722216207,10581969.586823048,4809461.511300781,10792896.92112583,4516782.638060031,3747526.5880180188,2263232.0438395296,1710021.8449686908,1292777.4319719402
2022-07-25,11135786.955610575,4459464.722216207,32180313.5842778,4459464.722216207,10581969.586823048,4809461.511300781,10853091.114519523,4516782.638060031,3773216.345227488,2263232.0438395296,1725985.58730175,1292777.4319719402
2022-07-29,11132470.257320784,4548418.469333054,32356231.453863814,4548418.469333054,10674462.611456636,4905396.707494427,10967507.376643084,4606879.715981993,3826229.2403669995,2308377.141611352,1747864.5709768005,1318564.696571008
2022-08-01,11132470.257320784,4548418.469333054,32356231.453863814,4548418.469333054,10674462.611456636,4905396.707494427,10995893.489989445,4606879.715981993,3835528.0003024912,2308377.141611352,1756992.92638745,1318564.696571008
2022-08-05,11189029.620887473,4612333.60130074,32997260.12877405,4612333.60130074,10852275.169472655,4974328.156970169,11095710.105168935,4671616.355099858,3871484.817721065,2340814.8406999577,1767631.479700915,1337093.386742655
2022-08-08,11189029.620887473,4612333.60130074,32997260.12877405,4612333.60130074,10852275.169472655,4974328.156970169,11091376.03084229,4671616.355099858,3874649.560421825,2340814.8406999577,1767613.1807802764,1337093.386742655
2022-08-12,11470948.812818244,4699092.107571751,33977351.21635656,4699092.107571751,11155688.325848132,5067895.820956759,11322503.445229214,4759489.976540726,3963475.634629673,2384845.827309181,1801200.4487301104,1362244.2615505669
2022-08-15,11470948.812818244,4699092.107571751,33977351.21635656,4699092.107571751,11155688.325848132,5067895.820956759,11307522.837033007,4759489.976540726,3954548.8378526834,2384845.827309181,1791274.7713061285,1362244.2615505669
2022-08-19,11361005.681216743,4607063.467616088,33008805.74477743,4607063.467616088,10879102.403582279,4968644.40192453,11109053.518424517,4666278.483895607,3873808.4401159585,2338140.184396253,1752804.7793333032,1335565.60026706
2022-08-22,11361005.681216743,4607063.467616088,33008805.74477743,4607063.467616088,10879102.403582279,4968644.40192453,10981791.781760411,4666278.483895607,3830659.9923305754,2338140.184396253,1726185.7892197873,1335565.60026706
2022-08-26,10972264.582663318,4353488.577649928,31894782.73562912,4353488.577649928,10527954.865055889,4695167.931206202,10603558.203546898,4409444.37222717,3684408.82545481,2209447.8743919963,1660457.5789820673,1262055.4560047
2022-08-29,10972264.582663318,4353488.577649928,31894782.73562912,4353488.577649928,10527954.865055889,4695167.931206202,10548542.891691308,4409444.37222717,3666230.498283673,2209447.8743919963,1635683.723008999,1262055.4560047
2022-09-02,10993994.764567738,4396977.964063494,32889183.352972314,4396977.964063494,10813891.388932245,4742070.5401817,10672597.652252184,4453492.731778954,3714316.591111984,2231519.2616613605,1658431.3376482213,1274662.8205176825
