Date,1990_none,1990_cc_always,1990_wheel,1995_none,1995_cc_always,1995_wheel,2000_none,2000_cc_always,2000_wheel,2005_none,2005_cc_always,2005_wheel,2010_none,2010_cc_always,2010_wheel,2015_none,2015_cc_always,2015_wheel,2020_none,2020_cc_always,2020_wheel
2025-08-12,92713350.72580546,5969914137.3417635,3799170278.3304734,41910043.65093756,942869306.6601276,559729371.8510696,49530569.9512623,452273310.58992636,348813681.41498667,13102990.388450276,74054787.25706746,65480825.336758085,12320376.495949652,30054069.54433588,21925162.976477277,4539896.0826664,10312275.187613618,9262302.357778864,3224926.9743802915,5227044.012953868,3234960.9049347662
2025-08-13,94126783.40057041,6051726369.977673,3851200292.639937,41990621.614095636,948526046.9336075,563235377.7211155,50093573.57557684,457035714.11053485,352491600.9683007,13244123.952955237,74448956.67932945,65830927.324871965,12388328.172147732,30052477.754860304,21909715.49602793,4593233.106035759,10423957.698692659,9363190.094557613,3231148.7198323673,5234549.494735579,3236998.269771133
2025-08-14,93595603.37685908,6034542213.832402,3840289996.5249443,42094724.07016966,954018967.1293619,566483388.3923848,49669758.316026695,460062525.7207777,354824657.94367546,13193261.183781411,74459174.17825104,65840265.77206419,12372341.784202423,30073788.974103384,21929622.371179823,4598071.861855786,10454768.984773168,9390796.398084257,3217215.830529069,5222477.773751813,3229677.7682270086
2025-08-15,93306379.26559874,5984495511.484027,3808417406.484449,42750262.13734741,964679862.2004279,573113409.4709842,49634593.737201154,458828836.9575982,353880563.0192345,13308317.734966574,75059813.00862001,66379195.78659283,12437052.959108362,30139108.268515665,21964543.779338032,4511895.324343804,10390337.929287527,9331245.304827744,3150144.1566005284,5181145.368616233,3219637.7197541455
2025-08-18,93361397.49389115,6011021330.124742,3825368200.94175,42717624.96172747,958330397.2843083,569347908.408186,49725090.40829008,460126703.76582444,354906277.89614254,13308588.967717228,75301020.7566561,66591998.95666043,12433317.224998023,30237859.171830807,22028716.17530824,4530408.5793643035,10473694.325133167,9406627.126507388,3157995.188526214,5191470.389616682,3224138.7992014443
2025-08-19,94044154.71936344,6020527463.209768,3831417688.073273,42544084.264196716,978946215.6145924,581621211.2468239,50380681.4517647,460244560.46851337,355004565.14399105,13384732.756266724,75600636.40357389,66856071.44067322,12444473.427487293,30270444.70112506,22044800.172989473,4544942.1768512195,10450786.623457754,9383596.841663362,3141832.073485365,5176637.840781962,3214552.411599697
2025-08-20,94222110.76827988,6030121820.601761,3837620684.082909,42316034.185683124,963057240.9242159,572098249.6086423,50671361.79675851,465436823.4538787,358979572.04574025,13414495.870418208,75835463.62719539,67059606.14972645,12402902.784834826,30270960.919970397,22038469.25069567,4542861.989888967,10440302.833298728,9370246.474658065,3142588.2385362196,5196832.143703527,3227571.640582033
2025-08-21,93449768.36773877,5987048977.727608,3810169729.3112063,42085080.0245854,958379049.8064356,569382142.2152079,50213029.85276582,461942080.19279635,356292623.384957,13315603.52054609,75598636.70776895,66847662.389106154,12303855.140631523,29984477.80566587,21837478.79606371,4522906.152412375,10406897.667325133,9340618.319248648,3133540.479041327,5192492.797288416,3225675.133409058
2025-08-22,95462776.73970604,6107196282.122868,3886566232.5897274,42756429.10952054,976424179.8465173,580167531.4652706,50263930.71469681,457219711.4418068,352672280.8714437,13491985.891933024,76009847.16848099,67215490.62032908,12479177.394327542,30233592.735083997,22024954.27821204,4563303.502988406,10501696.197387302,9426241.298128536,3156456.262816821,5209854.120953728,3236291.0587535542
2025-08-25,94720546.33340046,6059585726.814575,3856224911.4361415,42445568.49614826,971902661.3432076,577517384.9769125,50080209.65710893,452434244.16316694,348982331.05226386,13372084.499547793,75753413.27712049,66987553.29269058,12421866.737381786,30146102.013962835,21962834.402530577,4546637.232599262,10477313.811190255,9405398.945985466,3152523.5386933954,5223692.745979033,3243218.517030939
2025-08-26,94820385.49997663,6078254478.963814,3868118171.787999,42276458.53161737,969706923.8552291,576201930.6007689,50370151.86653802,455057161.4154931,350989739.84054977,13383627.691177713,75706554.80699092,66943377.88015085,12425062.132844482,30166401.236594584,21973470.329049457,4563034.3851960935,10538920.387063084,9462900.35931975,3168700.852290307,5219870.5483815195,3240449.4720943123
2025-08-27,94958024.78937936,6092305511.3137665,3877098401.909821,42534366.89022608,976854667.7001309,580463594.9998586,50722681.66033825,458527518.1106598,353654453.9964834,13448414.491604436,75904731.83463486,67118955.63532135,12466406.102270052,30249026.44440317,22036514.0569536,4566353.92283531,10563470.222659167,9486005.177369848,3165333.011973764,5200318.51924185,3228029.0977179436
2025-08-28,95086856.5310973,6113810491.785198,3890782317.722763,42663785.90293641,977821182.3154242,581029950.1839,50605330.87778666,458249933.52496254,353439444.730164,13426359.277362732,75876369.02541852,67093798.049177356,12511975.031573752,30266889.666376658,22056121.530596573,4583048.517455501,10597410.228718402,9517280.565284371,3181828.488146788,5206730.10101911,3232658.4632236557
2025-08-29,95230607.59720132,6092016995.348518,3876969061.7123113,42400439.495519444,973892125.2341518,578718635.723236,50467355.58493521,456688830.3638999,352251597.5560822,13461140.491403263,76233871.45565687,67412833.11770865,12533104.064319696,30381813.83224767,22136014.551671352,4546656.924623349,10573792.26986511,9495075.636308301,3148921.055354681,5153754.756600769,3204530.467107933
2025-09-02,95037773.70031242,6105716062.832523,3885760693.367828,42318798.99198543,976985843.13273,580505935.4831728,50513791.711818516,456855412.4075825,352346039.1747614,13494978.076429235,76298055.14956523,67467843.69255751,12485205.126763778,30317325.002801467,22089631.208173394,4499428.091410518,10539177.522822214,9463647.955051456,3122989.6689728517,5173760.057798465,3218514.455149812
2025-09-03,94659031.37363878,6077583785.8675995,3867858206.7140536,42248228.841670595,976784000.5494637,580363580.221579,50468939.651469104,455401655.11593544,351230909.0965358,13474233.175394285,76300980.6455917,67468427.1506858,12742724.020875284,30563041.373337075,22270512.366517793,4508009.939386589,10521534.278623266,9450776.181346508,3126598.6838606372,5188246.172611038,3227662.1695611086
2025-09-04,95837577.74493438,6148028772.749556,3912684642.2423625,42589046.057585165,986470508.345704,586149202.4095808,50910497.2657709,454819747.1437506,350780881.7987679,13613348.53913364,76676565.59792995,67800465.6274943,12853225.939942451,30824951.260893855,22456201.087443553,4559109.587746725,10625890.109018253,9545436.773884583,3176995.567206649,5230077.564289251,3250562.033712582
2025-09-05,95212295.34381735,6119058278.211742,3894118064.6262155,42554414.76550295,983200162.4715647,584321330.2867714,50771004.48966729,455699478.3856218,351466518.42025894,13580122.700712204,76836105.47309062,67946147.97926319,12794772.495805567,30848181.387628593,22473033.846379023,4563825.361825691,10631423.642966574,9554281.95609069,3195265.009777911,5229740.889532579,3247623.688944643
2025-09-08,95245312.91338469,6136165880.058847,3905038318.0852456,42886974.59366807,987860145.2097778,587127819.2605534,51019106.22974045,455235733.55888456,351086007.13860565,13637566.011000795,76908428.2698163,68008547.83794145,12820022.069477184,31034814.275171477,22603013.97131134,4566176.94965616,10670630.361370588,9589188.912621476,3196912.1998015805,5249517.528104749,3258391.6717645205
2025-09-09,94812368.28561765,6122686671.151531,3896464589.88863,43380152.092898846,990590877.8756964,588898981.2313763,51026665.36842578,454998069.0808817,350909382.66019523,13671630.250297267,77290046.08106413,68351233.2590871,12860687.361088255,31084137.650874306,22639965.657874797,4540039.421958101,10601997.143018596,9527867.86116892,3209999.1932321745,5245613.378040777,3255460.73875529
2025-09-10,94342579.56672956,6114221189.305717,3891051310.641608,45567326.17298136,992269815.2946389,589957099.971354,50578896.00566236,454413921.47482854,350461936.70995027,13620097.320186967,77155096.62876126,68229436.97341894,12745626.872999972,30865037.91178755,22482139.793964345,4516789.738994604,10571555.122883253,9497928.520855563,3257188.860349278,5289266.490494281,3283503.867236961
2025-09-11,96019961.63624117,6193474333.761843,3941555101.095836,45453396.851454824,995339090.822523,591771731.2963166,51515733.55332644,458634378.2826163,353716723.34666556,13792729.689991048,77700183.43653451,68713992.93036233,12873871.42389493,31185614.09457837,22711524.553500604,4587953.649381253,10695985.049935685,9610850.626900967,3335435.2164771305,5344954.311292776,3315176.6763834204
2025-09-12,95253843.31532836,6159109317.601022,3919702278.480354,44961248.23267165,987691022.9761822,587230373.8833165,51083743.58226831,457207172.8915854,352620008.1856855,13727549.81374214,77777834.85479197,68785476.0732369,12868674.365541898,31140349.481956314,22685497.737319376,4585007.713721446,10701651.58547894,9622768.523881413,3257329.5415830156,5279239.873721372,3271789.1242501596
2025-09-15,95138216.09807384,6169839076.6396885,3926580259.39805,45322380.98244727,1000620399.7310023,594973615.5744351,50565493.48444091,454929138.9352684,350853327.8218065,13711966.71077939,77651754.14688702,68670083.74893704,12988577.687771296,31284103.342109572,22794151.017116528,4612734.048517403,10719354.931012219,9639892.986585217,3298548.1510578846,5339225.942522724,3307764.6532272
2025-09-16,94341420.65740952,6092838183.547546,3877554758.4424396,45193938.827713646,1005947708.8756523,598119536.6098771,50336076.41761259,453024255.46644783,349400607.2955623,13656470.407374984,77789418.00125596,68794020.47191548,12954458.59255435,31310069.078610845,22812244.17764977,4612816.513638552,10743186.141126461,9663005.756332105,3277141.1079956596,5317942.360016721,3292728.209164351
2025-09-17,95008442.45989574,6152210056.368672,3915413836.3502812,45172169.09707362,1007178083.9509574,598819565.0510068,50294197.40699282,454143440.22308576,350267454.22604954,13708519.278587658,78064430.66098206,69037539.81694795,12980361.81418536,31383184.131700188,22862518.009061582,4632311.753208022,10789796.119204601,9704825.999071466,3293754.1818871344,5346669.942935294,3309116.316171091
2025-09-18,95206253.62211291,6156748155.88425,3918347791.313457,45530444.21818817,1011596072.1786537,601463362.4681628,49962734.92356103,455485130.26387566,351274695.60567796,13673001.552657096,77646466.26255925,68665730.18145421,12992136.387764063,31458421.480748475,22920558.471896514,4680659.650412578,10833482.790950978,9746034.23031643,3349826.07165336,5360681.402348833,3315315.171844968
2025-09-19,94857341.1684788,6145089388.744759,3910896265.216403,45781633.03676401,999472253.2429816,594237457.5440224,49887896.60003903,453897413.1856867,350047688.33998394,13683059.925283384,77878656.7841678,68872065.67625487,13082008.32208665,31487412.5172452,22951880.242103364,4680680.784989072,10826889.39857924,9741886.216847172,3361347.2412551516,5354704.155308882,3312317.119601129
2025-09-22,94639263.6985492,6143417587.750475,3909825350.121479,46169771.42890768,990660081.2867594,589013338.6073267,49526530.57021728,450861031.79881865,347702755.349699,13636099.28976336,77608006.51374139,68632349.14459908,13153738.892503679,31537042.911173306,22983626.692838375,4731480.403046876,10880163.19891592,9793391.786809374,3373518.4698093915,5366537.432668928,3316059.792298625
2025-09-23,94433509.53111073,6128768759.178742,3900510343.3756266,45881637.391191036,998835026.3915225,593918633.0365925,49788822.68364092,457092123.9927266,352489302.2227056,13673949.04867315,78051193.75280833,69024030.33726504,13129102.897931417,31515780.217762157,22958927.370512377,4725945.741095142,10875131.961243572,9790702.627553921,3367813.0691160164,5371959.19372265,3318505.831936153
2025-09-24,94256459.21070346,6134639119.357268,3904134007.2222495,45975131.50969716,1019565829.532484,606324340.406862,49974562.83188346,458436763.19147676,353528681.51701605,13741511.514120366,78284881.65326324,69228653.51064934,13113325.970772458,31492595.97474417,22931133.08440214,4722536.216857437,10938758.53249108,9848980.356406018,3353688.4524921705,5375498.193874261,3319903.1429658327
2025-09-25,93588856.58872274,6102926739.145237,3884039198.1940675,45578676.72628893,1039307797.7764102,618039999.4078172,49734863.15648686,449814043.6304172,346852732.4779527,13656372.371273296,77999143.91161706,68971186.51200713,13068272.738613963,31292195.549241256,22785647.621142406,4706401.535426424,10872898.024508586,9789939.27255463,3348735.204755754,5381245.889971252,3324525.7988516716
2025-09-26,93923584.52843693,6100102402.279935,3882265755.197126,45681613.540492095,1048331573.5645043,623379545.2311704,50427792.03215085,457761832.17781335,352981509.72485346,13755896.251097146,78321711.48796596,69255837.92214826,13135854.255364675,31459173.901058864,22908145.239283092,4722213.103232121,10898001.652516443,9809905.58349433,3364558.9593078056,5400590.072477527,3335412.2468420896
2025-09-29,93847522.09524778,6124710472.041433,3897906151.840026,45572320.96314648,1045745797.0251001,621869933.4528118,50887154.890154205,460175106.1505607,354853975.1713155,13745850.048492605,78378939.22214726,69306318.9482522,13109168.123540286,31397095.134909067,22862667.438077874,4717884.45511027,10858095.520961182,9772861.972523576,3387297.019470214,5429614.158862364,3352976.2169198934
2025-09-30,93772284.9863038,6139637145.555636,3907385370.731207,45460042.069875054,1042079522.9313167,619661927.4141098,51187759.33004953,463341410.1538366,357298535.4980613,13811082.665850803,78527499.30747068,69435820.48280396,13170251.712375205,31513439.042629667,22945570.258514203,4749908.951706463,10909404.539622484,9814958.5381524,3416086.740237969,5446683.681727835,3363315.2790974127
2025-10-01,93498273.6864528,6117858053.473688,3893449756.615631,45934168.09251107,1053078572.2203536,626264983.7343768,50934035.120811515,463920232.06181383,357750676.78239936,13854243.449690154,78658996.74010654,69551499.93786515,13235568.815614099,31621445.510890163,23025699.304186508,4798504.015159283,10909274.210434556,9814220.353664936,3475439.847385775,5461906.56489243,3367560.782783924
2025-10-02,93678229.82555084,6153019883.210218,3915881122.355804,46120457.40527512,1067892012.4823686,635127490.4928833,50952425.929522,464780130.0989838,358410933.23895586,13876750.664201561,78812946.24785163,69692831.08629571,13265209.252767626,31701625.376245007,23079850.575580366,4831485.435819785,10992412.87087737,9889343.351087833,3468799.31079591,5451870.466848887,3357693.7703587655
2025-10-03,93816666.06594433,6195531274.970052,3943002022.0589366,46147561.60165045,1066487897.2387819,634308294.7056934,50573211.80991131,460753218.88729423,355303636.74332845,13884273.266319398,79047875.84790537,69907289.52706678,13286554.440936893,31794027.53572952,23152386.401537195,4802387.885714536,11011910.011854198,9905209.893510789,3452913.1967706652,5449808.314075322,3360583.33486328
2025-10-06,93466695.21696948,6200837459.049144,3946505957.1187,46317416.99406383,1064169424.9621286,632897987.0763987,50132277.88731469,460312950.70700806,354959348.2349003,13873424.18629655,78863584.9897493,69737660.69823658,13335622.00002096,31951690.93810237,23278988.585106716,4826401.231021648,11020480.828261698,9912023.18688732,3495251.749878749,5469234.001843145,3371014.2561552427
2025-10-07,92792415.7316404,6148342090.198774,3913176683.967314,46159985.35588278,1068885832.4756916,635715526.0783447,49576454.913510256,459835667.42011034,354565237.38800526,13832476.006999929,78946132.26184772,69813122.55425443,13251063.245939456,31789366.18311574,23157246.516817797,4743125.15820261,10906182.408683686,9809274.051362006,3414991.2820132817,5424694.556305253,3350252.705341928
2025-10-08,92513841.4187132,6154332517.500628,3917019296.727717,46342127.95479167,1075359727.4226868,639631315.4427308,49265930.920960605,461922347.7900079,356132465.7234713,13818292.535288084,78862224.9716025,69744714.48578428,13268601.74368744,31861377.081573848,23205635.04834845,4728053.098562006,10967100.798077852,9866976.525428098,3480997.9895968586,5477699.6173197245,3384369.3802747335
2025-10-09,92017401.62990782,6104911868.657556,3885629534.3816237,46424154.81656998,1062682207.3614254,631976148.3209256,48729806.67828982,457687542.861744,352849763.06444216,13694173.205304597,78128222.03393531,69098444.6540605,13110114.14762555,31419925.882538218,22891093.93775321,4690933.387790789,10826429.289277831,9742546.9325867,3464316.4262208426,5411948.810327131,3344568.4145616516
2025-10-10,90805334.19830085,5954200437.490021,3789685401.4079766,45596057.51305687,1025554592.0987828,609682057.18307,49156716.906073265,452819049.05384594,349068382.0064113,13497995.052720191,76910533.7108899,68010182.1145331,12846324.416300375,30733806.443714257,22398147.753436152,4545174.462461759,10382949.275935898,9337897.886594536,3373752.0143133486,5295278.231763372,3280952.2310838667
2025-10-13,91469465.73413794,6039105203.321653,3843633566.1935887,46302479.807987936,1050537051.4034355,624646598.2936298,49648784.48067847,455883091.6876151,351406879.8876065,13675257.688693212,77616772.34985909,68634001.21771346,13020270.736038817,31352024.913373213,22855279.82318842,4599211.141352847,10657375.23453695,9592321.683439145,3386840.446184209,5354166.931819738,3308255.112424991
2025-10-14,93212537.2569541,6112437862.329528,3890342042.443603,46342196.323069036,1036381668.2642131,616171562.3493011,49833488.42921208,457286614.3028348,352485077.073652,13836680.179405684,78145272.62675627,69100503.76881966,13128621.903343802,31616412.933651805,23041633.564211313,4631077.324474347,10672405.398128064,9604901.185227506,3349773.1741088843,5303818.756742379,3277292.769867075
2025-10-15,93193394.1924889,6123679970.837357,3897456723.709377,46693517.72491009,1054692814.9036869,627091850.6841896,49813863.065945,460002010.2539734,354584670.25199884,13882054.054504741,78242300.28392062,69184070.2746028,13221193.689274363,31841187.856446113,23210705.82772358,4683707.750648933,10747637.373170618,9676010.163797881,3415071.432337857,5353268.964207328,3300315.702317841
2025-10-16,92257011.62535623,6020680482.474443,3831845492.4145503,46604446.258491255,1030818679.818493,612811486.9570551,49478691.8640466,452888180.5619806,349121677.2085084,13792384.930417437,77435112.28852199,68473191.9097412,13140922.773953756,31546299.287060734,23010575.981301032,4669139.141092382,10663246.289947681,9602059.49491668,3403091.271337244,5272623.6055732155,3252383.281110476
2025-10-17,93750117.09497473,6139143601.072754,3907295873.899561,46377606.20574007,1055160985.3725629,627424532.2348458,49866417.634727925,461596608.5790587,355826643.70076025,13911808.714161968,78677350.75453612,69576014.37312195,13252857.539442563,32044851.211251944,23366162.645484146,4724326.222155333,10808093.547503183,9730392.81857909,3396332.638084559,5333638.210969839,3286574.5884014647
2025-10-20,94173743.51259564,6209233646.234097,3951956487.300149,46367356.59407275,1079625585.7276978,642091701.3214213,49692635.873241104,465918654.96095973,359128288.1160782,13970355.008149419,79173056.92875285,70017798.75616775,13420039.240243023,32544841.321408905,23733679.809516776,4827513.5606651185,11027306.77015896,9930968.400599886,3446453.9908414027,5401121.290019963,3326885.8340249616
2025-10-21,94832356.66403088,6259631958.152788,3983995656.0431995,46484231.86038057,1081864695.2623541,643457534.3532386,50050123.1328275,468668054.3346129,361279826.1649167,14029585.721163774,79163927.20234479,70009206.60858913,13396731.16524818,32406636.88313649,23623356.371164415,4848080.039738929,11080814.07928334,9977233.894740669,3447110.0911921007,5405244.087531051,3331093.1943220827
2025-10-22,94459348.65650187,6220270086.81086,3958952305.952594,46234337.01960173,1069339063.4208988,635959433.2355262,50002425.24601877,469068908.78168,361577320.83167595,14011647.246707324,79213274.20013472,70055970.49804312,13376423.455537831,32407457.484780394,23630120.31185687,4798250.6084265,11051007.353536723,9949123.297219042,3418721.1546877017,5392044.2428976055,3324866.138293102
2025-10-23,94488386.90653542,6271500800.550363,3991564904.449638,46463486.731729366,1085098035.384892,645360933.9148183,49214815.78914447,469020384.88723856,361523451.1188853,14012573.17888023,79453418.11277376,70270450.86089575,13382905.629703192,32502521.203624874,23700405.837387256,4853925.0368593475,11116484.50392507,10009739.034048436,3489831.204934129,5460281.780167816,3364885.366895134
2025-10-24,94238421.34700842,6268572555.686631,3989696511.3296566,46607306.45473952,1092313688.3555007,649694518.6087515,48946449.171512134,471055012.28690207,363077806.8202894,14010078.562925974,79639117.98037435,70437096.53362493,13458474.11364254,32683552.11506726,23844621.250527415,4881713.667052521,11142432.745070131,10033776.503162479,3511718.0888622846,5484318.920706856,3379211.3170606405
2025-10-27,94699549.32923056,6321374284.1914015,4023301414.6418147,46917227.71073733,1112420820.4029422,661733073.424941,49074908.85154967,474318824.6365523,365606145.6559629,14215356.680400612,80183497.95922677,70915294.23280925,13710917.935616778,33099235.781940114,24152831.074052416,4983603.375489288,11397565.650936976,10267582.707106473,3556826.2913041995,5532647.474408068,3406695.4500844865
2025-10-28,94039521.13125528,6296371538.08382,4007358340.8541765,47134346.466707595,1121404990.3219833,667185144.208409,48951884.81718324,472623281.4432196,364292581.6592182,14197493.214053085,80063336.82455413,70806497.89285243,13649707.263019377,32829775.626488104,23962578.89547383,4929449.533608707,11197853.587926032,10090031.081781901,3538815.52047522,5511552.501118926,3394333.494319241
2025-10-29,92817824.89607207,6278328387.436322,3995942753.4417424,46397718.807939954,1114419293.0610526,662928295.8444318,48104189.60383463,471404467.890143,363321124.34955376,13981214.189898044,78979572.71538702,69847237.44414505,13577402.028512847,32691943.06914358,23880896.89088427,4924221.505547271,11082315.587788139,9989945.804331886,3555337.588238481,5459924.9578207135,3360428.810071116
2025-10-30,93044341.89932233,6309159450.848079,4015553504.6344256,45401504.8762659,1110317672.5239992,660417270.346001,48737506.94968871,481676478.7903907,371206373.80406755,13810854.933567747,76866459.25874133,67967138.08028114,13588699.85525728,32774779.305852156,23945339.174343016,4922786.736344777,11087317.049854552,9995401.271314759,3532317.2767479797,5489909.766548899,3379899.923235604
2025-10-31,93349813.05149993,6341677300.368079,4036304912.283566,45386376.99791355,1109925985.2014017,660173646.1057143,48573979.738702126,481996010.60994005,371449336.9320992,13740256.888985334,76390561.56547222,67548429.05513632,13517000.87627303,32674109.911231082,23869469.99302225,4925615.090697151,11136254.85333523,10040471.82783159,3520391.2080464913,5519289.70873216,3394878.912060614
2025-11-03,92832024.45770448,6350957670.6639185,4042267190.485401,44897719.23543826,1114853594.466617,663052866.9057347,47929670.42363459,481720586.3773188,371207869.7918354,13708274.13309646,76332188.41255128,67494761.7130714,13503551.793738952,32725368.53480315,23913781.497862943,4914972.8885583235,11162826.808295345,10063858.202712987,3523670.895351873,5535905.554421548,3403808.9954891494
2025-11-04,92702353.45686741,6322911209.529747,4024402050.0666738,44299873.964567125,1098214656.3808384,653081326.9036679,48682706.30009989,485682568.934756,374267047.7058528,13709305.43884964,76228642.12447484,67402036.1753586,13449381.247411093,32578869.858579166,23808969.927758787,4890002.201511727,10980400.02019452,9896190.60688959,3485465.578912112,5515101.661025198,3394509.806523595
2025-11-05,92360452.37846483,6299099308.833641,4009347489.9926805,44364605.20898534,1122978646.4899757,667767802.6131738,48956286.78843304,490464876.4716141,377925402.34155977,13699017.05490693,76333967.32867272,67487278.58581354,13508474.813324153,32693746.687430974,23885863.126187973,4945225.185495308,11172687.42503032,10071987.85486261,3466191.176310554,5507218.044745771,3378850.768860659
2025-11-06,91713447.59789571,6266767510.181868,3988838218.2247853,43679657.388916954,1101993793.9792175,655256600.411013,48825898.88300979,489065204.0239701,376851809.7315704,13563723.985211235,75853883.71720217,67059392.05142487,13403615.36702454,32523133.62402927,23761688.344930857,4879531.330270472,10945512.615334937,9867452.892505962,3394736.454466907,5427060.687408513,3331565.8465384375
2025-11-07,92051891.79798563,6258711575.636882,3983766193.107457,43855500.70153777,1119537232.2267187,665708703.5484166,49584591.70015253,497056385.91132814,382993289.01193947,13635087.70175838,76549884.16240802,67676980.06980743,13361735.97073174,32545435.686449163,23772646.08346266,4889609.682805194,10948495.451757716,9867814.931341963,3404181.495725729,5467123.548404727,3357361.077668215
2025-11-10,92032287.22070809,6298490602.122124,4009100016.139743,43999810.999874815,1130025406.179994,671922743.401113,49800770.20699915,500461526.13270444,385594421.2411589,13673628.450405894,76445589.27989568,67579559.86092514,13536309.985185314,32872538.32047392,24019105.858869288,4937931.112492292,11053103.340135783,9962150.725593599,3463459.236991795,5541084.514309943,3398871.683803125
2025-11-11,93029531.32343796,6330831372.186344,4029562946.4126077,44203934.61320155,1130491452.040602,672283976.1564331,50218277.53444735,502280294.0999114,386998799.32430965,13817474.4719848,77478357.39778587,68501933.71611048,13699439.394025952,33329108.93890867,24344939.44051667,4960842.6626010565,11163938.74837323,10062309.556172376,3429323.809875287,5538175.159971542,3399766.883038134
2025-11-12,93508317.81544994,6379979718.669914,4060861464.9235744,44228999.805497,1133941155.1174943,674477313.6276952,50268169.70277297,503542909.1544491,388010817.95146245,13930047.835383315,77817138.50212348,68803219.13233066,13715971.181678575,33407477.860285003,24388154.87294562,4975757.2366271885,11222606.073436983,10114384.811742622,3447859.3111864566,5558582.489094165,3411547.450473911
2025-11-13,92272751.50698748,6231442341.417856,3966303604.5973883,43329857.91278294,1095640808.6864963,651617038.5600227,50327267.7027252,501950244.9974023,386788151.2720434,13823053.508777305,77241642.90910643,68291615.01895787,13591216.115847416,33054220.444623973,24121523.93770017,4914543.072234318,11106990.110162856,10011055.257092634,3374461.284013897,5469758.132033569,3360219.9290686995
2025-11-14,91431630.61987148,6202373888.8646,3947847357.396676,43153629.64184465,1090292155.3487942,648264099.6725307,50304010.72394228,502132788.2576911,386931650.58641064,13728634.56748965,77018758.98682635,68089346.999067,13526622.622659352,32992666.12186846,24083828.773729485,4868454.453681361,11067519.406627044,9976485.001992377,3349728.5886831013,5454290.943237292,3352621.263281734
2025-11-17,90477123.86877185,6150890425.299439,3915076881.965316,42751854.432461455,1075619234.380001,639502989.8699343,50246936.1304696,502160231.07789105,386920793.54401183,13601011.38066753,76754493.38500085,67855268.92420194,13493589.18785688,32973816.177096628,24086470.32483712,4792470.356743791,10836867.345710095,9768891.933892392,3316544.209781719,5405178.199402658,3320353.233555539
2025-11-18,89831649.26439421,6151972920.746091,3915982634.9563184,42218058.35042012,1068585261.0547776,635169726.7656007,50017514.10211001,502391906.8512798,387092629.35391057,13502177.58091557,76695638.02060056,67796646.77976571,13433781.051739227,32874276.771072444,24013148.151318915,4775481.570903016,10800153.523920156,9735521.993159652,3271408.516756893,5363488.993010942,3295549.3555420856
2025-11-19,89753002.34795548,6162207835.189274,3922540835.795002,42247506.30462766,1079136933.5869627,641407159.5079736,50037680.715278886,502368868.210755,387065906.15085787,13501730.23558351,76589803.20021658,67700678.41736747,13489477.36588355,33004651.971124854,24119376.09622429,4818885.534931224,10883188.063553369,9810982.200723052,3316350.190643178,5391140.075266118,3306862.9897508556
2025-11-20,89318287.09725241,6100783974.221656,3883560820.061134,41747413.04865811,1061774277.4324728,631069648.8268876,50176081.396963574,502277719.7088475,387002394.54445714,13492431.252660604,76322248.67499514,67461114.99541475,13452236.24469509,32919530.506123267,24046969.700703118,4716295.541924187,10666236.906538319,9613178.771506837,3221605.356574339,5311907.973119931,3265702.2470018356
2025-11-21,91294754.48694286,6213927413.377741,3955569253.319164,41936360.296176665,1081410816.452903,642874786.0215114,51347649.05654605,507598898.99369115,391066859.34068394,13829828.577518959,77223123.68872583,68258911.0269707,13743156.700907482,33362533.409468297,24361833.314909328,4787718.94753352,10837842.122690715,9767039.611374503,3234875.3602688033,5326116.848201551,3271463.6857820987
2025-11-24,90501494.70847933,6215779409.168225,3956752962.3713655,41894038.59154014,1106663298.3570273,657921959.6445736,50819826.999710985,510126785.0705448,392989122.76329315,13747431.879223343,76824748.80611086,67910074.17210542,13916774.556252321,33763544.43134986,24675388.151869755,4847328.828382272,10983408.522471318,9901180.715080632,3288690.2329662507,5408398.462511277,3315517.031383373
2025-11-25,92318245.85025758,6311167558.850044,4017417187.6058,42387704.502515174,1120965682.0019991,666498954.8715099,51956240.44733832,517001156.5965822,398306125.39115596,13990945.30777647,77967383.3626597,68919975.18706107,14114964.373774424,34164393.144362815,24962955.97981288,4904194.463793472,11024783.690378645,9935184.59886317,3349587.524292039,5490061.318073496,3361092.3942127917
2025-11-26,92853188.07387963,6346240983.751096,4039721602.0544305,43031548.648317136,1144412356.4523776,680466131.2097474,52195673.314327665,521620298.3637099,401883024.4942688,14093961.011009997,78572232.62473318,69455499.98085096,14143092.567090513,34323116.33586868,25076317.188987605,4931556.327549118,11119475.308774754,10021315.21898271,3388659.809515443,5549709.872689367,3394407.4971000957
2025-11-28,93364524.30194426,6403180204.427593,4075950960.608827,43570269.104671694,1200594152.4723935,713878494.7498928,52131595.609016106,523697077.3374768,403485890.274048,14112371.404258665,78993323.2429756,69831692.70597112,14181476.708734715,34527056.02301486,25228099.94188889,4965666.149075452,11243502.462495413,10134018.791477874,3421494.20369034,5606270.659167914,3426848.9485137863
2025-12-01,93066550.01883686,6406464337.271411,4078001647.6941295,43247244.66008867,1196753198.045367,711551632.5117654,51910850.62018689,518969813.959046,399855845.59494025,14070543.41079715,78789751.13744101,69651029.72649434,14127217.796426484,34458380.35090032,25176544.28970527,4937083.676074702,11234236.638174344,10128471.350640012,3390233.4792541433,5581744.598010179,3410972.2166322106
