Date,1990_none,1990_ideal_d30,1995_none,1995_ideal_d30,2000_none,2000_ideal_d30,2005_none,2005_ideal_d30,2010_none,2010_ideal_d30,2015_none,2015_ideal_d30,2020_none,2020_ideal_d30
2022-05-27,68894602.50652567,454837074.5342842,32766059.003843166,77599234.08911301,30214425.063201595,108011459.24028715,10031359.783673355,31317491.62858656,8780436.192630852,11897519.41800031,3122074.644010017,4010578.1355526955,1647904.1290977784,1862015.6050375726
2022-06-03,68905693.85765842,454335738.4371762,32194396.680105686,75933141.01112226,29688591.331348103,105818014.78535919,9804638.476485975,30921208.95354537,8668536.081164345,11830097.757433329,3088509.162059873,4005752.476672101,1614309.8363975387,1836400.8466864189
2022-06-10,65731978.83377771,434923964.7955014,30907804.072754335,73107566.44690898,28668490.220699724,103323122.09989241,9383067.287110122,29852753.30516083,8308606.789625333,11424847.61330452,2942989.3689002413,3830798.3233568836,1538013.5884138884,1757237.1426708668
2022-06-17,61782533.55217971,409915217.31766635,29426159.77307088,69502693.22395496,27368832.853526074,98878906.23848931,8868385.791851196,28223998.327746987,7915852.956215339,10904288.335976575,2790516.755551492,3624031.1723933443,1448319.764381588,1667832.2563877476
2022-06-24,64813034.36053575,428080233.7980438,31387117.041211713,73970832.49111344,29399701.71353461,105298469.78825794,9407101.131222904,29684628.73703821,8490195.383838587,11682438.261398947,2984075.179959094,3848727.4889524803,1561581.158383844,1791370.9006471825
2022-07-01,63458479.13364716,422785059.6558721,31259257.768926095,74077887.78896551,28882180.291830525,104083174.96857321,9301059.689785153,29844124.00596469,8290640.434131858,11415991.237626093,2894884.732420313,3755809.546790592,1498854.1542602393,1729695.938743782
2022-07-08,64454308.82611491,426670124.3824625,31766600.36068574,75285896.56040782,29663285.406730928,107338448.33619006,9517560.083476719,30323987.40706829,8589926.728475926,11826175.232519196,2991507.2568313684,3906715.989325394,1546849.533573258,1786376.9753176812
2022-07-15,64148206.0808721,425370166.14879185,31785218.428642903,75904123.30972041,30084745.60567839,108967125.75949505,9630419.882812055,30845085.18822321,8535159.683026746,11730500.084781904,2999701.3745025545,3942172.518068083,1564729.2255908004,1803532.4193174522
2022-07-22,66294570.627385825,438868687.5187855,32208587.484418545,76546405.46245001,30696401.516414635,111812702.20250133,9923215.943569824,31443354.971482474,8692213.210497301,11868043.405894585,3098682.3819024246,4060084.068696023,1614033.8310595858,1859276.4370221302
2022-07-29,68818496.36724389,449031670.532851,33267695.20429063,77750736.96118893,30869314.704638645,111735575.77030328,10022266.823318888,31769106.631094936,9049973.639707625,12326583.378610088,3183769.7602760596,4157032.6376661076,1681070.8092867911,1922108.7256916682
2022-08-05,69276385.93500957,450768934.8208751,33176229.36446117,77207899.16607457,31334141.531973578,113804395.05583973,10136354.419311926,32231905.448871475,9126564.071744964,12436688.960403401,3223846.148209071,4212460.459890878,1714318.509720181,1945958.4705584531
2022-08-12,71239144.62376197,465550927.8822524,33970582.75432935,78534139.73539409,32468335.066903055,116608829.77866629,10423845.86819623,32815489.424277667,9431803.74184491,12809576.415137472,3267472.2055678605,4310475.727395805,1737745.9613874084,1952493.4709654031
2022-08-19,71282022.46940184,465196319.6307146,34043108.34030881,78763638.31369002,32664852.81253821,117158951.61709166,10457688.10076226,33023220.719018165,9371864.297865149,12720823.970809195,3228622.471782233,4278507.683199139,1721697.9079225922,1945872.8227429637
2022-08-26,67987722.01030304,447414801.88770425,32539720.21807172,75759506.9757863,30780054.616048176,110402824.3501481,10001947.440027848,32128603.951019,8934272.287711289,12203412.914835185,3039716.165912865,4050268.292052319,1653082.2108284796,1871921.9328734493
2022-09-02,66493282.68517295,437085606.7377846,31680789.148995683,73739186.11523253,30586797.098459885,109951791.36790816,9775676.428083474,31472903.64967784,8697648.133064447,11926060.593913529,2941685.1995846923,3916169.6766517744,1599592.6693188678,1819209.6061912891
2022-09-09,68905572.66575198,453022266.4174656,32495847.821342915,75398820.23658498,31846751.65813042,114092835.01830584,10183933.043172328,32410442.966733187,9006012.107458804,12318821.81161273,3078778.961521515,4084054.9325735373,1669341.2140836283,1897009.6256498548
2022-09-16,65275262.87454262,428994802.7240008,31041035.84097399,72506994.65800163,30764432.863218416,110568798.072691,9776371.02094877,31406631.49955702,8603823.283235231,11821701.675808748,2927256.3882538276,3894223.283294484,1583669.261134552,1806460.016859348
2022-09-23,62281177.18337265,408805220.089249,29966680.104667418,70153306.93170637,29716476.409325704,107987262.18836562,9427423.456359508,30682666.879977234,8321128.405635645,11420398.739809303,2812191.0267637344,3762988.7889665766,1510283.2845941782,1728196.2065708465
2022-09-30,59832880.18311478,396057844.1338635,28973983.824187156,68020282.62851723,29557270.14729015,107098342.95076169,9259535.455239186,29995370.762600694,8002425.572562112,11003521.556517225,2725224.5676969583,3638688.0040185708,1492248.1731526165,1713552.725470379
2022-10-07,61449119.47570961,406709326.2813978,29261423.836483277,68394525.61255455,30232385.747620225,110262164.96056972,9493053.725348849,30829239.588108223,8150712.437641316,11204527.746228794,2796709.4141513444,3757451.1222890057,1518300.4695120226,1747362.506787729
2022-10-14,61489559.29516283,409662571.2802013,29405785.26750111,69009892.81699333,30209196.192106523,109795402.72849682,9331743.184649797,30994576.246831253,8030182.813598322,11071695.878021728,2683555.315271225,3589698.1238430203,1452138.834871056,1676716.0704419864
2022-10-21,63226366.47749649,424409137.41374564,30688867.99037874,71730779.05663548,31035435.91778856,114655444.80377762,9592379.347627684,31715578.537769184,8327835.141002942,11451006.344477015,2794111.239826137,3744429.7880052347,1525478.5483645024,1759337.135784951
2022-10-28,67435272.09130527,445008487.13940054,32167325.773080908,74713758.21753617,33690694.92568392,121736962.92167106,10081356.708919644,32809939.88219146,8616834.523144856,11761367.606316226,2937244.466067324,3922583.2917017234,1622644.963760097,1863791.8570592678
2022-11-04,66550946.902473256,440398081.1065396,31423462.40440546,73396869.79134384,32999608.09476656,120639858.02781929,9693715.236780128,32198159.557301424,8199761.559988153,11208078.707867853,2823881.569629791,3745547.103170697,1608684.5350924279,1862015.5257347305
2022-11-11,69536192.16720779,450743129.7665002,32253266.236376815,74513394.66485882,33830800.979613274,124836062.82552162,10125183.029365566,32842717.996434934,8680953.73407083,11868096.90972397,3033277.730613034,4042340.087719591,1688208.39396513,1920262.5537934308
2022-11-18,69480812.33448276,451267707.5215262,32423973.007489383,75013013.92312163,34570498.98299547,125988050.85466184,10328740.192322813,33075923.37432587,8790851.598628663,11950309.405412573,3050039.6597548635,4078175.595776864,1707432.9721428077,1944839.9767139617
2022-11-25,70931609.99822296,459549649.79703426,33004136.856629282,76067404.8538653,35408510.89364451,125963848.71331376,10607335.897944804,33583016.11916994,8938783.696697718,12117282.204639358,3068883.944420118,4121601.101600502,1734669.2280755264,1973775.1143198505
2022-12-02,71957515.94164804,464554115.024214,33362903.28336988,76533418.25145356,35941611.931703694,127049892.95491304,10784627.867289687,34055333.42720428,9093150.52181837,12289651.956352854,3093207.188817404,4163768.648421388,1758549.681660972,2002951.9742876878
2022-12-09,70133601.88207336,453662927.86403,32677917.432332832,75356653.92133482,34602705.82143693,122583718.70439349,10528265.892174527,33607905.33349378,8827500.300689094,11981642.33401738,3019513.5538891144,4061303.2048588623,1712602.6284137678,1956507.3061116308
2022-12-16,68698538.00560103,446315863.5091125,31913712.43541993,73521332.31338906,34033297.51071282,121702217.38866702,10379009.238164082,33364815.16188388,8610113.6201348,11729897.212756494,2943650.087539975,3962398.965566446,1666879.3957629572,1916685.3432916626
2022-12-23,69646911.5813496,449986379.4747287,32124256.83523782,73909668.41668712,34577907.34646125,122350521.99537286,10407512.212301547,33655718.73422831,8627064.192170355,11728692.13050554,2937077.7042134274,3937832.0771244527,1651300.579475087,1904778.0607034517
2022-12-30,69378583.32429866,449246885.0368254,32050607.435847234,73745219.39769414,34777918.436657436,122163999.59757414,10395843.35375334,33549715.64115418,8601075.180797013,11703091.985385738,2948525.465138927,3947986.2039552866,1664473.4832964076,1918017.6132524963
2023-01-06,71170501.75203,459099265.3479885,31760414.928071026,72934027.72220516,35507725.18609465,125106226.94974689,10363668.63662344,33307656.688833024,8586146.127130205,11716158.776391836,3016947.1109450925,4047113.167160922,1680131.8356358134,1933311.1668832037
2023-01-13,72613053.5007561,466028907.1874043,32449667.00359944,74147348.37391785,35170585.555344805,125077302.01592734,10519716.869994715,33583946.467530414,8781390.690411773,11987478.885543374,3102491.479869114,4151258.4353975626,1711608.9460828046,1967845.3273186442
2023-01-20,70507562.64440928,450228520.1992631,31939160.516817812,73022916.84008038,34498923.34194818,123623463.3221871,10348612.08055587,33199773.730274186,8783007.708776213,12032923.034459649,3100276.7473913985,4155096.693276644,1697701.539070899,1951166.7002034741
2023-01-27,71932386.31147641,465412994.48527646,32255130.44550014,73276674.20969355,34627736.89089814,124796510.18776123,10504140.327555561,33489500.768287364,8903406.172996571,12152198.087663483,3146782.5142713566,4223023.625445476,1722772.3613853327,1975585.9833988124
2023-02-03,74074845.81522423,471937958.2607969,32780643.474391088,73817377.40463935,35095195.00340003,126597921.6695685,10581281.994318765,33704370.0896176,9054069.104291787,12343562.397229042,3209065.2166844564,4301656.290175492,1770579.3775433651,2020074.221268174
2023-02-10,72245385.23769602,462025098.36398715,32714549.691483293,73994106.14334759,35401854.15689872,126237914.75690342,10541818.68405691,33935037.42095115,8894594.117829213,12112984.757198954,3135779.6189135294,4206672.621238611,1759050.5654261392,2011268.971654482
2023-02-17,72848028.11623,463483813.1004231,32929917.0299224,74345416.23664963,36175194.96308686,127475189.61894342,10560461.222956793,34161509.26296689,8916072.767781878,12148505.886580026,3154144.6578147644,4236913.268234934,1776840.969385509,2029245.9000813756
2023-02-24,70176005.05565634,451309897.5445375,31837729.259817123,71842650.29190037,34942732.53624194,125302774.09558019,10222768.21960868,33426565.47817331,8609267.520676112,11763692.028265733,3060806.399393956,4121502.841045637,1734400.380536252,1996309.7476820457
2023-03-03,71620704.25519873,461935321.2576072,32186919.922235247,72535540.72679578,35090851.12579912,126099920.23291355,10259851.177062597,33468014.658228137,8777601.323439369,11954846.302153211,3134874.759364789,4203501.553703367,1766278.0598993716,2027166.1536953114
2023-03-10,68711061.89999826,443238258.0574754,31189723.45176915,70778588.86637104,33774088.54824817,120937671.05722873,9846865.160213735,32541960.951408897,8453221.946716385,11558425.190798916,3017835.7732407534,4033277.702834538,1714493.0139799458,1966086.0593947414
2023-03-17,68683198.8924752,440941717.52510834,32089803.62477587,72817791.71060655,33412781.53627922,119621438.76230264,10001779.13789721,32807020.371639326,8770875.125087265,11985824.053061986,3074389.8867505006,4112000.361050131,1768817.7628949257,2033452.835512467
2023-03-24,69256559.8889863,448900265.9979623,32350270.865878932,73382953.47123012,33437766.044182036,119642653.90138875,10054452.925260706,33086168.836381394,8914860.12165463,12228566.727055486,3098627.8885252248,4174446.8589508133,1777596.3297411038,2051657.5765805459
2023-03-31,71702445.45985925,464116017.1966461,33296355.59025303,75515660.24777381,34999877.33739803,126204434.73312296,10322057.5819796,33690850.8428719,9115523.188406685,12452087.86198897,3212054.3369151466,4315419.178900525,1840204.9365969005,2117090.3952482794
2023-04-07,70380261.22462311,458720828.7288492,33937835.43704078,77469106.26176584,35412369.9396798,128824835.0965837,10452459.534374855,34324448.85048484,9222697.480928654,12562776.848814907,3160764.062421296,4262736.948215284,1804903.719233853,2082817.358214203
2023-04-14,71491150.02857585,465290635.4367693,33936286.83504278,77278260.34821847,36022240.398564324,129500751.9143219,10427020.119391795,34305994.668190144,9237346.882329425,12599970.847772816,3186525.2200562167,4299479.462475515,1829409.7344353076,2106281.157947975
2023-04-21,72490392.31200221,468398496.92577165,33515841.079450354,75729838.29568835,36553306.25396904,130985655.82702221,10433553.742340134,34288101.902614556,9196982.304619316,12561101.187808963,3201737.025656993,4310837.391908616,1831926.5865921536,2114696.1224843427
2023-04-28,73169454.57788952,469618389.7312142,34214219.39698379,77087679.83466832,36802341.97804487,131749457.10336745,10473913.060415957,34583240.74253468,9301803.884055153,12698258.015679633,3232837.1012660107,4340071.723646994,1850662.5306424117,2134067.9864226533
2023-05-05,72173369.78942026,466369651.3578252,34143371.14077028,77075081.10508701,36871247.601209134,131657315.75521895,10341168.378825273,34380134.22782454,9270547.863977166,12614135.084753713,3254336.931578631,4308333.820988922,1823055.1379094003,2100127.75070246
2023-05-12,70948250.84353669,458206351.41574895,33706685.655084595,76054815.77657348,37025753.00321135,132200382.75828722,10216586.44008195,34003456.301548794,9292817.291798698,12712789.012456775,3240462.7844178914,4266597.47132943,1830749.4155483292,2109135.503424927
2023-05-19,70412332.93505518,457776131.88801235,33689149.61583258,75787004.91386123,36686074.47734116,132055328.1426323,10217767.718694625,33827773.594232515,9352086.511117052,12811988.455747887,3289944.6628629435,4335942.501344719,1871633.9548228562,2146631.828225174
2023-05-26,68426826.4218772,446996610.05594957,33489640.12482588,75068299.84960242,35116123.28434844,125245049.7387083,10205953.209923422,33737975.5682788,9315286.952789046,12748424.84893121,3252873.037501654,4311777.5077277785,1892611.0039335487,2170875.118790197
2023-06-02,70078489.53701758,460292311.68263835,34399545.812661536,77402950.65726803,34688952.32760849,123810132.28773402,10432318.474406239,34615440.04379456,9501474.923177917,13021636.552433241,3252641.14256071,4330715.94815347,1888096.5880252565,2171878.271415935
2023-06-09,70552024.04628298,463947823.72589993,34392460.9387617,77356539.24605681,34769421.10650939,123878689.91961028,10449470.698733108,34643847.7421914,9470885.415133579,13019524.780661771,3240527.371459787,4323708.992177924,1895730.0522357533,2187353.071759752
2023-06-16,72662109.9139553,471574035.20111465,35278732.394605294,78603777.87736224,35989869.34419371,128176790.38048363,10552798.596943142,34498327.987441055,9647555.468168002,13196134.148294356,3331896.9839789565,4423645.992752245,1916762.5128085208,2204493.785877441
2023-06-23,71771431.31393789,467822387.1923666,34863627.2994592,77952867.25610219,35860841.681634575,129086978.97955345,10533171.994114077,34478029.36845886,9600363.774753034,13122114.491090298,3313978.184404109,4383188.205973204,1898763.9818616703,2188472.8183526276
2023-06-30,73689638.89991422,474490025.1534936,35451341.57594426,78715441.168075,36806149.00970874,131066649.42518623,10811760.245681332,35338285.72908142,9784005.071981354,13325501.546529505,3412605.2134135375,4521786.679777527,1977296.6199586678,2269338.3739110953
2023-07-07,72022743.98029368,467712828.64883757,34473138.850672305,76569962.79955816,36052587.74103819,130385910.43383501,10542562.771167323,34891678.54102332,9566173.443040844,13086348.3646277,3328737.245768595,4426854.677735073,1925760.8308769087,2219994.400810146
2023-07-14,73506075.02949306,476116429.1076737,35389895.64144033,78661758.9642962,37034657.660413824,132684485.90156944,10846133.618227432,35570163.00725701,9824469.858933978,13430562.967200557,3407536.4514529784,4549244.004327712,1989102.0598721975,2287282.000102605
2023-07-21,74217509.9600695,477593152.05980456,36070376.36289463,80653271.36733997,37021545.962397166,133855445.4745161,11072697.908089641,36332572.50306653,9927484.429347746,13543741.848531043,3422426.578469455,4579151.748629348,1982115.6517826912,2284561.1678597894
2023-07-28,74091014.7822206,475121762.8859091,36096003.73756296,81099207.96095777,36883512.418028854,133783722.46160203,11160451.981968489,36524488.95023873,10168327.923765065,13895535.814884683,3480972.397922235,4667700.094764752,1999505.3349094864,2297004.3236758104
2023-08-04,73158556.5255293,474484623.17754835,35480389.86478595,79768493.2103379,36404405.94911515,132083084.18143348,10917196.44690787,35815465.55924505,9875362.335726412,13543412.067729905,3384259.5915395976,4526940.3512262385,2004765.0286334658,2312809.7069503535
2023-08-11,73438133.4860424,479032138.7909587,35554503.39067297,80161090.52365784,36683180.6772347,132787799.79119562,10920536.944357697,35785436.07194286,9887002.591218118,13580801.931720104,3364347.511726492,4481623.602367644,1995963.0019416956,2310257.4594888734
2023-08-18,72137470.00872259,471360435.35582286,34965426.04809616,78519445.0908506,36344479.32845304,129097082.87268518,10866669.267850524,35344608.36604892,9771908.92024468,13415493.61737987,3304193.235601128,4387473.4961926835,1995935.6561095242,2312119.070725514
2023-08-25,71674828.99103545,472036158.0833224,34758837.86960215,78164783.07041453,35939075.119692676,125978196.45230794,10858033.525553938,35377615.254699506,9825664.534608833,13542217.81848229,3304687.9642586256,4390012.585447364,1992737.7877554873,2315362.331168336
2023-09-01,72406262.04981388,473898808.12690824,35153613.94968368,79000826.07512157,36807973.87918998,127557773.11816436,11044992.988920826,35754624.517524034,10065597.627132181,13870964.913363334,3372674.726436579,4505462.659467992,2060735.8991175904,2385360.799756106
2023-09-08,71255035.51877615,470971717.07952094,35354964.74512511,79602502.44477941,36731277.84557976,127354743.80653295,10909399.367790453,35574516.514258966,9859691.06874687,13621222.937126914,3269414.836243306,4351925.078782794,2033273.2752916277,2362610.164403935
2023-09-15,71507313.34132406,476562062.66343653,35081890.3914486,79505846.68511277,36164826.18236678,126067432.38148803,10961010.194301616,35999290.469741665,9881012.36915355,13668322.528443592,3202963.093518156,4320383.249844996,1967729.8321940128,2294974.043579148
2023-09-22,69094663.5133204,463360926.6006904,34314884.42833419,78155402.61169127,35601828.122218266,123454575.88984106,10708824.191697365,35591857.25248266,9667182.492575938,13415698.884688439,3128034.7618571976,4204608.439608728,1947119.094901153,2283373.9270816823
2023-09-29,68709404.74442218,459028988.72594756,34197724.359425664,78101747.59453636,35138435.43023839,122807888.25305505,10656822.788257463,35486713.763975434,9618947.002289537,13365232.157494202,3114707.5486228657,4211477.98664613,1948369.0326227376,2287225.776885965
2023-10-06,68200012.61651167,453597274.801152,34739291.807035245,79166084.15361272,34936733.98308387,123037030.29167785,10685282.576112196,35715177.12889612,9782271.119545404,13601581.670491792,3144653.8663849146,4253071.175911289,1981966.262454315,2328062.137579656
2023-10-13,68399413.45158917,454723151.27061856,35086717.201357186,80058904.20966092,35257479.45022561,125313830.27266698,10691796.477971785,35937669.09535581,9823544.739373956,13646817.094267435,3145721.6105352486,4245054.678868279,1997124.3989298884,2345088.823897109
2023-10-20,67613649.98469193,447261664.20967555,34486049.506013684,78859166.40963838,35094132.359506406,125103265.42063951,10640832.23748471,35959370.32326748,9758393.671056965,13574156.645959586,3060368.5305809393,4156335.4202352134,1935645.7151067704,2287954.0440585925
2023-10-27,65992830.87842484,440486489.00146246,34257822.326830015,78787313.47356305,34619399.38816327,123940366.18062913,10377847.162338417,35022991.581960745,9424240.142299118,13153024.81647229,2978689.175197797,4069340.6827172455,1881667.145399985,2233759.332291827
2023-11-03,69949781.05881341,463048139.42996967,35962268.4030154,82111465.93834993,36435636.43636675,130747677.0723608,10899348.70941344,36601176.83217441,9896113.496002452,13775569.121292729,3173536.2623646664,4376956.015526752,2019623.8017781372,2396511.472682382
2023-11-10,69795876.84152715,459119824.45884526,36701953.881057754,83567034.0645526,37231691.39672719,131229007.75725071,10988869.027645152,36886559.66390014,10068212.842048181,13898956.507272618,3258213.305892789,4517573.168904765,2075580.0471827714,2459104.018605325
2023-11-17,71739092.05501373,471754127.26271814,37380635.355997905,85311702.56599997,37480420.64170275,133958721.488999,11177617.573425082,37397798.43526108,10181340.239758544,13985788.792950053,3333979.028861353,4625392.168097908,2110030.3535130844,2499917.3221486234
