Date,1990_dow_pmcc_cc_nat,1990_dow_pmcc_cc_nat_conv,1990_claude_pmcc_cc_nat,1990_claude_pmcc_cc_nat_conv,2000_dow_pmcc_cc_nat,2000_dow_pmcc_cc_nat_conv,2000_claude_pmcc_cc_nat,2000_claude_pmcc_cc_nat_conv,2015_dow_pmcc_cc_nat,2015_dow_pmcc_cc_nat_conv,2015_claude_pmcc_cc_nat,2015_claude_pmcc_cc_nat_conv
1990-06-08,99355.25190761308,97222.24584078131,96823.03964590187,95069.91553206637,,,,,,,,
1990-06-11,100742.89830282675,98331.17356388808,98312.02026757192,96107.17063417939,,,,,,,,
1990-06-12,104628.94005521476,100533.41389171677,102069.83397528736,98113.90492898443,,,,,,,,
1990-06-13,105763.89960753203,101537.93269982924,103315.0828317491,99190.79913697221,,,,,,,,
1990-06-14,104619.76946065867,100966.94707813037,102460.38771342752,98605.88839314015,,,,,,,,
1990-06-15,104497.62914640547,101300.55660184794,102770.08388584822,99052.87258260864,,,,,,,,
1990-06-18,102638.523944387,99835.41680612195,100763.19876833055,97621.9793852464,,,,,,,,
1990-06-19,103389.88867209492,100570.74189872025,101603.10280423446,98247.10506279401,,,,,,,,
1990-06-20,103335.32515068236,100348.71646285505,101373.36516493844,97889.86368876022,,,,,,,,
1990-06-21,104909.85049444647,101569.97779142206,102841.41287501002,99059.04798637085,,,,,,,,
1990-06-22,103264.48633209111,100227.45802625324,101494.71828856626,97881.64048116736,,,,,,,,
1990-06-25,102608.20662828546,100410.59276862317,101052.13797420784,98291.37092231125,,,,,,,,
1990-06-26,104100.14254657732,101045.79351254867,102276.30498886584,98721.16869766718,,,,,,,,
1990-06-27,106819.02972877002,102744.89803051324,104861.45751992584,100319.07121931695,,,,,,,,
1990-06-28,109816.35967130306,104904.22764477952,107902.30784728055,102443.47687289304,,,,,,,,
1990-06-29,109977.54396899151,105062.38233703176,108471.02545762941,102744.79476560181,,,,,,,,
1990-07-02,111614.40586579713,106150.60974372488,110099.90551042656,103978.57259823084,,,,,,,,
1990-07-03,113485.74344545728,107179.22331368155,111703.84567926836,105021.31296459002,,,,,,,,
1990-07-05,111599.7877235593,105951.70418020038,109839.64573467158,103747.37544925984,,,,,,,,
1990-07-06,114291.91493454631,107500.07349071412,112317.8482462662,105153.89905876832,,,,,,,,
1990-07-09,114625.64475072513,108050.13722102906,113017.05972429171,105727.37875169807,,,,,,,,
1990-07-10,113268.97185695085,107189.45152540252,111782.19646621146,104917.93458302568,,,,,,,,
1990-07-11,116458.86556990765,108984.74110407624,114604.2383344476,106647.93628155635,,,,,,,,
1990-07-12,117424.19820849877,109241.9204764629,115472.8523547055,106787.74516775658,,,,,,,,
1990-07-13,117769.18637776813,109328.07304110937,115541.61320502283,106830.38959005737,,,,,,,,
1990-07-16,120269.61484443134,110898.70387818891,117657.03324616198,108268.30169635944,,,,,,,,
1990-07-17,121165.1053913757,111526.27514671955,118245.21752304398,108953.76513150411,,,,,,,,
1990-07-18,118465.19645785562,110685.47481964626,115779.13415525027,108132.31454281564,,,,,,,,
1990-07-19,118651.60662683127,111073.58254943043,115959.42472083485,108512.09906046587,,,,,,,,
1990-07-20,115712.15337620431,109773.04614492855,113604.4184515374,107212.25601397039,,,,,,,,
1990-07-23,111109.88461447024,106331.40745917402,109123.72496126554,104030.61589358682,,,,,,,,
1990-07-24,109231.32883744688,105978.29782720486,107277.57620145007,103631.0291588567,,,,,,,,
1990-07-25,110430.72587843922,106689.0465830586,108646.8121639431,104376.69778810801,,,,,,,,
1990-07-26,110321.76227930533,106783.05771579497,108405.87260913476,104412.37915912527,,,,,,,,
1990-07-27,106965.07845369322,104380.03905115745,105064.96151003345,102015.20740194825,,,,,,,,
1990-07-30,105641.71258294178,104128.24401328045,104287.11008148296,101916.46034874946,,,,,,,,
1990-07-31,105532.45084781363,103647.89539032897,104757.75800336423,101647.81084037373,,,,,,,,
1990-08-01,104786.4614893599,103203.53560402023,103365.65481052622,100911.30795418117,,,,,,,,
1990-08-02,99475.5580951096,100645.53910760129,97713.55112344383,98177.7426293564,,,,,,,,
1990-08-03,97121.51239211508,98572.2614821277,94307.50785492014,95956.66904508627,,,,,,,,
1990-08-06,86096.93622940568,92889.49141338734,83914.01711012865,90350.98804053782,,,,,,,,
1990-08-07,87835.94102832933,93407.30025801042,85461.4424765947,90779.28856707257,,,,,,,,
1990-08-08,92425.35327578358,96256.9839507924,89863.32853548952,93609.28223284136,,,,,,,,
1990-08-09,93964.12412107732,97240.04409532757,91189.24331434307,94456.74315438155,,,,,,,,
1990-08-10,93070.55181806219,96907.74014768943,90343.45366198062,94281.51593438853,,,,,,,,
1990-08-13,95328.88207566644,98174.56582663208,92491.75679738412,95516.46166353478,,,,,,,,
1990-08-14,94903.55619021988,98014.45883848488,92213.27772856022,95256.99193484009,,,,,,,,
1990-08-15,94638.28772890652,98107.7674461304,91475.93495422995,95133.47175208962,,,,,,,,
1990-08-16,88040.72166156003,93182.73063325314,84718.42333536007,90205.92526758506,,,,,,,,
1990-08-17,85375.72591628568,91710.27642541926,82471.0488097164,88694.82099740302,,,,,,,,
1990-08-20,84059.96272101889,90825.12095388838,80865.20073967906,87837.49544977043,,,,,,,,
1990-08-21,79775.20843205432,88225.42842788136,76711.44846417442,85282.01499841576,,,,,,,,
1990-08-22,75457.40712381646,86021.52315549202,72387.37303121711,83108.642164408,,,,,,,,
1990-08-23,70846.19489564808,83772.29075206324,68205.8239663043,80949.1560218131,,,,,,,,
1990-08-24,76206.789404101,85985.72594414352,72181.38702203723,82800.34878319723,,,,,,,,
1990-08-27,83904.90513275139,89770.83369735266,78823.79572142556,86397.171385925,,,,,,,,
1990-08-28,83500.84461867089,89771.92553580218,78356.65934100171,86332.89214162657,,,,,,,,
1990-08-29,85024.21223425167,90815.31034076422,79633.17931546683,87196.94578680964,,,,,,,,
1990-08-30,82739.27983542034,89015.56319425101,77412.3285443604,85588.44833381596,,,,,,,,
1990-08-31,85431.32372603014,90548.12633228963,79762.91006398754,87077.94490847918,,,,,,,,
1990-09-04,88022.46335119427,90816.68874841067,81568.18384902521,87250.1303230103,,,,,,,,
1990-09-05,88223.2899072479,91056.86200661917,81797.79686926154,87354.81500464425,,,,,,,,
1990-09-06,86069.9911708419,89351.9022036377,80000.9755139817,85724.24139291621,,,,,,,,
1990-09-07,88311.65715455865,90743.5231050383,81820.95497957518,87159.13006224098,,,,,,,,
1990-09-10,88848.10970424394,90662.6828687211,81996.55481205822,86990.73415160003,,,,,,,,
1990-09-11,89170.7635719983,90964.6006581788,82200.86604656429,87361.44486292248,,,,,,,,
1990-09-12,89572.54208711894,91166.47470245892,82606.13630815045,87458.94154571583,,,,,,,,
1990-09-13,87739.07367001854,89907.29674432169,81064.65025152128,86224.75970944922,,,,,,,,
1990-09-14,87882.6742954531,89833.34020891968,81280.3886661,86269.86413543553,,,,,,,,
1990-09-17,86908.6348443341,89697.49487437493,80869.80573858444,86073.64428161229,,,,,,,,
1990-09-18,87761.51697395544,89869.6937340962,81737.72647685112,86341.98364402413,,,,,,,,
1990-09-19,84696.73491443181,88224.31169332471,78972.07281724791,84491.54574624768,,,,,,,,
1990-09-20,81691.24327523587,86587.50275117416,76478.72947611481,82974.3238944547,,,,,,,,
1990-09-21,81974.31926086286,86400.8052174385,76822.77435686134,82861.17703528481,,,,,,,,
1990-09-24,78532.99625893954,84112.61189989469,73371.85414415225,80616.38212226919,,,,,,,,
1990-09-25,80961.56744551928,85963.75053617521,76012.86188958812,82464.00755723687,,,,,,,,
1990-09-26,78887.02542580447,84973.19547656977,74032.48009481902,81415.54503973472,,,,,,,,
1990-09-27,77292.03731874685,83818.93948140708,72242.94328953131,80178.99327559472,,,,,,,,
1990-09-28,81654.85127903047,86255.8723165475,75660.27706222319,82514.80080765182,,,,,,,,
1990-10-01,89167.76738691764,90739.67478384466,82328.62744279884,86798.63244237794,,,,,,,,
1990-10-02,88275.75320402393,90174.76444040237,81294.52268948895,86148.30635548304,,,,,,,,
1990-10-03,85986.15437247336,88647.22116399535,79310.18853672309,84793.74696516321,,,,,,,,
1990-10-04,86453.32129520895,88808.63858161436,79695.37731872493,85028.5483321898,,,,,,,,
1990-10-05,85491.89263522608,88044.91887463543,78874.9148469125,84362.65937927499,,,,,,,,
1990-10-08,87082.20375149763,88884.02991780703,80470.1908185694,85208.28639607823,,,,,,,,
1990-10-09,82503.07906569957,85412.40268459369,76735.72483175641,82109.49671876208,,,,,,,,
1990-10-10,82194.13504814326,85364.98100138351,76543.35916891239,82137.30980990244,,,,,,,,
1990-10-11,81876.10429927346,84410.8160403142,75908.12529895299,81031.75269969914,,,,,,,,
1990-10-12,84673.50410390507,86484.05006164622,77869.5559476692,82958.61883574467,,,,,,,,
1990-10-15,86249.92346646904,86958.9968227269,79443.57257013198,83528.15261159261,,,,,,,,
1990-10-16,84488.98680020824,86291.90766377388,78248.78991809124,82986.458115227,,,,,,,,
1990-10-17,83643.21086768646,85810.55434375213,77628.88695386647,82373.40905986607,,,,,,,,
1990-10-18,87845.00875730571,88315.25339479515,81171.49445333327,84649.1386198226,,,,,,,,
1990-10-19,90048.51378743032,89746.46395748794,83281.80742988212,85922.52357407392,,,,,,,,
1990-10-22,92946.64439284915,91583.23799894172,85717.52690253613,87679.81316454521,,,,,,,,
1990-10-23,91909.59817737996,91122.2299006026,84316.09825073053,87205.9840967793,,,,,,,,
1990-10-24,91762.55970621707,91010.61360223999,84383.7754984915,87146.83919476643,,,,,,,,
1990-10-25,90753.53291231219,90498.69276282346,83588.16168186262,86467.47557921954,,,,,,,,
1990-10-26,87843.59780828867,88258.5565458436,81396.34733896558,84381.02056848197,,,,,,,,
1990-10-29,85810.70754763614,86966.01438071937,79882.09651939753,83359.80377363887,,,,,,,,
1990-10-30,87999.76788290782,87890.00632049431,80596.41755043388,83999.89837631327,,,,,,,,
1990-10-31,87304.9263849142,87340.9080351809,79744.56312871787,83478.77943481573,,,,,,,,
1990-11-01,87110.74484102268,87479.86713018084,79614.43747155867,83683.80720439421,,,,,,,,
1990-11-02,89466.63187070082,88871.54954802831,81818.71910581687,85197.53277727918,,,,,,,,
1990-11-05,91565.12043003157,90153.21221866374,83959.58906548422,86272.30903851107,,,,,,,,
1990-11-06,90129.22707849674,89659.2290864872,82501.50213285601,85907.57341059274,,,,,,,,
1990-11-07,88216.38126078765,88337.9881077975,80549.35241029272,84711.43807623303,,,,,,,,
1990-11-08,89293.15072020894,88790.51342037914,81704.58724694433,85177.60783128518,,,,,,,,
1990-11-09,91623.22319598249,90872.94356827125,83104.05638960573,87059.08919622838,,,,,,,,
1990-11-12,96676.76987440967,93615.94824141359,87582.92978823627,90427.0358618214,,,,,,,,
1990-11-13,97158.94910627647,94188.45816632315,87427.60969822956,91178.76941876754,,,,,,,,
1990-11-14,99397.29909075651,95550.90960749974,89041.65569460184,92381.62116158937,,,,,,,,
1990-11-15,98615.340103761,95252.40963182556,88629.8437838852,92095.47136804496,,,,,,,,
1990-11-16,98490.55959636866,95564.13457113161,87981.68203697972,92274.57778892595,,,,,,,,
1990-11-19,100561.89565773691,96455.87082050489,89440.77111902979,93012.17941616054,,,,,,,,
1990-11-20,98221.62450983275,95359.30908371386,87415.65732713825,91620.5186602589,,,,,,,,
1990-11-21,97667.55492074831,94674.2144311795,87242.898147994,90906.4336310467,,,,,,,,
1990-11-23,96985.91899737559,94342.5702312587,86639.5090967815,90739.3976319554,,,,,,,,
1990-11-26,97625.43310174042,95060.40568295322,87518.24174801435,91590.24114082026,,,,,,,,
1990-11-27,99145.24365897336,95483.51988710763,88522.13232944105,92056.82321766729,,,,,,,,
1990-11-28,98778.46443484264,95021.670088552,88318.52843803487,91617.44559892584,,,,,,,,
1990-11-29,97842.67499890286,94662.54799403285,87613.35517648797,91269.63474231031,,,,,,,,
1990-11-30,100827.50082083471,96625.81606568019,90562.88923292166,93007.46268686905,,,,,,,,
1990-12-03,103486.25008456933,97580.45012873318,92486.70623863614,93895.76292671172,,,,,,,,
1990-12-04,104972.28956901054,98400.26938557695,93897.24756732158,94655.47858922821,,,,,,,,
1990-12-05,107916.23997905749,99980.63592987956,96286.93477592996,96587.958318496,,,,,,,,
1990-12-06,108113.34762957407,100031.48989272122,96963.4632499442,96722.59203953786,,,,,,,,
1990-12-07,106936.22734513009,99401.53488387616,96231.43552144976,96170.9133841386,,,,,,,,
1990-12-10,106892.91635292381,99339.10923103656,96563.81338090882,96086.84001306487,,,,,,,,
1990-12-11,105309.81644790113,98481.92860191943,95409.68076774146,95254.04344318053,,,,,,,,
1990-12-12,108904.198493521,100591.1402003053,99080.56258758863,97669.03809970108,,,,,,,,
1990-12-13,108814.11280310428,100264.86397904476,98375.5536517917,97154.68100623865,,,,,,,,
1990-12-14,106405.44329923081,98972.99514007074,96120.7836788053,95663.9005067464,,,,,,,,
1990-12-17,106394.09751466732,98763.64573968045,95672.20867120594,95558.32708249954,,,,,,,,
1990-12-18,108460.03435457463,100046.61589771033,98053.51504271172,96913.3826748285,,,,,,,,
1990-12-19,109076.54163021431,99983.78775802179,98724.43154736397,96903.88806965403,,,,,,,,
1990-12-20,108668.90890961583,99615.97620673654,98589.015813073,96479.73884487186,,,,,,,,
1990-12-21,109841.00585194294,100323.0906616348,99573.08581377844,97119.18304230602,,,,,,,,
1990-12-24,109605.66309855314,99994.37799171968,99630.48811163756,96890.22369564326,,,,,,,,
1990-12-26,110807.81855264888,100746.79680109314,100503.16573453892,97710.18114219252,,,,,,,,
1990-12-27,109746.47420920093,100159.2862099937,99723.50444687097,97029.59784503432,,,,,,,,
1990-12-28,110217.09218769717,100489.53284092646,100244.96492789705,97344.58564122053,,,,,,,,
1990-12-31,112136.00413622877,101435.24244099854,102075.48759655815,98434.61377223823,,,,,,,,
1991-01-02,110422.00280322458,100667.46548153259,100149.31005227185,97614.7816764859,,,,,,,,
1991-01-03,106571.95917814517,98587.54675213699,96878.24866779335,95594.2140890505,,,,,,,,
1991-01-04,104525.82017404604,97776.48516900213,94904.73462464665,94662.5739811529,,,,,,,,
1991-01-07,101233.72464757874,95627.6488200073,91960.05664106183,92534.24935903403,,,,,,,,
1991-01-08,101319.32646878093,95396.9265028933,92238.33935143708,92485.44368677441,,,,,,,,
1991-01-09,101597.76531856669,94750.90105625297,92233.98457720793,91683.8063216686,,,,,,,,
1991-01-10,102910.91084652461,96265.25473952753,93828.62959585639,93417.82355101267,,,,,,,,
1991-01-11,103980.31216252333,96250.0122115349,95239.35246651252,93298.7532688161,,,,,,,,
1991-01-14,103802.72777263775,95288.1357904434,94910.89940624723,92169.60920014228,,,,,,,,
1991-01-15,104020.51825383776,95741.57769911355,95554.78330280197,92664.28294880307,,,,,,,,
1991-01-16,106252.22841218232,97424.1759408079,96792.62410453617,94250.2527784209,,,,,,,,
1991-01-17,112829.04574945016,102042.46877565073,102123.31263863444,98438.94081964491,,,,,,,,
1991-01-18,114643.88284332478,103052.01412530142,103060.3956153256,99185.10971380468,,,,,,,,
1991-01-21,113152.83010656932,102386.93202573547,101370.58829122814,98647.99350134376,,,,,,,,
1991-01-22,112403.70866400634,101840.19243277563,100553.84025943794,98080.61367292654,,,,,,,,
1991-01-23,114565.19631281907,102861.4701340999,101483.77314745338,98852.18325551771,,,,,,,,
1991-01-24,118316.62437607079,104151.87208042272,104489.84641049175,99777.63020392672,,,,,,,,
1991-01-25,117616.44872775052,104099.79634874093,104442.42432020782,100006.02077617423,,,,,,,,
1991-01-28,117397.39319835331,103703.86225394449,104527.88851259975,99927.87880903977,,,,,,,,
1991-01-29,117695.94863428088,103742.27060955431,104601.01518435238,100203.32299276319,,,,,,,,
1991-01-30,122865.53209936571,106592.43745716619,108611.9478695738,102936.29659880021,,,,,,,,
1991-01-31,123272.64728982815,106972.10838739338,109686.89581079553,103807.81272230683,,,,,,,,
1991-02-01,121647.95858680768,106955.28435001717,108800.02596891373,103544.79283482513,,,,,,,,
1991-02-04,125215.9912161785,108878.98903958827,112452.43024201701,105627.62642682057,,,,,,,,
1991-02-05,129021.85775049897,110676.9149014676,115093.16067920729,107387.40017806637,,,,,,,,
1991-02-06,132072.23904550204,111875.95519642673,118208.0759176518,108795.6713824191,,,,,,,,
1991-02-07,130536.10704552049,110785.39196293544,116430.05530894107,107405.6745274518,,,,,,,,
1991-02-08,131410.67932095396,111516.80031250512,117571.68021070269,108385.96809479338,,,,,,,,
1991-02-11,136770.8891376437,114576.7185149985,122241.87570267673,111865.6561348476,,,,,,,,
1991-02-12,135374.98484535253,113799.34469926174,121480.6846855661,111095.50671981754,,,,,,,,
1991-02-13,137125.38026544344,114729.52715171147,122886.04610066999,112108.75775406235,,,,,,,,
1991-02-14,134768.73028376073,113405.4066345835,120584.91114219138,110575.79829338903,,,,,,,,
1991-02-15,139401.5291773105,116110.49340237923,124417.20367416038,113123.93218764242,,,,,,,,
1991-02-19,140213.3526456335,116496.44093102621,124401.85563845516,113005.63525188199,,,,,,,,
1991-02-20,135889.51227403127,114386.49490239791,120971.68631562383,110801.96859974456,,,,,,,,
1991-02-21,137143.88813417125,114924.8290427354,121418.29646931322,111488.04050396624,,,,,,,,
1991-02-22,139251.25124279238,116028.06313776351,123090.25379612063,112248.79461657842,,,,,,,,
1991-02-25,141709.2464907611,117000.24539307717,125757.24390816277,113460.90043877765,,,,,,,,
1991-02-26,138192.17021541737,115500.86762058275,122264.5867025011,111935.16253027247,,,,,,,,
1991-02-27,141293.05760359394,116820.25666326485,124968.45300901026,113132.94966985562,,,,,,,,
1991-02-28,139248.1650655709,115983.94821954558,123709.33719804244,112185.28189575934,,,,,,,,
1991-03-01,141300.76537253291,116843.81883016556,125940.50823432657,113412.64559436332,,,,,,,,
1991-03-04,142368.2689259303,117773.56704318477,126940.29876673347,114671.35351874163,,,,,,,,
1991-03-05,148766.04189729,119859.02577005968,131219.50860011394,116345.85213141447,,,,,,,,
1991-03-06,149003.96441383133,119916.2930089796,131996.1942069104,116497.88513152221,,,,,,,,
1991-03-07,149520.13088038965,120392.54456752638,132672.89394233134,116948.28981588266,,,,,,,,
1991-03-08,151522.1780762809,121211.67167890322,134197.4843624042,118158.06419989208,,,,,,,,
1991-03-11,151299.48016912353,121571.36281929175,133971.93765205194,118656.70071077131,,,,,,,,
1991-03-12,147240.04781930917,120357.75756526926,131171.5086458169,117628.71498678945,,,,,,,,
1991-03-13,150550.00050349007,121982.92589825825,133207.61539532858,118814.45373454424,,,,,,,,
1991-03-14,152832.34990561332,123167.74649605951,136108.43951559058,120335.65916391484,,,,,,,,
1991-03-15,151481.51019898287,122919.24068299452,135246.6158755292,120142.76193631398,,,,,,,,
1991-03-18,149816.86224215242,121954.69492181808,133721.31604079378,118819.064582606,,,,,,,,
1991-03-19,144132.60158532625,119179.09848531127,127264.72006655174,115752.68400013854,,,,,,,,
1991-03-20,145530.97289029698,120082.97853276564,127931.10007486431,116416.71191853737,,,,,,,,
1991-03-21,144262.48906648776,119266.47618728089,126024.591691405,115667.04848465507,,,,,,,,
1991-03-22,145891.52160181096,120173.83452184037,127421.54938472871,116450.18742651769,,,,,,,,
1991-03-25,148298.6712207939,120907.13643103655,130374.48676151666,117252.23251638643,,,,,,,,
1991-03-26,156256.36900115974,124184.81470903775,137657.50992631062,120368.02413595945,,,,,,,,
1991-03-27,156050.30733007035,123761.25760684423,136328.405999751,119555.12145199669,,,,,,,,
1991-03-28,154185.70639738053,122812.69276025836,134973.7789743761,118558.14414851776,,,,,,,,
1991-04-01,152159.86998277914,122089.95651589251,132932.30180066626,117966.0550840823,,,,,,,,
1991-04-02,159617.71374853107,125526.54124557908,139807.4347625964,121269.6163102592,,,,,,,,
1991-04-03,159096.00399004278,125171.39476319148,139897.550983212,120778.80394010218,,,,,,,,
1991-04-04,159219.62526727904,125242.65685659453,140458.1423611616,120643.97233388311,,,,,,,,
1991-04-05,156394.87463983026,123931.72890685193,138352.85200703793,119476.00519675825,,,,,,,,
1991-04-08,157295.90735232964,124608.26414279768,139537.40398326694,120273.22700131852,,,,,,,,
1991-04-09,152934.65975229256,122627.95903933441,135671.52905290262,118236.47419518116,,,,,,,,
1991-04-10,153276.86202772614,122733.37516402881,134831.44258161949,118236.4614373991,,,,,,,,
1991-04-11,157482.16261983305,124672.45374807074,139422.16490117207,120101.9061247703,,,,,,,,
1991-04-12,158779.87463677445,125058.93180119628,140474.23925357108,120097.1535119661,,,,,,,,
1991-04-15,160824.0624709415,125863.31823268361,141186.68139711162,120610.07991752312,,,,,,,,
1991-04-16,167507.3788378159,129189.01133344723,147325.9838618646,124395.80318608457,,,,,,,,
1991-04-17,169859.45120359806,130476.1471572369,149530.1623427555,125917.57585375379,,,,,,,,
1991-04-18,168529.3536313213,129328.83587898992,148752.29028577026,124953.7705448394,,,,,,,,
1991-04-19,163433.65979167543,126896.42272430916,143889.3693707355,122327.3222186809,,,,,,,,
1991-04-22,161426.7892998596,126035.63033666891,141399.71529613071,121155.6990238987,,,,,,,,
1991-04-23,162897.2697463479,126232.63494548886,143033.00949223991,121142.99653072203,,,,,,,,
1991-04-24,163795.2823141732,126721.48995561757,143184.77552163685,121569.65341713934,,,,,,,,
1991-04-25,161007.38971160684,125682.81445390912,141446.91108972704,120729.55646682325,,,,,,,,
1991-04-26,160117.43394083815,125147.01376276786,140820.77446262666,120047.1209370778,,,,,,,,
1991-04-29,154410.84856192846,123240.21954927348,136667.01037291094,118600.28415636101,,,,,,,,
1991-04-30,155468.48752131482,123177.49241322359,136610.7367289415,118333.18611412593,,,,,,,,
1991-05-01,161637.21198308642,126319.00634530118,141515.89137618925,121173.37126805875,,,,,,,,
1991-05-02,162455.19538924668,127113.76271379304,142915.9130472073,122074.77047630811,,,,,,,,
1991-05-03,162749.02676537755,127698.91257225066,143440.42508247533,122852.81412170228,,,,,,,,
1991-05-06,163844.74383158927,128151.51175437539,143959.60887460152,123199.74917792808,,,,,,,,
1991-05-07,163905.8834307144,128371.46111804794,143652.77868593458,123518.90518354691,,,,,,,,
1991-05-08,164891.87371846696,127916.55709250396,144235.56485299632,122679.8400887148,,,,,,,,
1991-05-09,169546.9220531071,129984.86339041965,147995.01887607473,124696.25386702873,,,,,,,,
1991-05-10,162137.95531492145,128178.96767090331,141451.9312241195,122927.63074814915,,,,,,,,
1991-05-13,162542.50917038447,128030.25835340757,143066.17501337518,122619.4745526329,,,,,,,,
1991-05-14,159559.88598455963,127152.58259930904,139706.3917612076,121874.1885018279,,,,,,,,
1991-05-15,150479.31257760266,125687.63801194157,135614.8191408318,120899.49526757309,,,,,,,,
1991-05-16,152452.57296631188,127085.77741203071,139331.09835615067,122262.13304506816,,,,,,,,
1991-05-17,151328.2709651917,127332.16361701372,138363.4813982007,122237.67052444637,,,,,,,,
1991-05-20,151517.42658578051,127710.63912762467,139896.08800605193,122520.66169892515,,,,,,,,
1991-05-21,159121.19603059112,130090.1984160687,144792.55891819444,124538.04764782281,,,,,,,,
1991-05-22,160586.6156423458,130358.60500922358,145072.75088625413,124474.03655225899,,,,,,,,
1991-05-23,159841.9263362575,130072.10436763811,144292.92262197728,123970.34996567384,,,,,,,,
1991-05-24,162443.8855172545,130716.84297326238,145188.65162405456,124574.2381019,,,,,,,,
1991-05-28,168342.5753617896,132244.33113989327,151017.61427365776,126815.55148612686,,,,,,,,
1991-05-29,169735.90164916922,132006.8742926231,152480.4187794863,126769.41892879414,,,,,,,,
1991-05-30,170293.02577553602,131685.933276137,153436.37564668033,126276.0034533994,,,,,,,,
1991-05-31,171195.93875628329,131317.92731594777,154855.43591726013,125973.61139538752,,,,,,,,
1991-06-03,169866.86369128712,130271.00384518616,153226.9697954727,124871.55974414758,,,,,,,,
1991-06-04,170445.18758031607,130696.28530540726,153657.8878160059,125387.18417208252,,,,,,,,
1991-06-05,167919.65361702908,130182.89165787207,152255.73201520694,124872.64667090021,,,,,,,,
1991-06-06,165602.23849170055,129235.90356154476,149177.52580441275,123940.02310060852,,,,,,,,
1991-06-07,161840.88281884452,128530.29561643724,147239.05892142357,123251.77865279048,,,,,,,,
1991-06-10,160728.76906008925,127995.90848716105,147203.34258113964,122796.63030326586,,,,,,,,
1991-06-11,163254.08528369607,128920.18441721694,150607.53574374932,123502.02693864632,,,,,,,,
1991-06-12,161874.5668611946,128843.69807172599,150028.11611593742,123636.52837824565,,,,,,,,
1991-06-13,162997.82612403287,129296.56662389907,150232.75012964732,124045.98095829415,,,,,,,,
1991-06-14,167389.7916530294,131418.52181383118,153910.60724265332,125855.55200255284,,,,,,,,
1991-06-17,165779.07874809142,131002.64327401332,152814.63441181247,125249.68692147202,,,,,,,,
1991-06-18,162882.61213635892,129616.27839148678,150446.08345944015,124186.21117196172,,,,,,,,
1991-06-19,161447.06456983942,128584.82219687045,148519.6119626774,123170.86254302875,,,,,,,,
1991-06-20,163227.17163289778,129033.73661782443,149014.13055451936,123523.35599971996,,,,,,,,
1991-06-21,164537.6983549432,129544.83260041545,151427.41321065376,124119.96537186937,,,,,,,,
1991-06-24,160430.92718525443,127486.13060500535,146831.76892596713,122263.85246212562,,,,,,,,
1991-06-25,159558.70161925157,128429.9357209246,146444.3602281693,123492.67366666725,,,,,,,,
1991-06-26,161614.89825622336,128874.49589060822,147346.71785098896,123739.3508421482,,,,,,,,
1991-06-27,164433.9398124368,129805.50753723088,149995.66198727404,124133.94666581889,,,,,,,,
1991-06-28,162989.09772410267,128326.84367180873,148124.4547163416,122651.28007232316,,,,,,,,
1991-07-01,169764.76610063124,131081.35540844346,154513.5163739861,125083.98552155585,,,,,,,,
1991-07-02,170561.28613695272,131593.65050461347,155566.80026086676,125248.2922003564,,,,,,,,
1991-07-03,167042.57167866637,129918.79325686385,150294.74908434108,123393.10958156428,,,,,,,,
1991-07-05,167705.82678818904,130227.8052785498,150514.67339288825,123729.00836403739,,,,,,,,
1991-07-08,171887.09045158423,131499.28849339092,154767.85372094394,125069.60676015081,,,,,,,,
1991-07-09,171713.61591227376,131187.71762110112,154238.57032167978,124724.35770574672,,,,,,,,
1991-07-10,170625.15168400903,131071.54459647517,152651.19246527052,124786.98153612495,,,,,,,,
1991-07-11,173028.95851112044,132064.72365417518,154153.15916409425,125802.98878060681,,,,,,,,
1991-07-12,177856.1275758707,133233.008288673,157955.81872882147,126878.17627957973,,,,,,,,
1991-07-15,180898.13752243796,134666.7082018803,160531.07761851122,128082.76733036118,,,,,,,,
1991-07-16,180572.99239499372,134193.54573543402,160826.36562177888,127695.50300260013,,,,,,,,
1991-07-17,178787.84451841534,133898.17571837106,158630.79862915887,127578.06622196977,,,,,,,,
1991-07-18,181869.29693628498,134949.4323752636,161399.03581096974,128742.5275324404,,,,,,,,
1991-07-19,180373.62116759288,134510.2295795962,159240.91836010813,128435.45972401397,,,,,,,,
1991-07-22,179666.3714638321,133925.6595263844,160274.9375485253,128112.32745203005,,,,,,,,
1991-07-23,177304.46513923403,133371.89176586218,156260.37202061954,127796.57515146301,,,,,,,,
1991-07-24,177955.21079309122,133901.38064091024,156223.441213637,128188.06558561035,,,,,,,,
1991-07-25,178130.51300152592,134814.19979734675,156911.93366107572,129094.05791940872,,,,,,,,
1991-07-26,176273.81161429532,135060.7260305051,154567.9959954642,129159.41368298004,,,,,,,,
1991-07-29,182763.82672408302,136437.91198557147,160080.39813576135,130418.94651467625,,,,,,,,
1991-07-30,185004.9291216523,138102.54766364952,163516.77462367315,131718.82265067945,,,,,,,,
1991-07-31,188032.56689236753,139190.33450488583,164519.55903023173,132738.49229197158,,,,,,,,
1991-08-01,187644.9285914086,139143.25402815818,162756.2393548663,132936.44330071722,,,,,,,,
1991-08-02,190288.3609993704,138876.82140215542,164140.70348970187,132502.14593802657,,,,,,,,
1991-08-05,187329.33796493805,138018.98100709377,161337.51010088055,131703.37391026644,,,,,,,,
