Date,1990_all,1995_all,2000_all,2005_all,2010_all,2015_all,2020_all
2008-02-29,23168483.062329758,6293561.304902483,3537187.7502283286,1246579.8456240185,,,
2008-03-07,22387489.862673186,6218391.739569401,3425468.007723496,1211609.4527949619,,,
2008-03-14,22810221.80120457,6165764.504559478,3435548.780196447,1195699.6004967722,,,
2008-03-21,24476444.021093562,6548419.825712621,3652350.599777536,1251831.179876818,,,
2008-03-28,24054688.613041632,6387303.956574492,3576332.6561562866,1238752.7789880896,,,
2008-04-04,24555461.910468347,6540879.060731612,3677267.3416957096,1274812.043655159,,,
2008-04-11,24039630.51687888,6402265.986126034,3601161.442707364,1242277.9311024738,,,
2008-04-18,25045880.239309106,6725190.187632535,3764114.220761894,1284785.5245852717,,,
2008-04-25,25454105.68779824,6759151.233228317,3803051.9847853025,1289513.6202346154,,,
2008-05-02,25889256.935374055,6837664.939083659,3816967.459596652,1286209.094870464,,,
2008-05-09,26001056.68127026,6835802.673968272,3827855.2402644195,1281989.9208563766,,,
2008-05-16,26203781.44753251,6981710.750011798,3908851.2912998954,1288700.2083022145,,,
2008-05-23,25572719.467487197,6790251.178242542,3840164.6647935053,1265356.9289216185,,,
2008-05-30,26110657.21334618,6884691.179359635,3925806.124088535,1286597.2031966287,,,
2008-06-06,26219752.688275762,6865738.56719117,3880995.3171895426,1278465.4930032694,,,
2008-06-13,26393720.119507134,6874427.781214738,3914729.194351157,1284997.065588564,,,
2008-06-20,25356926.48050698,6592003.32337251,3793636.7869227403,1239657.612606536,,,
2008-06-27,24320371.083852135,6394285.705341228,3717271.3430799386,1207705.324327486,,,
2008-07-04,24430396.77593815,6326215.446454831,3664476.8751007547,1185395.9202979985,,,
2008-07-11,24544877.70620821,6302794.245568473,3668826.3881154098,1193931.167247968,,,
2008-07-18,25259848.2435164,6528511.922840599,3820537.5279477886,1230651.8525459478,,,
2008-07-25,24800429.901287165,6475423.982152242,3801136.726277091,1237075.1808345616,,,
2008-08-01,25151271.89465048,6654383.289956564,3873285.182595696,1253801.0564414698,,,
2008-08-08,26332532.966006484,7075746.785594803,4098990.7255772003,1318181.7175701936,,,
2008-08-15,25980135.620602224,6981429.364084729,4137861.7821359895,1329316.700047799,,,
2008-08-22,25503316.493843965,6810061.4125778,4138422.5080029597,1315212.4091053153,,,
2008-08-29,25814948.995213933,6852616.014659294,4143235.5562384604,1324489.5691797778,,,
2008-09-05,26016977.601145077,6704475.92679144,4152656.8196429904,1298338.932458781,,,
2008-09-12,25860867.67752378,6658301.889216197,4123040.6165091055,1279070.856213197,,,
2008-09-19,26042675.930967722,6509615.0000338135,4019539.8878357494,1245857.583708239,,,
2008-09-26,24671970.177959926,6222978.231620331,3932957.3203527583,1191074.6468285865,,,
2008-10-03,23360035.259882674,5984272.339923047,3657689.4845890217,1130259.9969578958,,,
2008-10-10,22644068.19146494,5754129.829343858,3327765.1361037027,1053865.1625879726,,,
2008-10-17,22552640.080263328,5752959.497928129,3344736.512645111,1061124.7278559855,,,
2008-10-24,19493037.630139463,5098014.125407855,3072705.2292859266,952848.7041213348,,,
2008-10-31,22123029.298518132,5684804.282647184,3693964.060337833,1065726.6543512873,,,
2008-11-07,20781502.99346573,5412522.830799764,3466975.202390717,1002187.9900233067,,,
2008-11-14,19454220.184868056,5086226.647893497,3217734.8327586516,920418.5244522119,,,
2008-11-21,20041459.654791802,5180134.1780443415,3070714.0134408367,899944.8573968032,,,
2008-11-28,19440696.985956635,5099337.229050898,3232881.8846910046,921669.3643000231,,,
2008-12-05,21955359.536451895,5602615.090056679,3562529.5690523703,967258.7544932135,,,
2008-12-12,20916233.442723338,5562644.155962678,3499428.7828405886,954056.5960955105,,,
2008-12-19,21077914.143719494,5630147.747110686,3587571.2667445126,983286.2458017435,,,
2008-12-26,20854007.264710862,5556886.5816311445,3552462.638702903,972142.3575054202,,,
2009-01-02,22137932.792128205,5853963.136670271,3704487.334297258,1027852.0295492781,,,
2009-01-09,21248804.31972807,5601052.593267268,3644163.4695734917,983329.7850447225,,,
2009-01-16,20916654.10733745,5553218.52677748,3681189.29055119,988065.0981275005,,,
2009-01-23,20261766.61002879,5453847.332541394,3656518.969035498,990957.7652322383,,,
2009-01-30,20265797.495705992,5456875.249562353,3601330.6363528217,976190.0593382738,,,
2009-02-06,20817051.249076832,5711699.474452226,3713504.605293859,1031768.8257168551,,,
2009-02-13,19912076.866839174,5473871.899657199,3624856.0166020636,994971.0772278527,,,
2009-02-20,18427839.663098093,5043113.181796587,3583382.812365457,930189.6305998442,,,
2009-02-27,17418269.89106816,4785768.310075585,3518257.120068404,866393.7642892116,,,
2009-03-06,17027164.736169837,4720777.854014722,3481692.1465320364,847660.51880437,,,
2009-03-13,18070660.635862917,5062786.035902888,3694762.509999219,937388.1007780817,,,
2009-03-20,19554754.12590532,5455860.245015369,3892190.625307646,981352.3200772194,,,
2009-03-27,19023737.16984073,5334423.883956902,3938265.1803427427,994970.9633845537,,,
2009-04-03,20138563.065121062,5644989.545755944,4037958.7963856687,1030149.6213199516,,,
2009-04-10,21102741.324697934,5777720.948696829,4160434.40940849,1065567.1297278933,,,
2009-04-17,20790285.593442705,5636209.731906483,4153390.3625290967,1063044.781162681,,,
2009-04-24,21641255.999431152,5712741.891123582,4287338.732905392,1084618.6227188674,,,
2009-05-01,22610311.943293385,5923002.4542357195,4344106.685743934,1097646.4155873875,,,
2009-05-08,23000018.156278457,5964752.360880458,4306571.421943098,1131220.8178551237,,,
2009-05-15,23065069.43409822,6010721.226289428,4281644.509490662,1123015.559645949,,,
2009-05-22,22743466.792591512,5971068.626871639,4271517.640929515,1118864.4385039678,,,
2009-05-29,24567933.42010734,6403995.890774633,4438179.403296473,1178629.8854616557,,,
2009-06-05,24620884.81922765,6369861.201133111,4411617.205905587,1175882.0251109235,,,
2009-06-12,24279073.50466604,6269526.935197359,4382901.682747265,1155750.5225738154,,,
2009-06-19,23686101.046842195,6244759.89534551,4390882.78937789,1162702.925609507,,,
2009-06-26,24283021.551547535,6364625.514099053,4407159.828228075,1180835.4006650862,,,
2009-07-03,24380075.121996872,6406041.4155316325,4365400.440314011,1162180.3337135254,,,
2009-07-10,24352414.988388598,6430410.759340076,4459155.817644131,1181831.6376236703,,,
2009-07-17,25613001.983795177,6667123.95210049,4604841.703945203,1225965.573984774,,,
2009-07-24,25826922.42161792,6717615.347274437,4685382.817420367,1251385.6576960539,,,
2009-07-31,25954018.585955523,6737876.132768083,4729955.818691587,1248691.452410796,,,
2009-08-07,26406621.14820656,6798721.871366633,4789945.732488282,1256822.5662320848,,,
2009-08-14,25571833.61890441,6823459.036251761,4673567.732554827,1257202.762484554,,,
2009-08-21,26801350.832007207,7003674.513217807,4873892.947716432,1305672.4616979975,,,
2009-08-28,26894780.823433705,7069715.820986922,4877485.268182938,1312764.8865997465,,,
2009-09-04,27006883.284995735,7103941.302442858,4888449.2014180375,1318081.2879441695,,,
2009-09-11,27626328.04728219,7119037.923208777,4917264.146621688,1335078.7175879178,,,
2009-09-18,27858937.255068947,7226503.649260455,5043076.252467847,1340720.6875542775,,,
2009-09-25,28358075.911194824,7234937.44519408,4977747.052914872,1325735.5463428444,,,
2009-10-02,28047298.689272955,7086310.700899718,4921524.085023586,1285172.2490433909,,,
2009-10-09,28745328.510699876,7296428.8849287545,5009035.803370723,1318442.4069894447,,,
2009-10-16,29409449.826868862,7408457.895965286,5125408.738010826,1338213.114156736,,,
2009-10-23,29048872.918494157,7395881.1887341635,5022467.947170027,1330290.702247649,,,
2009-10-30,29104208.097743694,7404559.95245369,4984705.436343471,1341523.246544287,,,
2009-11-06,30001111.568492327,7598023.020621753,5146098.115404326,1385957.671604307,,,
2009-11-13,30281091.448215377,7702648.69113629,5233746.773860814,1398537.632545096,,,
2009-11-20,30284242.478564013,7643001.5659350725,5310509.447785171,1402195.0639116964,,,
2009-11-27,30355718.598173015,7687588.674377558,5327351.545339963,1407743.1924948413,,,
2009-12-04,30585355.97697724,7821149.586353925,5358339.9509807965,1414921.5192893157,,,
2009-12-11,31046436.078682043,7881005.862565971,5456665.645291862,1432320.0295057804,,,
2009-12-18,31120608.879844878,7902030.785672611,5466479.627011486,1428277.6556345483,,,
2009-12-25,31462800.333543494,7953372.239112143,5548624.076629442,1443088.5014656095,,,
2010-01-01,31386054.47552259,7982974.916514462,5551876.148900788,1443007.0102632574,,,
2010-01-08,31742075.449065793,8050735.153521143,5562369.339313878,1465288.538954604,1000000.0,,
2010-01-15,31750784.594175432,8082384.801555623,5601635.978429393,1471046.0848217215,1002526.7842295952,,
2010-01-22,31178462.566916864,7946037.868232684,5555555.318571753,1439433.6256901335,995414.4658272396,,
2010-01-29,31235971.446436882,7887765.1853746865,5636507.40328176,1429957.350897783,990168.2101916859,,
2010-02-05,30899706.988723166,7841275.837928977,5559534.850899945,1414437.8973764325,986173.5803778522,,
2010-02-12,31798587.58867481,7988474.696906326,5668029.936449932,1433469.3197463432,989441.3382086684,,
2010-02-19,32405191.842608605,8130502.304963063,5797183.751446406,1462400.9246378173,1001909.3960227893,,
2010-02-26,32468830.415137812,8140179.619203864,5873143.642371792,1461361.2698277934,1002594.5160000559,,
2010-03-05,32899276.14279102,8197080.0926520005,5928950.07530417,1475429.28987189,1006271.608748345,,
2010-03-12,33038588.301288422,8245180.213093559,5951436.675755507,1485067.2584731872,1007381.1034622012,,
2010-03-19,33315615.637313746,8365292.14057856,6003129.805528877,1504627.2700238642,1010071.4828630078,,
2010-03-26,33573475.02197182,8398498.547446188,6062526.362962449,1509928.7464713852,1017731.3571629806,,
2010-04-02,33834457.404762216,8443114.809545944,6081257.509726188,1517568.5186856466,1019196.1663460042,,
2010-04-09,33989011.22638576,8444152.128355475,6151350.908749409,1523447.532128848,1021775.8613095083,,
2010-04-16,33884613.69169039,8460144.497584997,6160532.067531736,1526505.0165668556,1021771.3270627811,,
2010-04-23,34202934.93307338,8460767.801574403,6235123.052715065,1515622.7290066548,1015020.5723649411,,
2010-04-30,34522777.21412805,8449097.543236632,6205589.650235194,1514817.1886597953,1019987.4023140954,,
2010-05-07,33617115.66501478,8224187.066738521,6035084.928567024,1460054.5553364959,1002299.6597061261,,
2010-05-14,32948881.253514018,8166225.556909419,6071058.060277198,1477986.4932113467,1008110.9200465123,,
2010-05-21,31306770.379063968,7739971.206400569,5965973.593127446,1424173.9505463734,984725.9666183128,,
2010-05-28,31826523.935245853,7879608.893953196,6125515.852633802,1435629.020535141,987457.9227851141,,
2010-06-04,30946062.95704377,7757099.186102806,6020790.154640891,1428305.1989614128,988006.4020103839,,
2010-06-11,32243518.374455202,7953431.935075599,6143841.292495524,1447264.06325278,994072.2792909234,,
2010-06-18,32847410.218326163,8047977.095649205,6183266.921634772,1466748.7341907867,1000989.2138987633,,
2010-06-25,32062895.14974191,7813216.451286143,6038238.658816498,1411201.3713565823,985210.3226593138,,
2010-07-02,30867911.896685943,7526895.694761282,5939878.350464119,1370879.4296393925,963307.8648162135,,
2010-07-09,32549873.880097248,7900307.861196838,5976892.175172667,1409733.7201368625,992600.9627638425,,
2010-07-16,32392785.595972613,8049044.633962987,6037360.824365555,1412355.3043383823,990317.4224224681,,
2010-07-23,33503793.361812793,8238466.860577251,6174969.096262028,1460821.616812946,1016348.9025396892,,
2010-07-30,33589611.46073829,8188378.547487603,6129677.662666425,1450029.2041485282,1013981.4217365879,,
2010-08-06,33661871.29990683,8200001.6609281665,6054267.058289235,1448277.7710217687,1018855.5244592524,,
2010-08-13,33104144.84341854,7944482.891797447,5918184.222035189,1417327.5274311546,1001880.0337570414,,
2010-08-20,33065696.002377804,7941115.188468427,5962196.079290617,1430434.5190576739,1002970.8713373288,,
2010-08-27,32679505.251764055,7830382.972321475,5932458.140979979,1428438.063331714,996579.6892267496,,
2010-09-03,34106253.71995033,8044904.923097816,6111856.088486036,1479232.750151439,1028734.7244323145,,
2010-09-10,34268996.322113514,8156635.282297932,6162488.823407102,1484081.4013127172,1033897.9841287823,,
2010-09-17,34861397.36187258,8307673.527763966,6279261.877232884,1516834.1319397953,1058226.6003708744,,
2010-09-24,34775176.36795007,8342208.869568737,6316068.331202309,1532463.9133405858,1072581.425066063,,
2010-10-01,34430634.66307259,8263700.064559712,6339389.779693271,1523162.8581017149,1067625.0684320875,,
2010-10-08,34945199.794275604,8395111.434657846,6389987.406907746,1539424.6782112955,1082093.387482095,,
2010-10-15,35314522.77559153,8475714.831799185,6429959.185470447,1554632.4832374703,1090684.741104319,,
2010-10-22,35807244.04612252,8617014.30202273,6457767.425871472,1565854.597203842,1097453.2225104815,,
2010-10-29,36284005.27513753,8740117.380320568,6544746.557783899,1580938.582039924,1108199.472184258,,
2010-11-05,36834020.27679986,8939716.283366665,6636125.446181578,1610772.282962474,1129029.74837056,,
2010-11-12,36537502.315032,8857499.63688171,6614735.620622602,1599090.5999580326,1119451.9322544618,,
2010-11-19,36755663.20982115,8933552.855620816,6698102.493868407,1607672.8614449417,1123038.404206073,,
2010-11-26,36848591.88312145,8914449.054924732,6746911.971337356,1614446.1761914857,1129404.6776396893,,
2010-12-03,37668470.41841651,9125554.041330706,6862462.9409843935,1644963.367101495,1146826.968564469,,
2010-12-10,37874759.906094044,9128072.918016676,6901787.955488728,1661541.1985027594,1155113.7983476785,,
2010-12-17,37674747.664810896,9061758.25876453,6945200.56049118,1642538.9314827672,1152864.5469159419,,
2010-12-24,37582055.718008995,9045396.828131929,6941334.486639729,1650518.1683791266,1155691.9657025293,,
2010-12-31,37937883.55032526,9123036.19294183,6952338.921689049,1667030.025008518,1167333.0581866046,,
2011-01-07,37869138.043144576,9064520.714435529,6719081.779229966,1686898.9174410652,1176911.6916415666,,
2011-01-14,38350896.08683993,9225283.825289037,6784835.386713672,1711194.0994349043,1186854.5571006315,,
2011-01-21,38472314.95225593,9296029.582021883,6837426.091812357,1721699.0775147725,1189062.202895889,,
2011-01-28,37891099.28984295,9252976.94157555,6779710.435267786,1706826.3561401125,1183863.4191869241,,
2011-02-04,38470347.447516434,9320526.685649863,6865583.3345058635,1724337.984713793,1201682.0624795523,,
2011-02-11,39090015.476940915,9394451.492825877,6945292.468506306,1737195.4422126955,1208957.7070108464,,
2011-02-18,39225081.645319335,9466609.719471077,6964861.104498843,1751669.2498043948,1214952.0853939394,,
2011-02-25,38822974.161982134,9351467.970583925,6921706.122501988,1741762.608903788,1209924.875723588,,
2011-03-04,39021672.26770466,9387518.928741572,7034873.243967211,1740861.2668575593,1207415.1053740412,,
2011-03-11,38997556.511284865,9314771.006758297,7024078.49509015,1729496.0018107702,1195255.0856213185,,
2011-03-18,38638326.79302044,9157938.647790553,7000001.988565665,1720162.1253582533,1178371.3194776054,,
2011-03-25,38962822.23257408,9303518.989203392,7096007.41276073,1750969.5289592436,1192456.035754934,,
2011-04-01,39521603.64887992,9325045.529096397,7135847.160376466,1766737.642955957,1203928.4696652761,,
2011-04-08,39515026.937869,9428684.304793673,7123527.238311812,1768991.1341012772,1201661.5914659188,,
2011-04-15,39624163.703988545,9422242.379367802,7175641.143879011,1770322.550639201,1196535.1271168722,,
2011-04-22,40114763.61815484,9740399.231944628,7275040.514928276,1796516.086775627,1207052.4336996244,,
2011-04-29,40484966.20171116,9870452.850828517,7340981.754428839,1821607.019303026,1226195.6056789837,,
2011-05-06,40438564.47465192,9881820.893566746,7374580.84399291,1830047.4364871515,1230894.7081257147,,
2011-05-13,40450065.03636829,9922828.23985554,7414061.9255144745,1828288.3056079268,1230656.8851458337,,
2011-05-20,40674709.126221225,9939479.099963307,7386655.919495621,1830058.823444512,1230598.943947377,,
2011-05-27,40902456.18352945,9971834.076581882,7469012.079268583,1840647.512968456,1239383.8124559992,,
2011-06-03,39569340.10389453,9769863.69886078,7333812.219819223,1809558.8845091173,1219384.801556616,,
2011-06-10,39292900.22103229,9695675.568709759,7279898.880728568,1791105.4981056235,1211238.0402358647,,
2011-06-17,40059853.42178287,9826754.98286,7381788.263861806,1799912.8009595727,1211615.1572742318,,
2011-06-24,40139295.41845653,9811730.6795109,7422963.434431894,1809788.66739304,1213440.31060208,,
2011-07-01,41768721.85197821,10213106.76632136,7640958.6684354255,1862698.7667004857,1252598.1953421268,,
2011-07-08,41616681.22806291,10211944.613231368,7641977.955844756,1853722.891922417,1254871.8270668285,,
2011-07-15,41248666.66506575,10121799.835273525,7599596.383741405,1849147.7203113553,1267343.1361496556,,
2011-07-22,41695979.291186705,10268429.512410548,7611877.703427362,1849770.9016492586,1274091.792502202,,
2011-07-29,39999330.83224188,9909348.555393972,7316258.935574215,1782964.4665343002,1245316.2864581128,,
2011-08-05,35977386.1357072,9058852.698782362,6760539.801197526,1632399.636958718,1149459.84107023,,
2011-08-12,37957661.02702712,9511415.106935233,7163444.892061942,1702871.2979716652,1194614.1211698647,,
2011-08-19,36852995.59872175,9211522.817145515,6965726.40611756,1642378.7633552481,1133076.2703305501,,
2011-08-26,39803520.44106978,9748462.466381505,7432653.494380473,1739851.2368268382,1203826.1414366295,,
2011-09-02,39116945.05088318,9589113.923943989,7387427.011815771,1714055.2688418743,1188466.6225631135,,
2011-09-09,38568021.82213458,9538421.095878568,7362008.832022805,1714180.1443535225,1187545.7744245592,,
2011-09-16,39695593.447927676,10067741.800035294,7605343.455065179,1775156.739638751,1234675.6394906044,,
2011-09-23,39035240.62476148,9966987.89679993,7535010.680984628,1735698.0578277104,1200784.8579939962,,
2011-09-30,37237574.00631372,9476055.826063368,7360301.4985881215,1672792.3761476437,1161364.2542296823,,
2011-10-07,39939855.10216411,10077205.637506155,7663381.0376435965,1758974.4982711868,1227597.8280393411,,
2011-10-14,40054156.2770265,10163621.880416544,7727628.237512465,1779604.5943417076,1256256.5456625677,,
2011-10-21,41621092.88221572,10509067.82035235,7959928.849973212,1843637.389436892,1296602.5061588078,,
2011-10-28,41638415.908613674,10490312.423391156,7972676.554027902,1838320.717026292,1297365.3285064015,,
2011-11-04,42109130.76159618,10464647.476657629,8026349.43167123,1835090.9751805812,1298681.5282812568,,
2011-11-11,42536707.35352699,10577971.751899784,8132752.775950652,1865555.2619186463,1310709.5604157336,,
2011-11-18,41048423.224452965,10178680.784624984,7801991.742467162,1796517.2508807853,1275128.013446297,,
2011-11-25,41473514.13443537,10277804.186195306,7851203.148825409,1790545.4870114047,1272189.702817671,,
2011-12-02,43694311.56748739,10780678.100130152,8141706.024166706,1903891.1334791286,1335145.4049062226,,
2011-12-09,43723890.72807674,10877237.193854015,8194572.247302183,1910562.0611899346,1334587.9751199353,,
2011-12-16,43240046.55083253,10723809.468475448,8166738.278542092,1912276.2283808624,1328478.5646155004,,
2011-12-23,45137763.093536496,11026162.96432303,8324344.328996868,1966407.0625165817,1372048.1846757769,,
2011-12-30,45021648.61801446,11080451.074736921,8320284.132654784,1964488.9421335247,1375851.248154749,,
2012-01-06,45726657.14159456,11281768.153284233,8397382.00849384,2001188.0041286293,1399045.8879642778,,
2012-01-13,46022566.679709956,11369181.125692548,8502230.181463305,2023908.538196751,1405827.2172225318,,
2012-01-20,46862218.14197488,11499749.33211096,8669374.350285452,2044000.0111194316,1419728.7368553185,,
2012-01-27,46733612.55569283,11386589.964280998,8699794.990066897,2045390.9550257921,1428755.1531823853,,
2012-02-03,47796395.31011579,11596316.150621658,8777836.06956688,2066285.7855249587,1450155.8723316465,,
2012-02-10,48211615.52278863,11731849.2097986,8824317.619427787,2102113.3785192156,1457889.5618000184,,
2012-02-17,48496314.86603642,11897363.381958906,8887915.707482025,2123955.513112248,1465392.1540165076,,
2012-02-24,48884288.23373809,11908908.312570835,8958603.280220319,2146212.908672749,1478532.8215604406,,
2012-03-02,49176888.75918722,11961812.25111498,9045009.089283112,2155023.8184730345,1485679.3056591875,,
2012-03-09,49111197.411884345,12004439.085527634,9107352.671120225,2163536.158844088,1491422.4126031345,,
2012-03-16,49738959.70786422,12182409.40924096,9096724.102403807,2195898.642424374,1513830.6239821808,,
2012-03-23,50168145.80543853,12190302.188537963,9254650.051064275,2204307.043085737,1518025.650715355,,
2012-03-30,50554390.6562671,12338416.629408045,9334015.873860197,2241172.8956895834,1535834.268552219,,
2012-04-06,50157719.62659668,12299371.215692922,9339336.304220796,2235971.5236557354,1531031.0742110317,,
2012-04-13,50009215.95550972,12275692.595380168,9338057.399702638,2229461.4168830053,1513141.6459564816,,
2012-04-20,49759043.60561122,12196782.828953598,9356264.280176956,2232419.5803492954,1506973.5986679827,,
2012-04-27,50542843.999329336,12358947.943901813,9502091.05524979,2237592.0911764037,1525119.2395655187,,
2012-05-04,50277268.46381018,12214529.07676174,9543871.766548801,2228395.143626458,1509155.8079756196,,
2012-05-11,49156854.078239866,11916810.313127456,9481595.69789752,2208750.172552896,1502219.9884804322,,
2012-05-18,48592214.10763739,11796588.025903637,9107143.73516327,2155863.9430683195,1479042.1998573225,,
2012-05-25,49029927.21914488,11844936.568781791,9390568.23001088,2201418.6375977146,1495925.5242409478,,
2012-06-01,47675785.191113815,11547285.20546229,9254447.351534057,2169430.1812313334,1462566.7220574296,,
2012-06-08,48246198.42331348,11822689.609527808,9529076.849039458,2230935.434674834,1500508.812217222,,
2012-06-15,48893604.19538739,12057006.547676612,9580800.031620523,2248771.8442227775,1505274.373853489,,
2012-06-22,48389432.3661594,11980170.149204519,9512728.398880344,2243380.8744888403,1497539.4496871426,,
2012-06-29,48948532.901431814,12108415.822130453,9331856.290354257,2263483.0036725127,1504650.0096904996,,
2012-07-06,49017331.75956814,12113801.82938239,9406389.029232193,2266733.214988527,1508286.770792962,,
2012-07-13,49335749.7909449,12093960.533178486,9550006.268549757,2267314.821312807,1517060.7467282014,,
2012-07-20,49939105.29202006,12079600.473668506,9473943.067279812,2251806.580909896,1521602.151404544,,
2012-07-27,50940216.129097834,12213061.830177015,9480104.764680399,2273997.7864354644,1542105.5556977564,,
2012-08-03,50982589.019557826,12275476.621782202,9229181.287627041,2265526.611954424,1544806.5641639302,,
2012-08-10,50756894.7625823,12271185.724606052,9216851.52279439,2275599.7109938655,1548049.4222530841,,
2012-08-17,51235144.93571843,12321764.31106584,9337368.918211736,2311113.0248965635,1566302.214445388,,
2012-08-24,51761639.932612136,12325252.689277882,9385195.81652273,2328485.53204177,1575636.5530050674,,
2012-08-31,51806808.85422477,12345280.755562637,9335104.607309094,2332729.823818626,1577664.0539298628,,
2012-09-07,52208831.55459621,12301250.5719569,9360240.510881232,2341211.825292271,1588439.850234303,,
2012-09-14,52593992.77798296,12384051.110932998,9215327.785435349,2367671.8849508394,1604887.131171783,,
2012-09-21,52526945.45905197,12406355.463934064,9460416.85698272,2355357.091511481,1599948.47837478,,
2012-09-28,52839255.14897613,12392466.292638576,9441413.512685511,2349157.4636184718,1586957.7346206936,,
2012-10-05,53253202.01842912,12427001.340485888,9595471.753217243,2381802.843391978,1603262.8235450406,,
2012-10-12,53137582.68540639,12375581.351711974,9163885.45627341,2313278.1477708793,1570991.4489803521,,
2012-10-19,52106978.07359948,12126862.595632521,9014234.464367766,2306741.659241056,1550287.0526885288,,
2012-10-26,50933065.83100185,12026033.946629371,8988055.356995918,2266584.492298577,1529083.4234249084,,
2012-11-02,51911835.532327995,12117669.360309042,9173475.841339156,2257381.946823737,1528965.5019725314,,
2012-11-09,50394729.891567126,11707797.977973182,8990642.235706873,2211213.434269232,1499995.916032252,,
2012-11-16,50397798.854666054,11665075.077860802,9126363.58083303,2233133.9175200565,1502456.7091100344,,
2012-11-23,50956188.2640977,11754562.027421236,9379854.594281705,2277130.258945103,1533352.7797711596,,
2012-11-30,51416899.19745353,11816115.38482854,9452202.606195878,2295116.3853347823,1546159.9684944218,,
2012-12-07,52435411.94147464,12017352.162287544,9269186.684809132,2298917.457561507,1544576.9037630246,,
2012-12-14,52580197.65751692,12084228.404269297,9196176.699302206,2278687.54789114,1536335.7134452376,,
2012-12-21,53297038.04867998,12158036.146798553,9272537.790979054,2281564.547060569,1555424.797998949,,
2012-12-28,53347395.1116066,12082353.702238727,9149796.707762575,2263544.1548684244,1546720.960437103,,
2013-01-04,54367584.95836422,12318114.889027592,9498335.013142513,2333094.2154951035,1579037.7543265258,,
2013-01-11,54714556.89351751,12454530.096917303,9318450.61026264,2337333.1976195974,1578352.1107421394,,
2013-01-18,55127234.00840175,12482399.30926999,9447924.542722883,2376054.1581570865,1587884.0775436743,,
2013-01-25,55188184.881965704,12543913.30516809,9745785.815474525,2422234.929634659,1604886.3524193268,,
2013-02-01,55330240.11700378,12569343.991023663,9790235.998634664,2416555.1948841834,1602179.4029968758,,
2013-02-08,55897174.670955524,12686260.793358346,9979191.646836556,2450861.5026451806,1628731.7089189156,,
2013-02-15,56117056.78213726,12665821.820591066,9923072.993369956,2443343.714880219,1623994.6239676015,,
2013-02-22,55687965.20358465,12518895.702332912,9864370.02022407,2387217.4958262653,1604938.750666185,,
2013-03-01,56437775.74141137,12724166.974104498,10171061.15751239,2418814.6681446177,1620935.566698461,,
2013-03-08,57079416.75091152,12866653.302284691,10239744.683965292,2421918.7471703803,1627886.4363489703,,
2013-03-15,56744122.750062056,12898273.725980377,10267593.039636305,2438668.2985064164,1636817.8847993286,,
2013-03-22,56845442.216959484,12843731.86199069,10339750.973467125,2470119.984875345,1655515.226359559,,
2013-03-29,57248879.333474144,12966786.405134456,10387150.947040403,2498612.108048757,1661408.6477646504,,
2013-04-05,57687318.57776932,12991778.193774011,10476733.336199649,2493277.4394455114,1655887.3279140093,,
2013-04-12,57577738.569654986,13069786.572740965,10662439.192253005,2535168.328589912,1670453.73426228,,
2013-04-19,58340139.54938811,13367539.148387624,10534033.947413035,2540070.2385148746,1673356.201882453,,
2013-04-26,59001914.19795047,13491505.613178449,10818908.367386525,2576429.1567998636,1694527.716544808,,
2013-05-03,59390296.05974455,13564358.31793523,10881170.522862568,2593381.0880516954,1711179.7589215846,,
2013-05-10,59586034.25079086,13615865.89795451,10950161.884089181,2606463.890063613,1723781.6011511195,,
2013-05-17,60044057.68315632,13680010.47655063,11058060.026405917,2625363.743496423,1730512.7802287545,,
2013-05-24,59771955.49315522,13738899.117272966,11126421.246973008,2640489.2226035795,1731738.8931731347,,
2013-05-31,59764792.81893217,13717383.034192368,10979239.861542605,2628441.0799286687,1730807.0685673743,,
2013-06-07,60061431.54105449,13787353.95193785,11116283.316809483,2632511.1985175433,1728476.0614489769,,
2013-06-14,59434411.78963851,13747023.18726217,11209302.137639703,2631797.456029129,1729383.8343296384,,
2013-06-21,58041922.024147436,13422615.090945128,11063163.602503508,2591912.869050161,1695773.1998845006,,
2013-06-28,59853035.36714256,13831985.850389656,11328249.341678264,2653729.5513940807,1733304.5179426237,,
2013-07-05,60806460.26114486,13891073.607658368,11475267.79207289,2692687.8168239063,1748162.6399659554,,
2013-07-12,61531429.45238072,14058823.00723696,11523497.595878616,2707432.60842544,1766969.2663821804,,
2013-07-19,60712331.41009943,13790176.038138518,11595636.796658447,2699741.1719867983,1757554.2854782317,,
2013-07-26,60943809.9347287,13865318.568093594,11631806.002923898,2709178.7071591606,1767469.7220764656,,
2013-08-02,61872901.330797225,14101192.68427593,11807262.44101996,2747867.6383902086,1806550.6122087946,,
2013-08-09,61318816.01069769,13935959.589994133,11575766.445447935,2713909.2105178987,1789101.3955440256,,
2013-08-16,60054773.08359929,13695035.869562708,11228120.499108037,2649045.624588155,1760654.0118066175,,
2013-08-23,59863399.319335066,13667462.890467184,11563646.713093393,2723523.754840814,1791011.0127783965,,
2013-08-30,59211552.593724884,13552592.92992529,11462034.48682131,2690947.752195442,1769772.4477960411,,
2013-09-06,60437950.41754031,13912920.943481142,11627330.662741425,2765014.7926670657,1816428.5717808902,,
2013-09-13,62267763.729021035,14234076.25011623,11812534.306748675,2808283.0269996887,1830730.8704788238,,
2013-09-20,62031088.86129721,14161371.23010013,11875657.677576508,2797869.8779058307,1840811.9367330852,,
