Date,1990,1995,2000,2005,2010,2015,2020
2009-02-20,29376105.640402775,4953229.3455204675,5184701.34958229,1173119.32909546,,,
2009-02-27,27866440.04369229,4639643.917573821,5220557.550816231,1056383.7467645924,,,
2009-03-06,27329679.154226128,4561032.31167795,5198153.04009335,1042576.5751837926,,,
2009-03-13,29264041.252523817,4973763.504790687,5558776.550546286,1150171.3402633443,,,
2009-03-20,31176071.69035474,5289543.959627836,5694502.968011412,1196600.6917355782,,,
2009-03-27,30323298.177777924,5195274.757400363,5879671.089845634,1204572.503649528,,,
2009-04-03,32241150.28274177,5490953.047630028,5916610.454674785,1246963.4159374586,,,
2009-04-10,33889357.09585121,5638874.189410946,6093026.550642563,1294259.7395695867,,,
2009-04-17,33403812.09626243,5515845.685947982,6046725.974241897,1290155.6598851264,,,
2009-04-24,35133209.13375323,5590573.684053629,6130506.618124091,1305835.5709317806,,,
2009-05-01,37270053.31135959,5785692.5739019625,6163802.808173431,1326030.5563081282,,,
2009-05-08,37600494.19589697,5745359.942875325,6137823.443517916,1347706.119858151,,,
2009-05-15,37485605.569032654,5791812.049635051,6126334.061412036,1346579.4478089623,,,
2009-05-22,36366291.63691766,5644386.5860008765,6115851.10643312,1332649.1285069475,,,
2009-05-29,38572021.88361235,6009527.648194026,6299720.427520578,1380482.795545352,,,
2009-06-05,38792044.268870875,5976845.783556312,6263535.043083251,1380281.8928140595,,,
2009-06-12,38059247.361138746,5863479.009196153,6170754.857543981,1342755.4639713776,,,
2009-06-19,36762931.96403214,5826120.975542131,6125194.693574456,1354142.1833450145,,,
2009-06-26,37614461.830982804,5948661.701824504,6172585.721553979,1374118.1334229289,,,
2009-07-03,37258269.92289096,5906580.699404633,6053776.92415141,1347601.3039494595,,,
2009-07-10,37438079.62351557,5905261.975035579,6199650.932402052,1369594.2804471,,,
2009-07-17,40179373.142707124,6287564.929568698,6386709.765501089,1420174.8695076273,,,
2009-07-24,40294061.05142134,6414974.09877788,6545884.7204161165,1447176.2767591532,,,
2009-07-31,40192392.34786823,6441112.099861552,6624378.758682163,1449842.3057149905,,,
2009-08-07,41701413.05552767,6431559.341512667,6680805.494732997,1462252.0537069545,,,
2009-08-14,40462208.32667717,6412577.911592858,6474491.042455697,1467100.8101333685,,,
2009-08-21,42251782.197308235,6576026.78882731,6664070.791919163,1508856.085055006,,,
2009-08-28,42391020.371985294,6662686.36609485,6890029.800913289,1507631.4203822145,,,
2009-09-04,42175859.30447286,6636791.118398759,6829903.457784763,1525099.2272971082,,,
2009-09-11,43194381.84383883,6649857.30313586,6840073.862307103,1537451.7126516127,,,
